Time Quat_X Quat_Y Quat_Z Quat_W Pos_X Pos_Y Pos_Z
26.416667 -0.067928 -0.180388 0.685265 -0.702323 -59.777733 1217.631836 -109.640236
26.425000 -0.067397 -0.180985 0.684916 -0.702561 -60.382442 1217.539551 -109.592796
26.433333 -0.066907 -0.181858 0.684827 -0.702469 -61.171288 1217.424194 -109.530060
26.441667 -0.066489 -0.181905 0.684973 -0.702355 -62.041992 1217.273438 -109.373436
26.450000 -0.065765 -0.182371 0.684985 -0.702290 -62.706852 1217.143188 -109.295982
26.458333 -0.065025 -0.183223 0.684994 -0.702129 -63.266979 1217.035522 -109.292374
26.466667 -0.064276 -0.183888 0.685076 -0.701944 -63.749462 1216.963013 -109.279495
26.475000 -0.063585 -0.185103 0.684869 -0.701889 -64.229187 1216.943481 -109.300896
26.483333 -0.062971 -0.185906 0.684763 -0.701835 -64.845444 1216.919678 -109.267029
26.491667 -0.062305 -0.185951 0.685015 -0.701637 -65.616089 1216.822510 -109.166832
26.500000 -0.061854 -0.186252 0.684950 -0.701661 -66.362503 1216.720337 -109.081512
26.508333 -0.061327 -0.187012 0.684880 -0.701573 -67.077705 1216.571655 -109.014931
26.516667 -0.060655 -0.187942 0.684827 -0.701435 -67.659729 1216.397095 -108.985039
26.525000 -0.059871 -0.188661 0.684843 -0.701293 -68.135056 1216.226807 -108.946396
26.533333 -0.059111 -0.188996 0.685211 -0.700909 -68.645920 1216.054443 -108.886482
26.541667 -0.058453 -0.189972 0.685069 -0.700838 -69.234932 1215.987671 -108.848854
26.550000 -0.057943 -0.190517 0.684806 -0.700990 -69.943504 1215.928833 -108.747505
26.558333 -0.057481 -0.190857 0.684569 -0.701167 -70.719658 1215.856445 -108.635979
26.566667 -0.056812 -0.191691 0.684542 -0.701020 -71.490166 1215.749756 -108.565331
26.575000 -0.055973 -0.191927 0.684865 -0.700707 -72.142426 1215.594971 -108.479355
26.583333 -0.055309 -0.192638 0.684804 -0.700625 -72.638336 1215.464600 -108.456833
26.591667 -0.054651 -0.193435 0.684738 -0.700522 -73.140663 1215.355347 -108.440903
26.600000 -0.053968 -0.194156 0.684572 -0.700536 -73.688553 1215.262207 -108.398766
26.608333 -0.053449 -0.195104 0.684283 -0.700596 -74.363182 1215.205444 -108.337250
26.616667 -0.052806 -0.195306 0.684570 -0.700307 -75.179024 1215.072632 -108.205933
26.625000 -0.052211 -0.195760 0.684457 -0.700336 -75.898361 1214.949341 -108.100937
26.633333 -0.051628 -0.196406 0.684205 -0.700445 -76.482399 1214.806519 -108.033646
26.641667 -0.050888 -0.197229 0.684162 -0.700309 -76.991951 1214.683716 -107.987251
26.650000 -0.050038 -0.197961 0.684054 -0.700270 -77.459824 1214.563110 -107.946739
26.658333 -0.049338 -0.198632 0.684052 -0.700131 -78.026337 1214.446777 -107.892799
26.666667 -0.048682 -0.198782 0.684357 -0.699836 -78.767113 1214.312988 -107.766792
26.675000 -0.047854 -0.199612 0.684722 -0.699300 -79.685020 1214.251953 -107.618172
26.683333 -0.047551 -0.200287 0.684133 -0.699705 -80.376877 1214.154053 -107.565163
26.691667 -0.047078 -0.200904 0.683848 -0.699838 -80.977760 1214.019531 -107.502541
26.700000 -0.046281 -0.201351 0.684185 -0.699434 -81.539589 1213.826416 -107.430771
26.708333 -0.045627 -0.202084 0.684226 -0.699225 -82.004440 1213.683838 -107.371361
26.716667 -0.044767 -0.202862 0.684078 -0.699199 -82.569138 1213.533325 -107.331055
26.725000 -0.044060 -0.203510 0.683975 -0.699157 -83.218933 1213.401611 -107.270500
26.733333 -0.043355 -0.203916 0.684007 -0.699052 -83.986519 1213.272461 -107.146828
26.741667 -0.042798 -0.204423 0.684084 -0.698862 -84.769577 1213.134399 -107.004959
26.750000 -0.042468 -0.205183 0.684012 -0.698730 -85.400398 1212.975464 -106.915421
26.758333 -0.041863 -0.206062 0.683833 -0.698683 -85.913467 1212.821045 -106.863632
26.766667 -0.040891 -0.206899 0.683495 -0.698825 -86.440697 1212.673218 -106.808762
26.775000 -0.039822 -0.207517 0.684057 -0.698152 -87.002289 1212.593750 -106.692703
26.783333 -0.039333 -0.207625 0.684091 -0.698115 -87.643608 1212.434082 -106.591751
26.791667 -0.038685 -0.207944 0.683920 -0.698224 -88.469421 1212.305664 -106.490448
26.800000 -0.038117 -0.208329 0.683892 -0.698167 -89.262070 1212.214233 -106.373528
26.808333 -0.037758 -0.209376 0.683574 -0.698185 -89.965683 1212.075562 -106.291443
26.816667 -0.037040 -0.209772 0.683716 -0.697966 -90.598686 1211.864014 -106.168182
26.825000 -0.036313 -0.210402 0.683635 -0.697894 -91.079140 1211.668945 -106.091019
26.833333 -0.035442 -0.211102 0.683476 -0.697883 -91.581787 1211.513184 -106.013405
26.841667 -0.034660 -0.212004 0.683357 -0.697765 -92.232353 1211.353760 -105.927361
26.850000 -0.033443 -0.213175 0.683250 -0.697573 -93.033417 1211.244873 -105.734497
26.858333 -0.033285 -0.212933 0.683434 -0.697474 -93.820244 1211.097534 -105.607628
26.866667 -0.032492 -0.213368 0.684028 -0.696795 -94.600517 1211.018555 -105.453506
26.875000 -0.031299 -0.214265 0.683722 -0.696875 -95.177681 1210.883667 -105.331970
26.883333 -0.030514 -0.214924 0.683263 -0.697157 -95.684303 1210.763672 -105.241837
26.891667 -0.029861 -0.216182 0.682805 -0.697245 -96.200394 1210.674316 -105.205528
26.900000 -0.028912 -0.216601 0.683255 -0.696715 -96.843346 1210.509033 -105.107216
26.908333 -0.028000 -0.217015 0.683170 -0.696706 -97.627464 1210.402100 -104.980942
26.916667 -0.027711 -0.217418 0.683047 -0.696713 -98.429428 1210.290649 -104.834106
26.925000 -0.027070 -0.217604 0.683381 -0.696352 -99.224121 1210.116089 -104.662186
26.933333 -0.026247 -0.218144 0.683330 -0.696264 -99.823578 1209.946777 -104.545517
26.941667 -0.025418 -0.218921 0.683231 -0.696149 -100.312737 1209.755859 -104.454308
26.950000 -0.024814 -0.219856 0.683183 -0.695923 -100.836098 1209.548584 -104.367844
26.958333 -0.023999 -0.220531 0.683253 -0.695669 -101.464249 1209.382202 -104.257004
26.966667 -0.023307 -0.220875 0.683212 -0.695624 -102.204811 1209.260132 -104.097099
26.975000 -0.022820 -0.221486 0.683162 -0.695495 -102.997589 1209.151245 -103.944450
26.983333 -0.021888 -0.221996 0.683466 -0.695063 -103.841553 1209.052856 -103.746567
26.991667 -0.021134 -0.222540 0.683353 -0.695024 -104.474495 1208.923950 -103.622627
27.000000 -0.020466 -0.223342 0.683323 -0.694816 -105.041710 1208.711914 -103.551392
27.008333 -0.019733 -0.223859 0.683606 -0.694392 -105.589745 1208.484375 -103.423302
27.016667 -0.018900 -0.224532 0.683643 -0.694161 -106.220688 1208.276245 -103.295563
27.025000 -0.018281 -0.224977 0.683400 -0.694274 -106.969315 1208.090088 -103.135208
27.033333 -0.017813 -0.225328 0.683519 -0.694055 -107.851845 1207.894165 -102.933037
27.041667 -0.017046 -0.225785 0.683434 -0.694009 -108.685600 1207.766724 -102.767036
27.050000 -0.016266 -0.226312 0.683217 -0.694069 -109.366280 1207.633545 -102.625725
27.058333 -0.015504 -0.227046 0.683117 -0.693946 -109.918144 1207.532715 -102.481873
27.066667 -0.014734 -0.227875 0.682924 -0.693881 -110.485229 1207.447998 -102.353310
27.075000 -0.013855 -0.228084 0.683140 -0.693618 -111.034241 1207.342651 -102.194519
27.083333 -0.013032 -0.228533 0.683122 -0.693503 -111.747757 1207.196655 -102.051414
27.091667 -0.012591 -0.229045 0.683044 -0.693420 -112.565247 1207.034058 -101.854248
27.100000 -0.011951 -0.229465 0.683108 -0.693229 -113.399750 1206.823364 -101.643028
27.108333 -0.011257 -0.230245 0.683128 -0.692963 -114.131676 1206.581787 -101.496788
27.116667 -0.010482 -0.230997 0.682880 -0.692969 -114.734200 1206.370361 -101.361137
27.125000 -0.009665 -0.231773 0.682978 -0.692624 -115.296951 1206.183228 -101.220978
27.133333 -0.008831 -0.232338 0.683024 -0.692401 -115.871292 1206.007446 -101.041931
27.141667 -0.007996 -0.232661 0.682817 -0.692507 -116.595207 1205.847778 -100.830284
27.150000 -0.007456 -0.232948 0.682747 -0.692486 -117.441055 1205.697266 -100.588486
27.158333 -0.006851 -0.233269 0.682697 -0.692434 -118.314117 1205.495728 -100.373650
27.166667 -0.006291 -0.233964 0.682670 -0.692231 -119.110153 1205.241699 -100.193275
27.175000 -0.005473 -0.234842 0.682817 -0.691795 -119.769974 1205.017456 -100.021347
27.183333 -0.004590 -0.235460 0.682875 -0.691534 -120.349869 1204.865967 -99.848564
27.191667 -0.003724 -0.235978 0.682631 -0.691604 -120.928871 1204.776489 -99.679832
27.200000 -0.002880 -0.236411 0.682872 -0.691222 -121.642113 1204.722168 -99.494743
27.208333 -0.002171 -0.236794 0.682910 -0.691056 -122.417999 1204.675903 -99.252777
27.216667 -0.001518 -0.237077 0.682800 -0.691069 -123.259872 1204.529907 -99.003029
27.225000 -0.001025 -0.237721 0.682934 -0.690717 -124.028107 1204.292480 -98.811157
27.233333 -0.000198 -0.238461 0.682920 -0.690475 -124.706940 1204.022827 -98.569511
27.241667 0.000548 -0.239122 0.682739 -0.690426 -125.277222 1203.765869 -98.329681
27.250000 0.001151 -0.239692 0.682488 -0.690476 -125.814499 1203.544189 -98.130692
27.258333 0.002047 -0.240516 0.682514 -0.690161 -126.593529 1203.335693 -97.887100
27.266667 0.002775 -0.240886 0.682462 -0.690082 -127.465622 1203.141479 -97.597702
27.275000 0.003423 -0.240932 0.682475 -0.690049 -128.393356 1202.984863 -97.310272
27.283333 0.004146 -0.241439 0.682617 -0.689728 -129.289001 1202.822754 -97.063828
27.291667 0.004815 -0.242086 0.682511 -0.689602 -129.998611 1202.702515 -96.843987
27.300000 0.005713 -0.242552 0.682617 -0.689326 -130.550858 1202.579956 -96.643494
27.308333 0.006947 -0.243480 0.682617 -0.688987 -131.205048 1202.433350 -96.411713
27.316667 0.007737 -0.243961 0.682713 -0.688713 -131.871307 1202.220215 -96.167534
27.325000 0.008259 -0.244272 0.682601 -0.688708 -132.635345 1202.009399 -95.896393
27.333333 0.008958 -0.244986 0.682755 -0.688293 -133.604141 1201.767700 -95.564644
27.341667 0.009143 -0.245687 0.682837 -0.687959 -134.416977 1201.517090 -95.238808
27.350000 0.010202 -0.245994 0.682692 -0.687978 -135.197128 1201.282104 -94.906670
27.358333 0.011059 -0.246540 0.682421 -0.688039 -135.876556 1201.040283 -94.582153
27.366667 0.011770 -0.247486 0.682560 -0.687549 -136.519653 1200.845825 -94.337776
27.375000 0.012865 -0.248086 0.682552 -0.687322 -137.252945 1200.725952 -94.047264
27.383333 0.013683 -0.248248 0.682520 -0.687279 -138.033539 1200.609009 -93.719810
27.391667 0.014428 -0.248751 0.682673 -0.686930 -138.986343 1200.474731 -93.389748
27.400000 0.015106 -0.249324 0.682661 -0.686719 -139.935928 1200.340942 -93.030571
27.408333 0.015976 -0.249908 0.682606 -0.686541 -140.735794 1200.110229 -92.673523
27.416667 0.016674 -0.250363 0.682428 -0.686537 -141.400406 1199.872070 -92.301041
27.425000 0.017579 -0.251123 0.682502 -0.686163 -142.042435 1199.580078 -91.987373
27.433333 0.018742 -0.251932 0.682413 -0.685924 -142.779114 1199.304565 -91.602432
27.441667 0.019277 -0.252299 0.682251 -0.685935 -143.535141 1199.119629 -91.230232
27.450000 0.019993 -0.252557 0.682329 -0.685742 -144.473099 1198.981567 -90.813339
27.458333 0.021060 -0.253387 0.682485 -0.685249 -145.436920 1198.839600 -90.360748
27.466667 0.021850 -0.253857 0.682396 -0.685138 -146.239609 1198.664429 -89.969460
27.475000 0.022777 -0.254436 0.682447 -0.684843 -146.951279 1198.391479 -89.579506
27.483333 0.023682 -0.255071 0.682225 -0.684797 -147.532700 1198.121338 -89.174553
27.491667 0.024295 -0.255718 0.682035 -0.684724 -148.226318 1197.876221 -88.753029
27.500000 0.024866 -0.256895 0.682461 -0.683838 -149.051514 1197.550049 -88.358429
27.508333 0.025720 -0.256977 0.682296 -0.683940 -149.933609 1197.371216 -87.947014
27.516667 0.026474 -0.257437 0.682387 -0.683647 -150.874832 1197.281738 -87.465973
27.525000 0.026913 -0.258098 0.682612 -0.683156 -151.632385 1197.194580 -87.058678
27.533333 0.027968 -0.258197 0.682760 -0.682929 -152.439423 1197.089844 -86.553436
27.541667 0.028606 -0.258964 0.682777 -0.682595 -152.974869 1196.879272 -86.136467
27.550000 0.029085 -0.259711 0.682770 -0.682297 -153.541153 1196.622803 -85.711098
27.558333 0.030296 -0.260577 0.682686 -0.681998 -154.266769 1196.270630 -85.167793
27.566667 0.031232 -0.260822 0.682509 -0.682040 -155.012344 1195.971680 -84.724365
27.575000 0.031569 -0.261138 0.682398 -0.682014 -155.776047 1195.808594 -84.283592
27.583333 0.032330 -0.261351 0.682437 -0.681858 -156.524155 1195.674438 -83.780052
27.591667 0.033177 -0.262008 0.682466 -0.681536 -157.276398 1195.572266 -83.301338
27.600000 0.033956 -0.263111 0.682579 -0.680959 -157.856934 1195.422119 -82.910706
27.608333 0.034254 -0.263565 0.682679 -0.680669 -158.481537 1195.309692 -82.483101
27.616667 0.034378 -0.264326 0.682770 -0.680276 -158.971909 1195.092285 -81.999733
27.625000 0.035108 -0.264160 0.682698 -0.680375 -159.618057 1194.875488 -81.567032
27.633333 0.035261 -0.264893 0.682826 -0.679954 -160.319336 1194.713013 -81.080086
27.641667 0.035841 -0.265216 0.682841 -0.679783 -160.934631 1194.562012 -80.622734
27.650000 0.036578 -0.265785 0.682880 -0.679482 -161.530289 1194.454468 -80.152664
27.658333 0.038100 -0.265849 0.682564 -0.679691 -162.109024 1194.346680 -79.661667
27.666667 0.038558 -0.266019 0.682756 -0.679405 -162.668793 1194.192017 -79.241440
27.675000 0.039499 -0.266453 0.682650 -0.679287 -163.289749 1193.999268 -78.735817
27.683333 0.039969 -0.266789 0.682301 -0.679479 -163.937485 1193.812866 -78.299110
27.691667 0.040711 -0.267642 0.682841 -0.678556 -164.688431 1193.469727 -77.928688
27.700000 0.041682 -0.268174 0.682944 -0.678183 -165.354141 1193.238281 -77.464058
27.708333 0.041858 -0.268904 0.683073 -0.677754 -165.895309 1193.115356 -77.006783
27.716667 0.042396 -0.269737 0.683130 -0.677332 -166.286621 1192.991577 -76.579422
27.725000 0.042708 -0.270329 0.683393 -0.676810 -166.743820 1192.891357 -76.072647
27.733333 0.043448 -0.270603 0.683397 -0.676649 -167.131989 1192.729736 -75.631927
27.741667 0.044265 -0.270910 0.683195 -0.676677 -167.572327 1192.499878 -75.187668
27.750000 0.044961 -0.271367 0.683217 -0.676427 -168.154053 1192.273438 -74.696083
27.758333 0.045399 -0.271649 0.683361 -0.676139 -168.843536 1192.088135 -74.306412
27.766667 0.046063 -0.271915 0.683444 -0.675903 -169.524902 1191.972290 -73.854439
27.775000 0.046760 -0.271919 0.683271 -0.676028 -170.062485 1191.890747 -73.383141
27.783333 0.047591 -0.271851 0.683236 -0.676033 -170.610733 1191.831299 -72.946175
27.791667 0.048029 -0.272458 0.683395 -0.675597 -171.115158 1191.707397 -72.475662
27.800000 0.048235 -0.273002 0.683561 -0.675195 -171.561203 1191.568481 -72.068748
27.808333 0.050292 -0.272982 0.682031 -0.676598 -171.779816 1191.225586 -71.675194
27.816667 0.049950 -0.274101 0.683254 -0.674935 -172.365189 1191.040771 -71.137421
27.825000 0.050082 -0.274765 0.683677 -0.674227 -172.790115 1190.888184 -70.711769
27.833333 0.050510 -0.275300 0.683914 -0.673736 -173.231644 1190.805908 -70.265114
27.841667 0.051076 -0.275878 0.684141 -0.673226 -173.710312 1190.752075 -69.800392
27.850000 0.052106 -0.275850 0.683894 -0.673410 -174.165054 1190.649048 -69.377182
27.858333 0.052864 -0.276120 0.683963 -0.673170 -174.671295 1190.507935 -68.914536
27.866667 0.053964 -0.276260 0.683740 -0.673252 -175.138535 1190.295898 -68.423965
27.875000 0.054080 -0.276512 0.683929 -0.672947 -175.662674 1190.065674 -67.999359
27.883333 0.054672 -0.276932 0.683973 -0.672682 -176.266251 1189.816528 -67.536201
27.891667 0.054722 -0.277593 0.684204 -0.672170 -176.762756 1189.626587 -67.089394
27.900000 0.055509 -0.277463 0.684279 -0.672083 -177.243179 1189.559937 -66.684128
27.908333 0.055884 -0.277685 0.684009 -0.672235 -177.699585 1189.546265 -66.203789
27.916667 0.056135 -0.278431 0.684658 -0.671244 -178.019363 1189.519409 -65.812187
27.925000 0.056872 -0.278581 0.684637 -0.671141 -178.396530 1189.456421 -65.425369
27.933333 0.058851 -0.278643 0.682869 -0.672743 -178.495728 1189.195923 -65.008896
27.941667 0.059588 -0.279295 0.682530 -0.672753 -178.839142 1188.931396 -64.542938
27.950000 0.059338 -0.279850 0.683794 -0.671259 -179.471222 1188.779541 -64.059662
27.958333 0.059141 -0.280044 0.684171 -0.670811 -180.025711 1188.599854 -63.631950
27.966667 0.059705 -0.280450 0.684189 -0.670574 -180.484222 1188.438721 -63.159107
27.975000 0.060151 -0.280691 0.684339 -0.670279 -180.860931 1188.357910 -62.714443
27.983333 0.062028 -0.281133 0.682797 -0.671495 -180.907852 1188.162598 -62.314926
27.991667 0.062923 -0.281537 0.682407 -0.671639 -181.212982 1188.057617 -61.878399
28.000000 0.061972 -0.281765 0.684015 -0.669994 -181.676682 1188.117432 -61.385323
28.008333 0.061942 -0.282243 0.684520 -0.669279 -182.210083 1187.939941 -60.958309
28.016667 0.062561 -0.282689 0.684546 -0.669007 -182.680908 1187.728149 -60.499012
28.025000 0.063063 -0.282947 0.684708 -0.668685 -183.089096 1187.522949 -60.095112
28.033333 0.063451 -0.283185 0.684741 -0.668513 -183.481659 1187.368042 -59.679108
28.041667 0.063966 -0.283541 0.684728 -0.668327 -183.904770 1187.300171 -59.223583
28.050000 0.065332 -0.283574 0.684391 -0.668525 -184.247101 1187.248657 -58.718987
28.058333 0.066257 -0.283630 0.684309 -0.668495 -184.577820 1187.185059 -58.286877
28.066667 0.066127 -0.284068 0.684657 -0.667965 -184.983322 1187.116333 -57.883053
28.075000 0.066881 -0.284219 0.684467 -0.668020 -185.431992 1186.987915 -57.445995
28.083333 0.067229 -0.284372 0.684563 -0.667822 -185.783020 1186.796021 -57.032482
28.091667 0.068065 -0.284635 0.683956 -0.668248 -185.998703 1186.498047 -56.620567
28.100000 0.067622 -0.285240 0.684573 -0.667402 -186.481354 1186.330566 -56.185631
28.108333 0.069111 -0.285285 0.684242 -0.667570 -186.721283 1186.205078 -55.710632
28.116667 0.069339 -0.285487 0.684611 -0.667081 -187.088364 1186.174194 -55.287273
28.125000 0.069728 -0.285797 0.684755 -0.666760 -187.460907 1186.162476 -54.849396
28.133333 0.070203 -0.286164 0.684805 -0.666502 -187.872467 1186.130249 -54.393742
28.141667 0.070132 -0.286598 0.685074 -0.666046 -188.177856 1186.021484 -53.976582
28.150000 0.070194 -0.287010 0.685314 -0.665615 -188.517593 1185.845459 -53.564754
28.158333 0.072012 -0.287151 0.684386 -0.666314 -188.692108 1185.570923 -53.056591
28.166667 0.071656 -0.287626 0.684947 -0.665571 -189.098770 1185.370239 -52.662048
28.175000 0.071972 -0.287979 0.685141 -0.665184 -189.440186 1185.209473 -52.239555
28.183333 0.072090 -0.288148 0.685256 -0.664980 -189.715622 1185.207153 -51.776127
28.191667 0.072714 -0.288468 0.685342 -0.664684 -190.082703 1185.176270 -51.350788
28.200000 0.072958 -0.288666 0.685485 -0.664424 -190.394348 1185.162842 -50.954819
28.208333 0.073474 -0.288917 0.685546 -0.664195 -190.695496 1185.101929 -50.552486
28.216667 0.073905 -0.289190 0.685636 -0.663936 -191.005859 1184.992798 -50.140633
28.225000 0.074775 -0.289449 0.685465 -0.663902 -191.306412 1184.791138 -49.690033
28.233333 0.075331 -0.289805 0.685374 -0.663778 -191.647568 1184.535645 -49.265949
28.241667 0.075594 -0.290043 0.685406 -0.663611 -192.012192 1184.287354 -48.852341
28.250000 0.075689 -0.290370 0.685581 -0.663276 -192.380188 1184.123047 -48.448986
28.258333 0.076723 -0.290647 0.685244 -0.663385 -192.647659 1184.036987 -48.017681
28.266667 0.076709 -0.290885 0.685551 -0.662964 -192.985062 1184.053589 -47.594883
28.275000 0.077058 -0.290861 0.685773 -0.662705 -193.282852 1184.056274 -47.145836
28.283333 0.077952 -0.290979 0.685651 -0.662675 -193.540482 1183.997681 -46.691051
28.291667 0.078453 -0.291245 0.685603 -0.662548 -193.815674 1183.885498 -46.270004
28.300000 0.079648 -0.291095 0.685125 -0.662966 -194.111389 1183.679565 -45.848297
28.308333 0.080297 -0.291358 0.685130 -0.662767 -194.469574 1183.438477 -45.395672
28.316667 0.079831 -0.291924 0.685451 -0.662241 -194.803329 1183.248169 -45.042755
28.325000 0.080041 -0.292220 0.685552 -0.661981 -195.116364 1183.088013 -44.648361
28.333333 0.080998 -0.292358 0.685471 -0.661888 -195.388229 1183.018921 -44.206463
28.341667 0.081675 -0.292469 0.685499 -0.661726 -195.673935 1183.020508 -43.767200
28.350000 0.082072 -0.292619 0.685577 -0.661530 -195.975677 1183.034180 -43.333138
28.358333 0.082469 -0.292766 0.685656 -0.661334 -196.242615 1182.984985 -42.928539
28.366667 0.083502 -0.292996 0.685313 -0.661458 -196.456406 1182.845459 -42.481319
28.375000 0.083295 -0.293378 0.685659 -0.660956 -196.720856 1182.698975 -42.104984
28.383333 0.083751 -0.293725 0.685687 -0.660716 -196.969666 1182.479492 -41.670990
28.391667 0.086864 -0.292323 0.683765 -0.662923 -197.329391 1182.345581 -41.310829
28.400000 0.087370 -0.292278 0.684034 -0.662599 -197.738022 1182.277710 -40.927559
28.408333 0.085652 -0.293990 0.685379 -0.660673 -197.866760 1182.113892 -40.466518
28.416667 0.086093 -0.294384 0.685137 -0.660691 -197.967102 1182.049561 -40.017487
28.425000 0.086578 -0.294613 0.685077 -0.660588 -198.167862 1182.039063 -39.603661
28.433333 0.086541 -0.294998 0.685771 -0.659700 -198.542953 1182.031860 -39.159309
28.441667 0.087290 -0.295266 0.686189 -0.659047 -198.845917 1181.895752 -38.722206
28.450000 0.089493 -0.294099 0.685138 -0.660365 -199.301178 1181.861572 -38.353363
28.458333 0.090837 -0.293626 0.683993 -0.661579 -199.434769 1181.634277 -37.975861
28.466667 0.091480 -0.293803 0.683837 -0.661573 -199.699936 1181.416992 -37.544804
28.475000 0.091192 -0.294199 0.684225 -0.661034 -199.955612 1181.269165 -37.181854
28.483333 0.091097 -0.294615 0.684412 -0.660669 -200.204773 1181.185425 -36.792973
28.491667 0.091682 -0.294773 0.684471 -0.660457 -200.436493 1181.172363 -36.363194
28.500000 0.092315 -0.294937 0.684838 -0.659914 -200.722580 1181.210938 -35.917797
28.508333 0.092691 -0.294832 0.684692 -0.660060 -200.997681 1181.179321 -35.519264
28.516667 0.093215 -0.295184 0.684968 -0.659543 -201.335129 1181.095337 -35.101353
28.525000 0.092458 -0.296832 0.685735 -0.658110 -201.365173 1180.808716 -34.594028
28.533333 0.093605 -0.296338 0.685114 -0.658817 -201.744827 1180.733032 -34.271355
28.541667 0.094297 -0.296420 0.684888 -0.658917 -201.979218 1180.515747 -33.912048
28.550000 0.092806 -0.297756 0.685788 -0.657589 -201.982483 1180.211548 -33.481983
28.558333 0.094178 -0.296667 0.685206 -0.658492 -202.310257 1180.327881 -33.069130
28.566667 0.095037 -0.296505 0.684933 -0.658726 -202.688004 1180.303589 -32.673515
28.575000 0.095778 -0.296739 0.684964 -0.658481 -202.942291 1180.317383 -32.290016
28.583333 0.096405 -0.296890 0.685147 -0.658131 -203.244843 1180.314941 -31.867676
28.591667 0.097517 -0.297066 0.684788 -0.658261 -203.421860 1180.211792 -31.434250
28.600000 0.097714 -0.297106 0.684919 -0.658078 -203.587860 1180.106689 -31.029343
28.608333 0.097712 -0.297320 0.685143 -0.657748 -203.820282 1179.889771 -30.642048
28.616667 0.097837 -0.297801 0.685175 -0.657479 -204.028107 1179.637207 -30.264652
28.625000 0.096106 -0.299523 0.686226 -0.655853 -204.104156 1179.307007 -29.831186
28.633333 0.097793 -0.298639 0.685467 -0.656800 -204.499634 1179.256958 -29.454290
28.641667 0.099637 -0.298163 0.684881 -0.657350 -204.691971 1179.221558 -29.017202
28.650000 0.099939 -0.298284 0.685053 -0.657071 -204.943344 1179.271484 -28.625765
28.658333 0.099939 -0.298321 0.685187 -0.656914 -205.097046 1179.367310 -28.217981
28.666667 0.100304 -0.298633 0.685594 -0.656292 -205.362213 1179.357178 -27.798634
28.675000 0.098369 -0.300479 0.686904 -0.654369 -205.332550 1179.156006 -27.379791
28.683333 0.098993 -0.301086 0.686957 -0.653940 -205.577972 1178.931519 -26.986317
28.691667 0.100002 -0.300959 0.686399 -0.654431 -205.687607 1178.712036 -26.585445
28.700000 0.102327 -0.299643 0.685188 -0.655943 -206.063797 1178.662964 -26.219458
28.708333 0.102791 -0.299924 0.685365 -0.655556 -206.432159 1178.540649 -25.864687
28.716667 0.102893 -0.299984 0.685281 -0.655601 -206.623581 1178.456543 -25.487516
28.725000 0.101570 -0.301341 0.686324 -0.654093 -206.649063 1178.308228 -25.068575
28.733333 0.102984 -0.300603 0.685899 -0.654656 -206.958740 1178.423340 -24.673592
28.741667 0.102842 -0.300837 0.686109 -0.654351 -207.036255 1178.472534 -24.270460
28.750000 0.102739 -0.301686 0.686337 -0.653737 -207.062149 1178.311157 -23.823246
28.758333 0.103406 -0.302168 0.686457 -0.653284 -207.271515 1178.079346 -23.442259
28.766667 0.104785 -0.301712 0.686146 -0.653601 -207.534317 1177.934814 -23.083885
28.775000 0.105485 -0.301418 0.685642 -0.654152 -207.883530 1177.819702 -22.727688
28.783333 0.105230 -0.302059 0.686014 -0.653508 -208.026062 1177.583252 -22.357676
28.791667 0.105430 -0.302451 0.686157 -0.653144 -208.212860 1177.413452 -21.990976
28.800000 0.106452 -0.302344 0.685926 -0.653269 -208.370926 1177.307373 -21.560257
28.808333 0.106579 -0.302282 0.685959 -0.653243 -208.481491 1177.412231 -21.159105
28.816667 0.106246 -0.302446 0.686377 -0.652782 -208.696213 1177.538940 -20.781315
28.825000 0.106884 -0.302746 0.686506 -0.652403 -208.968765 1177.508545 -20.407789
28.833333 0.107360 -0.302920 0.686701 -0.652039 -209.162277 1177.445923 -20.019650
28.841667 0.106827 -0.303855 0.687129 -0.651241 -209.238022 1177.246948 -19.629105
28.850000 0.107145 -0.304300 0.687102 -0.651009 -209.348267 1177.061768 -19.243279
28.858333 0.108380 -0.303929 0.686600 -0.651507 -209.580597 1176.941406 -18.888716
28.866667 0.108931 -0.303902 0.686482 -0.651552 -209.774887 1176.767090 -18.524982
28.875000 0.109299 -0.304066 0.686474 -0.651422 -209.967468 1176.620850 -18.164040
28.883333 0.109491 -0.304197 0.686545 -0.651255 -210.161621 1176.542847 -17.776579
28.891667 0.109918 -0.304313 0.686669 -0.650997 -210.368988 1176.539429 -17.371944
28.900000 0.110319 -0.304354 0.686751 -0.650823 -210.560211 1176.560669 -16.985033
28.908333 0.110920 -0.304396 0.686781 -0.650670 -210.744080 1176.536865 -16.583736
28.916667 0.111286 -0.304592 0.686822 -0.650473 -210.903992 1176.463623 -16.210085
28.925000 0.111542 -0.305028 0.686819 -0.650227 -211.034897 1176.321167 -15.859178
28.933333 0.111801 -0.305332 0.686864 -0.649993 -211.157944 1176.123657 -15.507555
28.941667 0.112094 -0.305577 0.686946 -0.649741 -211.301422 1175.917603 -15.147389
28.950000 0.112522 -0.305742 0.686987 -0.649546 -211.468872 1175.738770 -14.779535
28.958333 0.112997 -0.305888 0.686930 -0.649455 -211.623398 1175.610107 -14.393263
28.966667 0.113313 -0.305953 0.686980 -0.649316 -211.812790 1175.590332 -14.008451
