Format Version,1.23,Take Name,Robot_base_calib,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-10-22 03.23.54.946 PM,Total Frames in Take,324,Total Exported Frames,324,Rotation Type,ZYX,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
277,2.308333,-99.779831,-8.800209,-141.512985,431.079315,1533.658081,-6.802253,0.796317,469.315216,1531.155884,41.373791,0.000000,365.398712,1519.600220,-42.085976,0.000000,463.440674,1483.954224,12.355826,0.888405,389.315277,1559.547974,-38.884747,0.000000,483.862457,1537.916992,12.045385,0.632564,470.263611,1578.339233,2.066681,0.782236,428.443420,1586.069946,-16.819160,0.000000,378.595398,1472.679688,-24.469774,0.000000,-0.006300,-0.192751,0.035805,400.010345,1529.221558,1.585461,0.302544,407.298767,1468.979004,-8.831260,0.920868,423.354584,1601.747925,-2.948875,0.985163,380.933197,1582.527100,-0.325128,0.000000,393.786316,1475.897217,21.066557,0.949492,355.363678,1494.274902,11.495812,0.887513,351.759308,1539.238892,-0.240926,0.000000,342.194946,1542.110229,-18.683985,0.000000,469.513031,1578.658936,1.871340,0.000000,475.889313,1479.558960,10.865611,0.000000,406.962860,1468.975830,-8.797407,423.295807,1601.703125,-2.906883,,,,393.743835,1476.069824,21.137699,355.832825,1494.142090,11.336803,,,,,,,463.196625,1484.303711,12.226883,,,,484.998779,1537.141235,12.532145,469.507202,1578.635742,1.772014,,,,,,,385.608734,1582.310059,0.161529,362.137421,1536.198120,-0.517547,,,,,,,,,,,,,,,
278,2.316667,-99.778870,-8.799243,-141.513962,431.078491,1533.653931,-6.811290,0.799599,469.315094,1531.151489,41.364178,0.000000,365.397583,1519.595947,-42.094379,0.000000,463.440826,1483.950195,12.345374,0.888283,389.313629,1559.544067,-38.892700,0.000000,483.861816,1537.913330,12.035703,0.634927,470.262238,1578.335571,2.057972,0.784104,428.441711,1586.066162,-16.827145,0.000000,378.595215,1472.675293,-24.479271,0.000000,-0.020742,-0.154622,0.048191,400.013580,1529.216919,1.577046,0.287834,407.279907,1468.974731,-8.857551,0.917446,423.373016,1601.738281,-2.957140,0.978277,380.948547,1582.527588,-0.309321,0.000000,393.789093,1475.889893,21.050751,0.953624,355.364716,1494.279419,11.509550,0.877370,351.763855,1539.246826,-0.215066,0.000000,342.187897,1542.124390,-18.651134,0.000000,469.528839,1578.636719,1.827364,0.000000,475.886200,1479.533203,10.795960,0.000000,406.950958,1468.966797,-8.829832,423.312653,1601.692505,-2.914567,,,,393.759613,1476.055054,21.130022,355.812775,1494.161865,11.348248,,,,,,,463.197479,1484.302002,12.216372,,,,484.997223,1537.134644,12.522489,469.506409,1578.631836,1.763539,,,,,,,385.612366,1582.306396,0.158697,362.118195,1536.194336,-0.529170,436.408936,1559.533081,-82.547668,459.285736,1565.226563,-18.486023,,,,,,,,,
279,2.325000,-99.696266,-8.724215,-141.358047,431.156281,1533.562134,-6.947546,0.763092,469.258942,1531.090210,41.335472,0.000000,365.603180,1519.411987,-42.430893,0.000000,463.555725,1483.902466,12.260605,0.897225,389.435699,1559.401611,-39.127232,0.000000,483.877228,1537.903687,12.054559,0.641122,470.231323,1578.308838,2.071477,0.785394,428.450897,1585.977661,-16.927263,0.000000,378.837280,1472.501099,-24.817034,0.000000,-0.003165,-0.183316,0.045609,400.012970,1529.219849,1.593217,0.304059,407.303009,1468.979492,-8.835014,0.916570,423.352448,1601.748169,-2.932551,0.977678,380.932526,1582.524658,-0.305109,0.000000,393.795105,1475.891968,21.066217,0.952065,355.369843,1494.269043,11.504940,0.873487,351.761108,1539.234863,-0.223511,0.000000,342.193512,1542.108765,-18.664501,0.000000,469.512970,1578.661133,1.876111,0.000000,475.896210,1479.559937,10.852375,0.000000,406.971283,1468.974609,-8.798957,423.291992,1601.698364,-2.889739,,,,393.754517,1476.067383,21.131985,355.833771,1494.140747,11.348724,,,,,,,463.315491,1484.212646,12.137816,,,,484.993530,1537.140015,12.535662,469.494598,1578.636719,1.777206,,,,,,,385.608093,1582.306030,0.151932,362.127350,1536.196533,-0.529557,436.407928,1559.515991,-82.557915,,,,,,,,,,,,
280,2.333333,-99.783569,-8.786744,-141.568771,431.058472,1533.682495,-6.750496,0.802901,469.337555,1531.153198,41.389793,0.000000,365.342804,1519.652710,-41.980072,0.000000,463.426575,1483.964111,12.358539,0.886544,389.270844,1559.593994,-38.784801,0.000000,483.859589,1537.922729,12.050858,0.631653,470.260315,1578.351685,2.100481,0.781760,428.424683,1586.098877,-16.744305,0.000000,378.545471,1472.722412,-24.394402,0.000000,-0.004849,-0.190157,0.035891,400.008057,1529.232178,1.606932,0.291573,407.297516,1468.989868,-8.810211,0.918916,423.350250,1601.759033,-2.928352,0.978016,380.929474,1582.537231,-0.302713,0.000000,393.786255,1475.907715,21.088232,0.953449,355.362701,1494.284424,11.519253,0.878485,351.756683,1539.248291,-0.217256,0.000000,342.191406,1542.119385,-18.659878,0.000000,469.509491,1578.671265,1.889739,0.000000,475.888672,1479.571411,10.883572,0.000000,406.974548,1468.989136,-8.780479,423.291870,1601.708008,-2.886869,,,,393.752197,1476.075684,21.161028,355.806580,1494.161133,11.364222,,,,,,,463.178650,1484.321045,12.227704,,,,485.011414,1537.145874,12.541443,469.492126,1578.641235,1.803657,,,,,,,385.603027,1582.310791,0.157505,362.126221,1536.199585,-0.526667,436.412018,1559.536499,-82.545998,459.280029,1565.215088,-18.487930,,,,,,,,,
281,2.341667,-99.748322,-8.793698,-141.559616,431.064514,1533.645508,-6.769366,0.795490,469.338715,1531.147705,41.376461,0.000000,365.362579,1519.568604,-42.005764,0.000000,463.461823,1483.950562,12.351320,0.890556,389.264679,1559.525757,-38.813107,0.000000,483.860382,1537.922241,12.038496,0.632240,470.236633,1578.341187,2.080361,0.782004,428.398590,1586.058838,-16.771202,0.000000,378.592865,1472.649292,-24.411440,0.000000,0.008014,-0.240917,0.027765,400.023224,1529.227417,1.605258,0.314295,407.335419,1468.985229,-8.796873,0.913306,423.353210,1601.758789,-2.919636,0.979007,380.934387,1582.527832,-0.328852,0.000000,393.796082,1475.904175,21.088606,0.953570,355.376923,1494.270996,11.482985,0.868036,351.771240,1539.232544,-0.263097,0.000000,342.221649,1542.098755,-18.714596,0.000000,469.513306,1578.682007,1.942621,0.000000,475.906738,1479.584961,10.956165,0.000000,406.991364,1468.989014,-8.753777,423.294098,1601.715332,-2.878828,,,,393.748322,1476.072266,21.151508,355.861420,1494.134644,11.323929,,,,,,,463.217407,1484.290771,12.223882,,,,485.005005,1537.138428,12.527853,469.477997,1578.652344,1.783751,,,,,,,385.605408,1582.312500,0.156730,362.130127,1536.200684,-0.525653,436.415802,1559.527710,-82.564713,,,,,,,,,,,,
282,2.350000,-99.749519,-8.793544,-141.550858,431.088318,1533.632813,-6.784345,0.798242,469.355316,1531.136108,41.367268,0.000000,365.391724,1519.554810,-42.030254,0.000000,463.482910,1483.938477,12.342331,0.889064,389.293182,1559.512085,-38.834934,0.000000,483.881378,1537.910156,12.031320,0.634383,470.258972,1578.328735,2.070220,0.783722,428.423767,1586.045898,-16.787786,0.000000,378.619507,1472.635986,-24.432871,0.000000,-0.006736,-0.148710,0.050162,400.014221,1529.220459,1.588406,0.286033,407.294220,1468.980469,-8.849015,0.917788,423.355499,1601.747803,-2.945693,0.977944,380.935974,1582.526611,-0.294158,0.000000,393.804779,1475.891357,21.060913,0.952174,355.374939,1494.271606,11.524314,0.878760,351.761871,1539.238647,-0.198382,0.000000,342.183319,1542.114502,-18.633364,0.000000,469.517426,1578.657227,1.833254,0.000000,475.899933,1479.555054,10.797780,0.000000,406.966278,1468.974976,-8.825302,423.296631,1601.697998,-2.902707,,,,393.779175,1476.061401,21.144848,355.815399,1494.149780,11.362076,,,,,,,463.239441,1484.286499,12.214046,,,,485.018707,1537.130005,12.517900,469.503082,1578.629272,1.775756,,,,,,,385.607483,1582.313477,0.149101,362.135956,1536.200439,-0.524014,,,,,,,,,,,,,,,
283,2.358333,-99.767197,-8.805518,-141.512268,431.095886,1533.638672,-6.810636,0.798114,469.332520,1531.149658,41.365494,0.000000,365.418243,1519.563110,-42.092793,0.000000,463.468384,1483.943848,12.351964,0.888319,389.325989,1559.516479,-38.895386,0.000000,483.878143,1537.911133,12.036402,0.630543,470.270233,1578.329468,2.053977,0.780661,428.448303,1586.049072,-16.832426,0.000000,378.625488,1472.647095,-24.472260,0.000000,-0.023249,-0.061167,0.054191,399.974609,1529.211792,1.611430,0.205747,407.221283,1468.970459,-8.841349,0.938191,423.329834,1601.732666,-2.953213,0.985168,380.908875,1582.523560,-0.238223,0.000000,393.779572,1475.883057,21.089649,0.954276,355.340485,1494.275146,11.613068,0.916537,351.722473,1539.243896,-0.100925,0.000000,342.116638,1542.123901,-18.521046,0.000000,469.492371,1578.628540,1.753570,0.000000,475.860016,1479.523804,10.701348,0.000000,406.975159,1468.959106,-8.821011,423.302063,1601.694336,-2.917379,,,,393.778412,1476.058594,21.140799,355.626587,1494.144653,11.500835,,,,,,,463.220123,1484.291626,12.221840,,,,485.033691,1537.133301,12.529999,469.501801,1578.629028,1.754830,,,,,,,385.610077,1582.301392,0.156790,362.147034,1536.192749,-0.523716,,,,,,,,,,,,,,,
284,2.366667,-99.736870,-8.792335,-141.507629,431.098663,1533.622925,-6.813139,0.799352,469.330933,1531.144409,41.366974,0.000000,365.432831,1519.519287,-42.106056,0.000000,463.495789,1483.941528,12.342690,0.889746,389.318512,1559.484985,-38.897305,0.000000,483.876343,1537.920044,12.041045,0.634851,470.247742,1578.333008,2.065627,0.784247,428.423889,1586.034058,-16.824070,0.000000,378.663391,1472.606689,-24.493963,0.000000,-0.008896,-0.102474,0.046861,399.982697,1529.215576,1.617329,0.230708,407.251984,1468.974731,-8.822499,0.932172,423.323029,1601.741821,-2.939777,0.984669,380.904938,1582.522339,-0.252905,0.000000,393.786957,1475.887817,21.097916,0.955499,355.350098,1494.269043,11.591268,0.908600,351.729279,1539.235474,-0.131096,0.000000,342.135956,1542.110718,-18.558510,0.000000,469.487976,1578.649780,1.803246,0.000000,475.873962,1479.547729,10.768321,0.000000,406.982788,1468.987305,-8.791208,423.295959,1601.698486,-2.905777,,,,393.782257,1476.058594,21.147736,355.663055,1494.123535,11.470556,,,,,,,463.254333,1484.287842,12.215141,,,,485.008606,1537.135986,12.527495,469.496185,1578.638550,1.771346,,,,,,,385.608215,1582.303467,0.152409,362.126038,1536.191040,-0.536591,436.419189,1559.533325,-82.570313,459.085449,1565.233276,-18.714905,,,,,,,,,
285,2.375000,-99.731262,-8.788977,-141.561951,431.089691,1533.619995,-6.771064,0.800894,469.365875,1531.129150,41.373550,0.000000,365.390961,1519.527100,-42.007004,0.000000,463.501984,1483.932861,12.344406,0.890208,389.281494,1559.490967,-38.811443,0.000000,483.884827,1537.910400,12.035807,0.632602,470.248993,1578.326172,2.081587,0.782873,428.408234,1586.033447,-16.768215,0.000000,378.635376,1472.609985,-24.417154,0.000000,-0.000703,-0.179085,0.023226,400.008484,1529.228882,1.615807,0.278130,407.300262,1468.984863,-8.789430,0.924387,423.344574,1601.756470,-2.940019,0.978941,380.925690,1582.532227,-0.301933,0.000000,393.794281,1475.908325,21.110098,0.957868,355.367554,1494.280151,11.544481,0.888913,351.756042,1539.241333,-0.201269,0.000000,342.186951,1542.107422,-18.642675,0.000000,469.506439,1578.673096,1.874254,0.000000,475.894440,1479.575684,10.888757,0.000000,407.000427,1468.988647,-8.749962,423.290741,1601.704224,-2.901686,,,,393.764191,1476.065918,21.161690,355.774170,1494.165894,11.406422,,,,,,,463.259583,1484.276245,12.217244,,,,485.024353,1537.121338,12.524009,469.493805,1578.637207,1.786187,,,,,,,385.613159,1582.310913,0.154793,362.133972,1536.204956,-0.529736,436.417542,1559.506592,-82.584145,459.274292,1565.218506,-18.507004,,,,,,,,,
286,2.383333,-99.728958,-8.795490,-141.543152,431.093140,1533.625000,-6.786543,0.798567,469.355042,1531.145752,41.369980,0.000000,365.406281,1519.520264,-42.039860,0.000000,463.504150,1483.944092,12.346952,0.890208,389.292175,1559.486694,-38.843796,0.000000,483.882202,1537.923340,12.035471,0.632602,470.245728,1578.336182,2.070409,0.782873,428.409943,1586.036499,-16.793247,0.000000,378.649658,1472.607422,-24.438206,0.000000,-0.009352,-0.089864,0.044669,399.970123,1529.216919,1.638622,0.205800,407.236633,1468.975586,-8.800504,0.924387,423.310028,1601.742676,-2.926391,0.978941,380.892395,1582.523682,-0.229450,0.000000,393.778229,1475.889893,21.122604,0.957868,355.339447,1494.270996,11.623719,0.888913,351.716400,1539.237183,-0.099566,0.000000,342.119080,1542.111694,-18.524975,0.000000,469.475830,1578.650635,1.807352,0.000000,475.862976,1479.548828,10.774810,0.000000,406.990936,1468.981445,-8.771896,423.285919,1601.703491,-2.894089,,,,393.781555,1476.050049,21.167477,355.615143,1494.140259,11.513472,,,,,,,463.260925,1484.288208,12.219264,,,,485.021820,1537.139160,12.523561,469.489685,1578.643311,1.774941,,,,,,,385.613617,1582.314575,0.151128,362.144562,1536.197266,-0.525057,436.411469,1559.517944,-82.586052,459.300049,1565.218872,-18.480301,,,,,,,,,
287,2.391667,-99.727051,-8.798000,-141.502335,431.110535,1533.603760,-6.822847,0.796363,469.339722,1531.137695,41.360348,0.000000,365.449890,1519.483887,-42.118988,0.000000,463.515472,1483.930542,12.340968,0.889914,389.327942,1559.454346,-38.912998,0.000000,483.886047,1537.912720,12.034727,0.633265,470.250671,1578.322021,2.053743,0.783036,428.426758,1586.013306,-16.839895,0.000000,378.687866,1472.575806,-24.500628,0.000000,-0.013983,-0.071615,0.044526,399.974213,1529.208984,1.621082,0.202931,407.232544,1468.967041,-8.820210,0.938145,423.318542,1601.732910,-2.951542,0.985961,380.900208,1582.517334,-0.241044,0.000000,393.784241,1475.882568,21.107166,0.958425,355.343903,1494.266846,11.620478,0.918888,351.720795,1539.233154,-0.101762,0.000000,342.117828,1542.108398,-18.524120,0.000000,469.483978,1578.636963,1.767554,0.000000,475.865997,1479.534912,10.733215,0.000000,406.978302,1468.974121,-8.796096,423.298553,1601.702759,-2.919959,,,,393.785522,1476.044067,21.161892,355.626587,1494.123779,11.505127,,,,,,,463.273468,1484.269653,12.214125,,,,485.022614,1537.126343,12.523085,469.498047,1578.635376,1.757933,,,,,,,385.619171,1582.308105,0.154883,362.139709,1536.190308,-0.528634,436.407745,1559.510986,-82.584259,459.068298,1565.221313,-18.741608,,,,,,,,,
288,2.400000,-99.653572,-8.726490,-141.338669,431.189056,1533.515869,-6.967581,0.776151,469.278107,1531.078979,41.327972,0.000000,365.658691,1519.310059,-42.470737,0.000000,463.621857,1483.883911,12.255768,0.891144,389.458313,1559.318970,-39.163204,0.000000,483.900421,1537.901123,12.051126,0.633535,470.225555,1578.294678,2.059785,0.783191,428.445190,1585.928345,-16.953175,0.000000,378.924500,1472.411499,-24.848129,0.000000,-0.024489,-0.032411,0.051174,399.970612,1529.221802,1.625047,0.186603,407.210754,1468.979736,-8.828208,0.936130,423.325104,1601.741943,-2.955123,0.987992,380.905090,1582.533813,-0.217834,0.000000,393.784210,1475.894165,21.109167,0.957362,355.340759,1494.286621,11.650918,0.915711,351.717865,1539.254883,-0.063616,0.000000,342.102783,1542.134155,-18.479069,0.000000,469.489502,1578.636963,1.729701,0.000000,475.859528,1479.532593,10.679482,0.000000,406.982117,1468.982178,-8.810043,423.304535,1601.702026,-2.923159,,,,393.794769,1476.055786,21.160696,355.587006,1494.159546,11.545420,,,,,,,463.383057,1484.189209,12.134049,,,,485.015778,1537.131470,12.533129,469.486877,1578.634399,1.762982,,,,,,,385.606293,1582.304688,0.146806,362.139679,1536.192261,-0.525981,436.413574,1559.515747,-82.582352,459.270477,1565.210815,-18.516541,,,,,,,313.157440,654.693237,12.769103
289,2.408333,-99.714874,-8.783917,-141.472061,431.118805,1533.601074,-6.839294,0.797038,469.321930,1531.138672,41.364780,0.000000,365.481964,1519.467407,-42.174122,0.000000,463.527649,1483.934448,12.334888,0.898435,389.346497,1559.444336,-38.948700,0.000000,483.882538,1537.922607,12.048291,0.640415,470.240906,1578.329468,2.065952,0.783614,428.425232,1586.011230,-16.849762,0.000000,378.723877,1472.560425,-24.555628,0.000000,-0.020569,-0.101089,0.043685,400.002686,1529.227173,1.612985,0.258515,407.259460,1468.984253,-8.823680,0.942656,423.357697,1601.748169,-2.948704,0.986217,380.935760,1582.537598,-0.259742,0.000000,393.796570,1475.901733,21.096676,0.957530,355.363220,1494.290283,11.589941,0.925871,351.751282,1539.256836,-0.134829,0.000000,342.158112,1542.132935,-18.562168,0.000000,469.518066,1578.647095,1.794482,0.000000,475.884094,1479.544434,10.764894,0.000000,406.972290,1468.982178,-8.800864,423.303467,1601.687012,-2.908144,,,,393.784912,1476.064209,21.166172,355.735535,1494.185913,11.448860,,,,,,,463.285706,1484.276978,12.207505,,,,485.016357,1537.139038,12.535870,469.488983,1578.636963,1.770711,,,,,,,385.618378,1582.310913,0.154227,362.157532,1536.200562,-0.516653,436.409485,1559.508057,-82.572220,459.038727,1565.194092,-18.781662,,,,,,,,,
290,2.416667,-99.731384,-8.786258,-141.526260,431.093353,1533.623169,-6.794755,0.787913,469.340149,1531.138672,41.373543,0.000000,365.417633,1519.522095,-42.070290,0.000000,463.498505,1483.940186,12.343497,0.890416,389.302429,1559.488281,-38.862324,0.000000,483.876495,1537.919678,12.044339,0.634520,470.243042,1578.333618,2.079413,0.783908,428.413147,1586.035889,-16.796562,0.000000,378.655609,1472.607422,-24.469603,0.000000,-0.015830,-0.099915,0.051947,400.000885,1529.226196,1.617917,0.256440,407.262451,1468.985474,-8.827584,0.927978,423.349792,1601.749878,-2.933791,0.977167,380.929504,1582.535400,-0.246732,0.000000,393.799591,1475.897461,21.094044,0.955724,355.364532,1494.284180,11.590745,0.897102,351.748627,1539.252197,-0.127464,0.000000,342.154846,1542.130127,-18.554192,0.000000,469.512177,1578.651978,1.805120,0.000000,475.886597,1479.548340,10.761112,0.000000,406.966461,1468.989990,-8.799672,423.299805,1601.695068,-2.894794,,,,393.795044,1476.052856,21.163815,355.733398,1494.174194,11.445761,,,,,,,463.254944,1484.277100,12.216629,,,,485.012085,1537.144043,12.530268,469.490051,1578.642456,1.784511,,,,,,,385.618835,1582.307251,0.152409,362.130920,1536.198608,-0.535518,436.408997,1559.524292,-82.562569,,,,,,,,,,,,
291,2.425000,-99.635048,-8.720735,-141.377701,431.195587,1533.498413,-6.939473,0.784388,469.316406,1531.059570,41.330902,0.000000,365.645416,1519.285645,-42.403214,0.000000,463.651703,1483.869385,12.252360,0.891339,389.438324,1559.299072,-39.102615,0.000000,483.918274,1537.891235,12.046044,0.635377,470.228088,1578.283813,2.072115,0.783587,428.433716,1585.912231,-16.912182,0.000000,378.932892,1472.386230,-24.799141,0.000000,-0.021858,-0.100696,0.048854,400.005981,1529.221436,1.611129,0.254919,407.261322,1468.979248,-8.831022,0.925664,423.362549,1601.742432,-2.944176,0.979041,380.940216,1582.532471,-0.256658,0.000000,393.798767,1475.894287,21.090048,0.957388,355.365784,1494.284668,11.585235,0.897177,351.754791,1539.252319,-0.135451,0.000000,342.161560,1542.130371,-18.562466,0.000000,469.522461,1578.639893,1.796609,0.000000,475.886292,1479.536011,10.758036,0.000000,406.975861,1468.972412,-8.811474,423.308594,1601.686890,-2.903877,,,,393.781464,1476.056274,21.162209,355.743164,1494.180054,11.444807,,,,,,,463.417419,1484.165527,12.133633,,,,485.016022,1537.121582,12.520999,469.496887,1578.636719,1.776736,,,,,,,385.610535,1582.303833,0.148654,362.139740,1536.197266,-0.528604,436.419281,1559.519775,-82.547066,,,,,,,,,,,,
292,2.433333,-99.733940,-8.787562,-141.486954,431.108704,1533.613525,-6.825278,0.790120,469.323639,1531.137939,41.368767,0.000000,365.457306,1519.503662,-42.142509,0.000000,463.504150,1483.935059,12.341315,0.901043,389.337524,1559.471680,-38.924156,0.000000,483.879059,1537.915771,12.048299,0.644410,470.249817,1578.327515,2.068775,0.784000,428.431976,1586.024658,-16.836050,0.000000,378.686371,1472.592163,-24.526598,0.000000,-0.011583,-0.128719,0.045361,400.012451,1529.217041,1.602767,0.269130,407.283722,1468.975586,-8.832151,0.928451,423.358276,1601.741943,-2.945549,0.978173,380.938080,1582.524658,-0.277604,0.000000,393.805298,1475.890015,21.081909,0.955479,355.373688,1494.272827,11.557177,0.895996,351.760315,1539.239136,-0.168024,0.000000,342.175598,1542.114258,-18.599907,0.000000,469.519958,1578.647949,1.819224,0.000000,475.897186,1479.545776,10.789824,0.000000,406.967529,1468.974609,-8.811474,423.304718,1601.695190,-2.904974,,,,393.786682,1476.051025,21.167528,355.786316,1494.153198,11.399746,,,,,,,463.262604,1484.269653,12.215216,,,,485.011047,1537.133545,12.534827,469.500519,1578.642822,1.773629,,,,,,,385.609924,1582.309570,0.152737,362.130890,1536.193359,-0.528425,436.413116,1559.536499,-82.537529,459.286682,1565.209351,-18.489838,,,,,,,,,
293,2.441667,-99.644600,-8.716272,-141.344574,431.197449,1533.517456,-6.960073,0.769729,469.290222,1531.076538,41.332321,0.000000,365.666565,1519.309326,-42.461334,0.000000,463.638580,1483.886230,12.251405,0.899432,389.460785,1559.320923,-39.147766,0.000000,483.909515,1537.906494,12.055751,0.646419,470.228241,1578.299927,2.073169,0.787637,428.445465,1585.931396,-16.935364,0.000000,378.940216,1472.409180,-24.848713,0.000000,-0.020043,-0.064652,0.054649,399.983185,1529.212402,1.633912,0.209195,407.233887,1468.971436,-8.818906,0.935388,423.334625,1601.734497,-2.928733,0.987211,380.914581,1582.523071,-0.216477,0.000000,393.789948,1475.883179,21.111326,0.955876,355.350433,1494.273071,11.632556,0.913906,351.730591,1539.241943,-0.081298,0.000000,342.125702,1542.121460,-18.501984,0.000000,469.498199,1578.633057,1.780673,0.000000,475.870819,1479.528564,10.728048,0.000000,406.976685,1468.981934,-8.795738,423.314423,1601.700195,-2.896637,,,,393.789307,1476.050415,21.167692,355.638489,1494.124756,11.515856,,,,,,,463.404724,1484.190796,12.131561,,,,485.001221,1537.141846,12.528748,469.505035,1578.637207,1.782102,,,,,,,385.615143,1582.312866,0.151247,362.129456,1536.198608,-0.532806,436.413513,1559.537842,-82.528595,459.294312,1565.227539,-18.489838,,,,,,,,,
294,2.450000,-99.731667,-8.786009,-141.532562,431.096497,1533.619751,-6.794158,0.793469,469.348328,1531.133301,41.370010,0.000000,365.416718,1519.520874,-42.063023,0.000000,463.502594,1483.935547,12.339523,0.891398,389.302734,1559.486450,-38.856697,0.000000,483.881714,1537.914673,12.039419,0.637564,470.248108,1578.329102,2.076859,0.785860,428.416382,1586.032593,-16.794491,0.000000,378.655518,1472.605469,-24.464809,0.000000,-0.011926,-0.136744,0.041489,400.010376,1529.232178,1.614746,0.271423,407.282715,1468.989990,-8.815080,0.923193,423.357269,1601.756592,-2.935206,0.977829,380.936554,1582.539795,-0.271901,0.000000,393.800171,1475.906494,21.096626,0.955274,355.369995,1494.288940,11.565267,0.887265,351.758545,1539.254395,-0.163480,0.000000,342.176453,1542.128418,-18.596897,0.000000,469.518158,1578.662598,1.837595,0.000000,475.893524,1479.561157,10.815787,0.000000,406.976746,1468.979126,-8.789301,423.298279,1601.705322,-2.893310,,,,393.777679,1476.068604,21.168846,355.782043,1494.183472,11.415482,,,,,,,463.263702,1484.275879,12.213796,,,,485.002838,1537.131958,12.521237,469.504913,1578.639404,1.785152,,,,,,,385.610596,1582.305054,0.150859,362.120483,1536.194946,-0.540465,,,,,,,,,,,,,,,
295,2.458333,-99.663757,-8.709799,-141.343643,431.194977,1533.534668,-6.953220,0.770373,469.285278,1531.075806,41.340229,0.000000,365.660675,1519.352051,-42.458309,0.000000,463.618958,1483.890625,12.253995,0.899585,389.468018,1559.355469,-39.139565,0.000000,483.907867,1537.904175,12.064921,0.642522,470.240356,1578.303101,2.086253,0.783446,428.460785,1585.950439,-16.922911,0.000000,378.918121,1472.445557,-24.850325,0.000000,-0.017022,-0.093903,0.051260,399.979950,1529.218384,1.640611,0.210198,407.239136,1468.977295,-8.804935,0.934909,423.329895,1601.741699,-2.914415,0.987249,380.909485,1582.528076,-0.222675,0.000000,393.779572,1475.890015,21.118025,0.954500,355.343872,1494.277466,11.618542,0.912228,351.727692,1539.245361,-0.099828,0.000000,342.132050,1542.123291,-18.525585,0.000000,469.492249,1578.642822,1.819929,0.000000,475.865540,1479.539185,10.776438,0.000000,406.979797,1468.975586,-8.781910,423.307220,1601.711182,-2.880420,,,,393.776093,1476.063599,21.172668,355.640900,1494.131348,11.501551,,,,,,,463.379333,1484.189331,12.132922,,,,485.020355,1537.144409,12.544334,469.501526,1578.644165,1.789365,,,,,,,385.608795,1582.315674,0.153273,362.134247,1536.196899,-0.531763,436.415192,1559.517212,-82.553505,,,,,,,,,,,,
