Format Version,1.23,Take Name,setup1_cold_train,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-01-29 11.56.26.170 AM,Total Frames in Take,17289,Total Exported Frames,17289,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,camera,camera,camera,camera,camera,camera,camera
,ID,"AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
9599,79.991667,-0.534138,0.075081,0.564805,-0.624544,529.676941,1008.108643,-395.587280
9600,80.000000,-0.534066,0.075140,0.564813,-0.624591,529.675293,1008.060669,-395.694061
9601,80.008333,-0.528613,0.095887,0.567194,-0.624232,530.463501,1008.010986,-397.214661
9602,80.016667,-0.527852,0.096086,0.567371,-0.624684,530.422729,1007.910156,-397.295807
9603,80.025000,-0.533920,0.074569,0.565172,-0.624460,529.569153,1007.941223,-395.985321
9604,80.033333,-0.533915,0.074437,0.565189,-0.624464,529.569519,1007.879272,-396.083557
9605,80.041667,-0.533818,0.074355,0.565088,-0.624648,529.561096,1007.814148,-396.191895
9606,80.050000,-0.533964,0.074492,0.564738,-0.624824,529.569153,1007.723206,-396.330353
9607,80.058333,-0.533912,0.074519,0.564687,-0.624911,529.557434,1007.660278,-396.432312
9608,80.066667,-0.533898,0.074619,0.564542,-0.625042,529.566895,1007.597656,-396.549683
9609,80.075000,-0.534270,0.074339,0.564622,-0.624685,529.556274,1007.474915,-396.603088
9610,80.083333,-0.534242,0.074314,0.564575,-0.624755,529.545715,1007.443054,-396.693512
9611,80.091667,-0.529191,0.087896,0.566630,-0.625429,529.880005,1007.510925,-398.148743
9612,80.100000,-0.528816,0.087741,0.566446,-0.625935,529.865784,1007.566467,-398.279999
9613,80.108333,-0.528972,0.087577,0.566634,-0.625656,529.825562,1007.459656,-398.344574
9614,80.116667,-0.529098,0.086434,0.566526,-0.625806,529.730469,1007.465454,-398.446198
9615,80.125000,-0.533749,0.074360,0.564449,-0.625284,529.447388,1007.298096,-397.217377
9616,80.133333,-0.528588,0.086177,0.566484,-0.626310,529.655457,1007.482300,-398.704010
9617,80.141667,-0.527390,0.086526,0.567580,-0.626280,529.479248,1007.430054,-398.784363
9618,80.150000,-0.527352,0.086489,0.567542,-0.626351,529.454651,1007.396362,-398.892273
9619,80.158333,-0.527332,0.086504,0.567507,-0.626398,529.436584,1007.370117,-398.984009
9620,80.166667,-0.527279,0.086500,0.567525,-0.626426,529.398315,1007.339722,-399.077576
9621,80.175000,-0.527256,0.086451,0.567545,-0.626435,529.364014,1007.291321,-399.174347
9622,80.183333,-0.525575,0.090212,0.565118,-0.629504,529.538879,1007.761719,-398.472717
9623,80.191667,-0.525561,0.090312,0.565112,-0.629506,529.512756,1007.733582,-398.554565
9624,80.200000,-0.525551,0.090283,0.565034,-0.629588,529.477356,1007.719177,-398.650909
9625,80.208333,-0.526021,0.090344,0.564211,-0.629926,529.538757,1007.659546,-398.781860
9626,80.216667,-0.525956,0.090429,0.564128,-0.630041,529.509644,1007.651794,-398.874298
9627,80.225000,-0.525814,0.090469,0.564137,-0.630146,529.476196,1007.623901,-398.974304
9628,80.233333,-0.525275,0.098215,0.564810,-0.628833,529.927551,1007.516602,-399.231354
9629,80.241667,-0.524526,0.098602,0.564925,-0.629293,529.870728,1007.436523,-399.310059
9630,80.250000,-0.525734,0.090130,0.564264,-0.630148,529.319763,1007.598389,-399.284607
9631,80.258333,-0.527282,0.086224,0.566720,-0.627190,529.069458,1007.096985,-400.172760
9632,80.266667,-0.527215,0.086226,0.566776,-0.627196,529.020386,1007.088684,-400.256714
9633,80.275000,-0.527213,0.086090,0.566686,-0.627297,529.003784,1007.082703,-400.332489
9634,80.283333,-0.527347,0.085997,0.566363,-0.627490,529.007324,1007.079102,-400.394562
9635,80.291667,-0.527346,0.085938,0.566295,-0.627560,528.979492,1007.056335,-400.478088
9636,80.300000,-0.526893,0.094947,0.566397,-0.626548,529.525452,1006.928223,-400.634918
9637,80.308333,-0.526026,0.095535,0.566519,-0.627078,529.475281,1006.840454,-400.715515
9638,80.316667,-0.527245,0.085878,0.566299,-0.627649,528.860046,1007.017151,-400.727814
9639,80.325000,-0.527242,0.085786,0.566190,-0.627762,528.840698,1007.013306,-400.816437
9640,80.333333,-0.527146,0.085755,0.566249,-0.627794,528.796631,1007.003052,-400.893738
9641,80.341667,-0.531629,0.073903,0.564181,-0.627383,528.525635,1006.862671,-399.646088
9642,80.350000,-0.531631,0.073829,0.564210,-0.627364,528.477112,1006.861816,-399.730560
9643,80.358333,-0.526481,0.095032,0.566518,-0.626773,529.248596,1006.849915,-401.292938
9644,80.366667,-0.525735,0.095010,0.566642,-0.627291,529.176025,1006.784058,-401.341614
9645,80.375000,-0.525277,0.089397,0.564069,-0.630807,528.773010,1007.474304,-400.570404
9646,80.383333,-0.525264,0.089359,0.564036,-0.630854,528.728455,1007.491699,-400.655182
9647,80.391667,-0.526022,0.090074,0.563870,-0.630268,528.649536,1007.441406,-400.693298
9648,80.400000,-0.529770,0.077781,0.562824,-0.629700,528.342590,1007.411865,-399.515045
9649,80.408333,-0.529388,0.077785,0.563072,-0.629800,528.259094,1007.409790,-399.593231
9650,80.416667,-0.530273,0.078217,0.562951,-0.629110,528.174561,1007.363098,-399.611298
9651,80.425000,-0.530034,0.078261,0.562972,-0.629287,528.151184,1007.375732,-399.739410
9652,80.433333,-0.530000,0.078158,0.562914,-0.629380,528.106079,1007.390015,-399.824341
9653,80.441667,-0.524893,0.097571,0.564409,-0.629611,528.891113,1007.374390,-401.378387
9654,80.450000,-0.524795,0.097692,0.564268,-0.629800,528.859009,1007.384521,-401.458099
9655,80.458333,-0.524998,0.097557,0.564198,-0.629715,528.818176,1007.425903,-401.531128
9656,80.466667,-0.524825,0.097587,0.564336,-0.629730,528.746277,1007.429260,-401.627777
9657,80.475000,-0.525774,0.094495,0.566513,-0.627451,528.549377,1007.017273,-402.465515
9658,80.483333,-0.526242,0.095102,0.566572,-0.626914,528.481201,1007.004150,-402.515869
9659,80.491667,-0.525720,0.094443,0.566401,-0.627606,528.479248,1007.056580,-402.630127
9660,80.500000,-0.525619,0.094507,0.566415,-0.627668,528.436707,1007.077209,-402.724335
9661,80.508333,-0.525589,0.094580,0.566361,-0.627731,528.395447,1007.083069,-402.805145
9662,80.516667,-0.525560,0.094690,0.566328,-0.627768,528.356689,1007.089111,-402.897919
9663,80.525000,-0.525578,0.094739,0.566302,-0.627770,528.311523,1007.086060,-402.985626
9664,80.533333,-0.525742,0.094055,0.566214,-0.627814,528.232910,1007.086975,-403.041962
9665,80.541667,-0.525812,0.093825,0.566281,-0.627729,528.157776,1007.090942,-403.120270
9666,80.550000,-0.525846,0.093695,0.566239,-0.627759,528.101685,1007.097717,-403.199677
9667,80.558333,-0.524145,0.096413,0.564137,-0.630655,528.212219,1007.607910,-402.537506
9668,80.566667,-0.525900,0.094980,0.566375,-0.627397,528.003174,1007.083679,-403.351929
9669,80.575000,-0.525890,0.094920,0.566358,-0.627430,527.957031,1007.087219,-403.446259
9670,80.583333,-0.525859,0.094797,0.566357,-0.627476,527.913025,1007.105957,-403.526154
9671,80.591667,-0.525839,0.094636,0.566330,-0.627542,527.887146,1007.110962,-403.601715
9672,80.600000,-0.525791,0.094671,0.566320,-0.627585,527.828125,1007.129333,-403.674988
9673,80.608333,-0.526197,0.094857,0.566011,-0.627495,527.725220,1007.141113,-403.727295
9674,80.616667,-0.525267,0.093957,0.566202,-0.628237,527.721680,1007.224548,-403.868134
9675,80.625000,-0.525319,0.093516,0.566175,-0.628284,527.648499,1007.232910,-403.924652
9676,80.633333,-0.525301,0.093578,0.566051,-0.628402,527.583374,1007.235535,-403.995087
9677,80.641667,-0.524856,0.093402,0.565968,-0.628874,527.562134,1007.317871,-404.096558
9678,80.650000,-0.524832,0.093388,0.565912,-0.628947,527.500977,1007.343262,-404.170380
9679,80.658333,-0.525092,0.093515,0.566027,-0.628607,527.422241,1007.263306,-404.237610
9680,80.666667,-0.525099,0.093439,0.565934,-0.628696,527.380005,1007.277161,-404.314758
9681,80.675000,-0.525063,0.093411,0.566001,-0.628671,527.316650,1007.323853,-404.387299
9682,80.683333,-0.524881,0.093538,0.565878,-0.628914,527.255432,1007.383240,-404.481506
9683,80.691667,-0.524851,0.093489,0.565903,-0.628923,527.184204,1007.383606,-404.560242
9684,80.700000,-0.524957,0.093508,0.565996,-0.628749,527.143005,1007.362366,-404.622009
9685,80.708333,-0.524849,0.093427,0.566136,-0.628725,527.072205,1007.381226,-404.691193
9686,80.716667,-0.524841,0.093328,0.566114,-0.628766,527.031067,1007.399902,-404.765778
9687,80.725000,-0.524769,0.093341,0.566137,-0.628803,526.981018,1007.419800,-404.843994
9688,80.733333,-0.524890,0.092682,0.566076,-0.628855,526.901062,1007.451050,-404.906219
9689,80.741667,-0.523250,0.095332,0.563753,-0.631905,527.038635,1007.970337,-404.235748
9690,80.750000,-0.523776,0.095775,0.563767,-0.631390,526.954956,1007.951721,-404.279236
9691,80.758333,-0.523692,0.095752,0.563752,-0.631476,526.910767,1007.968445,-404.358887
9692,80.766667,-0.523412,0.096487,0.563790,-0.631563,526.877930,1007.975464,-404.478546
9693,80.775000,-0.523383,0.096470,0.563781,-0.631597,526.822754,1007.998108,-404.549774
9694,80.783333,-0.524920,0.093743,0.566076,-0.628673,526.588135,1007.530334,-405.369873
9695,80.791667,-0.524923,0.093700,0.565997,-0.628748,526.524292,1007.563477,-405.429626
9696,80.800000,-0.524931,0.093614,0.565925,-0.628818,526.459473,1007.597229,-405.497009
9697,80.808333,-0.524946,0.093352,0.565845,-0.628917,526.406616,1007.646545,-405.565857
9698,80.816667,-0.525058,0.092936,0.565729,-0.628990,526.337952,1007.691406,-405.625488
9699,80.825000,-0.523558,0.095722,0.563119,-0.632156,526.540588,1008.208130,-404.924622
9700,80.833333,-0.523576,0.095499,0.563085,-0.632205,526.482971,1008.239990,-404.987244
9701,80.841667,-0.523484,0.095390,0.563128,-0.632259,526.412964,1008.259644,-405.056183
9702,80.850000,-0.525081,0.092453,0.565057,-0.629645,526.190308,1007.771484,-405.852539
9703,80.858333,-0.524960,0.092644,0.564991,-0.629778,526.147400,1007.795349,-405.915802
9704,80.866667,-0.523399,0.095149,0.562974,-0.632504,526.246582,1008.332703,-405.234711
9705,80.875000,-0.522711,0.094904,0.562998,-0.633087,526.177368,1008.451233,-405.351532
9706,80.883333,-0.522607,0.095536,0.563883,-0.632290,525.945129,1008.465149,-405.419617
9707,80.891667,-0.522033,0.094742,0.563765,-0.632988,525.953003,1008.496399,-405.496521
9708,80.900000,-0.521966,0.094743,0.563829,-0.632987,525.885437,1008.520508,-405.566986
9709,80.908333,-0.526777,0.074964,0.562509,-0.632826,524.990723,1008.579956,-404.154968
9710,80.916667,-0.528396,0.070948,0.564347,-0.630299,524.745544,1008.103516,-405.035004
9711,80.925000,-0.528992,0.071205,0.562886,-0.631076,524.889648,1008.084778,-405.096222
9712,80.933333,-0.528910,0.071181,0.562882,-0.631150,524.853027,1008.119202,-405.155670
9713,80.941667,-0.523762,0.092376,0.564998,-0.630807,525.627136,1008.129028,-406.678162
9714,80.950000,-0.523071,0.092075,0.565071,-0.631359,525.530151,1008.078918,-406.714172
9715,80.958333,-0.528595,0.070988,0.563405,-0.630970,524.634033,1008.154053,-405.442963
9716,80.966667,-0.528571,0.070867,0.563231,-0.631159,524.574707,1008.190186,-405.504700
9717,80.975000,-0.528577,0.070706,0.563177,-0.631220,524.512695,1008.229736,-405.556335
9718,80.983333,-0.523607,0.091558,0.565217,-0.630859,525.246155,1008.257019,-407.051575
9719,80.991667,-0.522726,0.092123,0.565316,-0.631417,525.183777,1008.203125,-407.101318
9720,81.000000,-0.523371,0.091485,0.565154,-0.631121,525.129639,1008.325684,-407.196350
9721,81.008333,-0.523482,0.091435,0.564738,-0.631409,525.134644,1008.331543,-407.234283
9722,81.016667,-0.523797,0.091062,0.564463,-0.631448,525.098816,1008.396362,-407.296021
9723,81.025000,-0.523539,0.090630,0.564357,-0.631819,525.078369,1008.483765,-407.359131
9724,81.033333,-0.523251,0.090593,0.564412,-0.632014,525.005371,1008.483887,-407.435181
9725,81.041667,-0.527877,0.070518,0.562309,-0.632599,524.172974,1008.518127,-406.135193
9726,81.050000,-0.528226,0.070290,0.562515,-0.632150,524.052368,1008.510803,-406.160126
9727,81.058333,-0.528168,0.070381,0.562500,-0.632201,524.000305,1008.548828,-406.233826
9728,81.066667,-0.528109,0.070362,0.562608,-0.632158,523.920837,1008.607056,-406.315277
9729,81.075000,-0.528710,0.071019,0.562676,-0.631520,523.834717,1008.622742,-406.357788
9730,81.083333,-0.523835,0.091061,0.564693,-0.631210,524.545837,1008.673096,-407.810760
9731,81.091667,-0.522854,0.091974,0.564793,-0.631802,524.484558,1008.637451,-407.890045
9732,81.100000,-0.523670,0.091315,0.564588,-0.631404,524.428589,1008.752563,-407.952545
9733,81.108333,-0.523704,0.091077,0.564558,-0.631437,524.338562,1008.786926,-408.021210
9734,81.116667,-0.523655,0.091204,0.564563,-0.631455,524.280090,1008.827087,-408.105438
9735,81.125000,-0.523303,0.091981,0.564599,-0.631602,524.250488,1008.865845,-408.209290
9736,81.133333,-0.523099,0.092059,0.564992,-0.631408,524.134583,1008.901855,-408.312500
9737,81.141667,-0.526754,0.079103,0.564142,-0.630886,523.511230,1009.201782,-407.939148
9738,81.150000,-0.522844,0.090730,0.564350,-0.632385,524.091675,1008.996155,-408.433655
9739,81.158333,-0.520469,0.093494,0.562493,-0.635588,524.168396,1009.442322,-407.761993
9740,81.166667,-0.524293,0.082237,0.561564,-0.634822,523.616455,1009.783142,-407.389160
9741,81.175000,-0.524235,0.082232,0.561500,-0.634928,523.560364,1009.820435,-407.456177
9742,81.183333,-0.524107,0.081966,0.561860,-0.634750,523.435242,1009.873840,-407.545197
9743,81.191667,-0.520901,0.092948,0.562596,-0.635223,523.890869,1009.662170,-408.080444
9744,81.200000,-0.520253,0.093340,0.562372,-0.635895,523.872803,1009.612671,-408.111755
9745,81.208333,-0.521093,0.092433,0.562195,-0.635496,523.815552,1009.726074,-408.159332
9746,81.216667,-0.525884,0.073137,0.560675,-0.635405,522.950806,1009.764526,-406.757324
9747,81.225000,-0.526223,0.073007,0.560538,-0.635261,522.914795,1009.837036,-406.827637
9748,81.233333,-0.525796,0.073144,0.560613,-0.635533,522.839233,1009.836304,-406.892670
9749,81.241667,-0.525836,0.073113,0.560362,-0.635724,522.778320,1009.875549,-406.951843
9750,81.250000,-0.527818,0.068773,0.561609,-0.633462,522.588562,1009.444580,-407.781982
9751,81.258333,-0.527770,0.068779,0.561590,-0.633518,522.518066,1009.466858,-407.852722
9752,81.266667,-0.522834,0.089248,0.563621,-0.633254,523.258118,1009.500366,-409.312836
9753,81.275000,-0.523397,0.079707,0.563447,-0.634216,522.595520,1009.666077,-409.309723
9754,81.283333,-0.523357,0.079615,0.563469,-0.634241,522.547058,1009.690979,-409.378326
9755,81.291667,-0.523204,0.079650,0.563704,-0.634154,522.458496,1009.739868,-409.448486
9756,81.300000,-0.521592,0.083612,0.561526,-0.636898,522.583435,1010.222656,-408.781006
9757,81.308333,-0.522125,0.090075,0.564031,-0.633358,522.957153,1009.636047,-409.748322
9758,81.316667,-0.521869,0.089722,0.564146,-0.633515,522.844177,1009.727966,-409.793671
9759,81.325000,-0.520319,0.092568,0.562184,-0.636120,522.979431,1010.232300,-409.184784
9760,81.333333,-0.521865,0.089806,0.564065,-0.633579,522.759705,1009.794250,-409.982544
9761,81.341667,-0.521621,0.089844,0.564337,-0.633533,522.670105,1009.854065,-410.039642
9762,81.350000,-0.521912,0.088447,0.564235,-0.633580,522.566589,1009.918701,-410.048126
9763,81.358333,-0.521859,0.088510,0.564210,-0.633637,522.495605,1009.955627,-410.121002
9764,81.366667,-0.522306,0.089059,0.564274,-0.633135,522.385681,1009.952332,-410.158051
9765,81.375000,-0.522379,0.088841,0.564236,-0.633139,522.304504,1009.997742,-410.213043
9766,81.383333,-0.522369,0.088857,0.564155,-0.633217,522.235535,1010.035400,-410.283630
9767,81.391667,-0.521977,0.088694,0.563984,-0.633715,522.184265,1010.160706,-410.374207
9768,81.400000,-0.521897,0.088674,0.563950,-0.633815,522.135742,1010.211731,-410.432068
9769,81.408333,-0.521858,0.088663,0.563929,-0.633867,522.077698,1010.259521,-410.503052
9770,81.416667,-0.522173,0.088767,0.563983,-0.633545,521.989563,1010.224243,-410.554169
9771,81.425000,-0.522065,0.088896,0.563936,-0.633658,521.936401,1010.274536,-410.619934
9772,81.433333,-0.521983,0.088834,0.563960,-0.633713,521.877136,1010.320557,-410.689575
9773,81.441667,-0.521963,0.088860,0.563908,-0.633771,521.809326,1010.345947,-410.769440
9774,81.450000,-0.521380,0.088567,0.563733,-0.634448,521.807434,1010.424500,-410.868591
9775,81.458333,-0.524925,0.076089,0.562933,-0.633853,521.210999,1010.719299,-410.502686
9776,81.466667,-0.524854,0.076042,0.562920,-0.633930,521.128906,1010.772827,-410.563324
9777,81.475000,-0.524690,0.071322,0.560296,-0.636932,520.951355,1011.077881,-408.832489
9778,81.483333,-0.519436,0.091465,0.561728,-0.637403,521.704102,1011.091248,-410.404205
9779,81.491667,-0.520954,0.093218,0.561713,-0.635921,521.481140,1010.932068,-410.323425
9780,81.500000,-0.519276,0.091584,0.561665,-0.637571,521.589417,1011.177673,-410.531006
9781,81.508333,-0.521796,0.091300,0.567285,-0.630540,521.228394,1010.361084,-411.383331
9782,81.516667,,,,,,,
9783,81.525000,,,,,,,
9784,81.533333,-0.520714,0.088429,0.563711,-0.635033,521.162476,1010.843018,-411.505402
9785,81.541667,-0.524429,0.070804,0.560321,-0.637182,520.405518,1011.407471,-409.352112
9786,81.550000,-0.524252,0.070801,0.560341,-0.637310,520.333313,1011.421814,-409.447357
9787,81.558333,-0.521340,0.092079,0.561688,-0.635793,520.908630,1011.311279,-410.857452
9788,81.566667,-0.518945,0.090148,0.561739,-0.637980,520.968994,1011.463074,-411.027100
9789,81.575000,-0.521235,0.091779,0.561667,-0.635941,520.775635,1011.361145,-410.997803
9790,81.583333,-0.519193,0.089722,0.561651,-0.637917,520.843567,1011.533386,-411.165680
9791,81.591667,-0.521212,0.091326,0.561614,-0.636072,520.659729,1011.430725,-411.134491
9792,81.600000,-0.519597,0.089757,0.561811,-0.637441,520.670776,1011.577698,-411.267120
9793,81.608333,-0.520980,0.091140,0.561752,-0.636167,520.530945,1011.522278,-411.275269
9794,81.616667,-0.519350,0.089770,0.561742,-0.637702,520.579468,1011.685974,-411.405701
9795,81.625000,-0.520880,0.090822,0.561660,-0.636376,520.422913,1011.633179,-411.388885
9796,81.633333,-0.520868,0.086733,0.563684,-0.635165,520.278381,1011.296875,-412.254425
9797,81.641667,-0.520360,0.086660,0.563663,-0.635610,520.240356,1011.427856,-412.336304
9798,81.650000,-0.520730,0.086845,0.563391,-0.635523,520.130981,1011.475586,-412.374664
9799,81.658333,-0.520728,0.086659,0.563357,-0.635580,520.058350,1011.517883,-412.424530
9800,81.666667,-0.520377,0.087666,0.563425,-0.635668,520.029541,1011.554626,-412.537170
9801,81.675000,-0.520340,0.087814,0.563375,-0.635722,519.953552,1011.600830,-412.610901
9802,81.683333,-0.519805,0.087626,0.563606,-0.635982,519.940735,1011.653442,-412.692780
9803,81.691667,-0.520454,0.087775,0.563857,-0.635208,519.854858,1011.544373,-412.691895
9804,81.700000,-0.519975,0.086986,0.563781,-0.635775,519.818420,1011.645691,-412.783630
9805,81.708333,-0.520433,0.087458,0.563809,-0.635311,519.708862,1011.649597,-412.825500
9806,81.716667,-0.523610,0.073908,0.562889,-0.635237,519.137756,1011.995422,-412.465271
9807,81.725000,-0.523408,0.074170,0.562948,-0.635321,519.055420,1012.073486,-412.525085
9808,81.733333,-0.523514,0.073675,0.562910,-0.635325,519.023132,1012.073853,-412.601166
9809,81.741667,-0.525965,0.066012,0.561606,-0.635297,518.576721,1011.877197,-411.632202
9810,81.750000,-0.525053,0.063969,0.561524,-0.636331,518.574951,1011.915100,-411.700043
9811,81.758333,-0.524952,0.064046,0.561610,-0.636332,518.496155,1011.973267,-411.756409
9812,81.766667,-0.524952,0.063974,0.561486,-0.636448,518.418396,1012.010925,-411.821777
9813,81.775000,-0.524388,0.064435,0.561453,-0.636896,518.342773,1012.164978,-411.928711
9814,81.783333,-0.524357,0.064247,0.561433,-0.636958,518.265625,1012.212158,-411.979767
9815,81.791667,-0.518686,0.078803,0.560923,-0.640407,518.551819,1012.917297,-412.578979
9816,81.800000,-0.520208,0.074646,0.563251,-0.637621,518.278320,1012.511108,-413.399750
9817,81.808333,-0.520107,0.074755,0.563181,-0.637752,518.221252,1012.557739,-413.461151
9818,81.816667,-0.520126,0.074554,0.563149,-0.637788,518.140991,1012.590393,-413.552246
9819,81.825000,-0.520080,0.074523,0.563133,-0.637844,518.067383,1012.614868,-413.617340
9820,81.833333,-0.519997,0.074367,0.563091,-0.637967,518.013428,1012.646057,-413.674622
9821,81.841667,-0.519951,0.074339,0.563060,-0.638035,517.946106,1012.676270,-413.745697
9822,81.850000,-0.519786,0.074247,0.563228,-0.638032,517.846313,1012.722107,-413.806152
9823,81.858333,-0.518761,0.084910,0.563431,-0.637356,518.412720,1012.585754,-413.995148
9824,81.866667,-0.516449,0.087923,0.561577,-0.640454,518.461975,1013.047913,-413.323303
9825,81.875000,-0.517543,0.088163,0.561503,-0.639602,518.393799,1013.118530,-413.369720
9826,81.883333,-0.519112,0.089549,0.561462,-0.638173,518.232178,1013.059143,-413.347931
9827,81.891667,-0.518999,0.085253,0.563392,-0.637151,518.098145,1012.728943,-414.215912
9828,81.900000,-0.518977,0.085171,0.563351,-0.637216,518.032104,1012.783508,-414.290314
9829,81.908333,-0.518878,0.085136,0.563349,-0.637303,517.983459,1012.841248,-414.345428
9830,81.916667,-0.518610,0.084998,0.563388,-0.637505,517.902161,1012.869507,-414.393677
9831,81.925000,-0.518566,0.084934,0.563439,-0.637505,517.828186,1012.912720,-414.469299
9832,81.933333,-0.517903,0.084872,0.563418,-0.638070,517.727539,1012.953308,-414.534882
9833,81.941667,-0.517763,0.084794,0.563490,-0.638130,517.655701,1012.999390,-414.596985
9834,81.950000,-0.517653,0.084733,0.563620,-0.638113,517.572144,1013.058411,-414.657440
9835,81.958333,-0.517584,0.084686,0.563594,-0.638199,517.515259,1013.114441,-414.727448
9836,81.966667,-0.517462,0.084630,0.563629,-0.638274,517.459839,1013.177246,-414.780640
9837,81.975000,-0.517133,0.083899,0.563531,-0.638723,517.429565,1013.240723,-414.871368
9838,81.983333,-0.517145,0.083753,0.563474,-0.638783,517.374268,1013.327454,-414.943909
9839,81.991667,-0.517084,0.083700,0.563406,-0.638899,517.312256,1013.406616,-414.995178
9840,82.000000,-0.517499,0.083256,0.563337,-0.638682,517.241821,1013.503784,-415.069580
9841,82.008333,-0.516891,0.083503,0.563412,-0.639075,517.149231,1013.504761,-415.147797
9842,82.016667,-0.516835,0.083378,0.563368,-0.639176,517.081177,1013.552551,-415.198120
9843,82.025000,-0.516520,0.083641,0.563369,-0.639396,516.989197,1013.676392,-415.270203
9844,82.033333,-0.516524,0.083514,0.563054,-0.639685,516.969971,1013.680115,-415.230896
9845,82.041667,-0.516367,0.083629,0.563200,-0.639670,516.893066,1013.676392,-415.299683
9846,82.050000,-0.516438,0.083424,0.563010,-0.639805,516.825989,1013.771790,-415.347015
9847,82.058333,-0.516380,0.083470,0.563006,-0.639851,516.772522,1013.821472,-415.406006
9848,82.066667,-0.516194,0.083791,0.563100,-0.639875,516.693176,1013.914368,-415.477692
9849,82.075000,-0.515626,0.084362,0.563104,-0.640255,516.632141,1013.928650,-415.556458
9850,82.083333,-0.517071,0.084598,0.562872,-0.639262,516.453796,1013.969788,-415.566986
9851,82.091667,-0.517463,0.084206,0.562774,-0.639082,516.393005,1014.051086,-415.630981
9852,82.100000,-0.515913,0.083551,0.563169,-0.640073,516.388977,1014.108398,-415.722961
9853,82.108333,-0.516127,0.083200,0.563420,-0.639726,516.276062,1014.105530,-415.874451
9854,82.116667,-0.516368,0.083807,0.563222,-0.639627,516.165161,1014.146118,-415.841949
9855,82.125000,-0.516302,0.083673,0.563215,-0.639703,516.102966,1014.180786,-415.902405
9856,82.133333,-0.516262,0.083541,0.563215,-0.639752,516.033691,1014.219299,-415.972839
9857,82.141667,-0.514664,0.086128,0.561328,-0.642350,516.118408,1014.752258,-415.336151
9858,82.150000,-0.516250,0.087298,0.561003,-0.641202,515.956604,1014.713379,-415.313538
9859,82.158333,-0.513990,0.085333,0.561221,-0.643089,516.030090,1014.888550,-415.494720
9860,82.166667,-0.516212,0.086726,0.561019,-0.641297,515.833069,1014.782532,-415.433441
9861,82.175000,-0.515603,0.081950,0.562958,-0.640715,515.753052,1014.505737,-416.299774
9862,82.183333,-0.514105,0.083105,0.563146,-0.641604,515.745117,1014.503967,-416.269714
9863,82.191667,-0.515087,0.081588,0.562912,-0.641217,515.636353,1014.706482,-416.451538
9864,82.200000,-0.515051,0.081494,0.562910,-0.641259,515.564270,1014.765991,-416.518890
9865,82.208333,-0.514956,0.081403,0.562926,-0.641333,515.493896,1014.821655,-416.569702
9866,82.216667,-0.514918,0.081381,0.562829,-0.641452,515.425537,1014.882813,-416.626434
9867,82.225000,-0.514827,0.081366,0.562853,-0.641505,515.364319,1014.943604,-416.684326
9868,82.233333,-0.514786,0.081287,0.563103,-0.641330,515.278931,1015.012512,-416.755066
9869,82.241667,-0.513659,0.082695,0.563363,-0.641824,515.234436,1014.909241,-416.700989
9870,82.250000,-0.514000,0.082774,0.563488,-0.641432,515.137085,1014.893860,-416.737549
9871,82.258333,-0.513921,0.082793,0.563477,-0.641501,515.080322,1014.955750,-416.788208
9872,82.266667,-0.513820,0.082797,0.563446,-0.641609,515.012512,1014.996277,-416.844879
9873,82.275000,-0.513783,0.082583,0.563426,-0.641685,514.930054,1015.033508,-416.920929
9874,82.283333,-0.513730,0.082528,0.563332,-0.641815,514.862549,1015.068787,-416.981293
9875,82.291667,-0.514678,0.081063,0.563096,-0.641451,514.765747,1015.263550,-417.151001
9876,82.300000,-0.514652,0.080972,0.563014,-0.641554,514.677795,1015.304199,-417.227600
9877,82.308333,-0.514602,0.080609,0.563023,-0.641632,514.583191,1015.358459,-417.285400
9878,82.316667,-0.514529,0.080578,0.562996,-0.641719,514.517639,1015.408630,-417.345947
9879,82.325000,-0.513410,0.082030,0.563183,-0.642267,514.460632,1015.326355,-417.291351
9880,82.333333,-0.513277,0.081986,0.563273,-0.642299,514.371826,1015.389709,-417.334656
9881,82.341667,-0.515053,0.081303,0.562874,-0.641314,514.197998,1015.557068,-417.462036
9882,82.350000,-0.513950,0.082557,0.563184,-0.641766,514.151550,1015.464294,-417.405243
9883,82.358333,-0.514910,0.080983,0.562938,-0.641412,514.053101,1015.661255,-417.576263
9884,82.366667,-0.514809,0.080890,0.562992,-0.641459,513.982544,1015.716187,-417.627655
9885,82.375000,-0.514353,0.080428,0.563325,-0.641590,513.936829,1015.761108,-417.709961
9886,82.383333,-0.513234,0.082392,0.561493,-0.643838,514.005920,1016.263977,-417.149292
9887,82.391667,-0.514691,0.083850,0.561446,-0.642527,513.854126,1016.208618,-417.141571
