Format Version,1.23,Take Name,setup1_darkcold_train,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-01-29 12.00.53.813 PM,Total Frames in Take,16568,Total Exported Frames,16568,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,camera,camera,camera,camera,camera,camera,camera
,ID,"AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
1843,15.358333,-0.384877,-0.377010,0.568263,-0.621941,151.290115,1277.823975,-602.921204
1844,15.366667,-0.382547,-0.377112,0.569867,-0.621849,151.739227,1278.097656,-603.328735
1845,15.375000,-0.382736,-0.376727,0.570103,-0.621750,151.858261,1278.192871,-603.558594
1846,15.383333,-0.382977,-0.376748,0.569899,-0.621775,152.010468,1278.266846,-603.847168
1847,15.391667,-0.383056,-0.376611,0.569923,-0.621788,152.200073,1278.398315,-604.115234
1848,15.400000,-0.383024,-0.376587,0.570106,-0.621655,152.366898,1278.532959,-604.345825
1849,15.408333,-0.383023,-0.376323,0.570323,-0.621616,152.518066,1278.651001,-604.589539
1850,15.416667,-0.383186,-0.376244,0.570295,-0.621589,152.693283,1278.757813,-604.880798
1851,15.425000,-0.382896,-0.376250,0.570562,-0.621519,152.913727,1278.958618,-605.134277
1852,15.433333,-0.382633,-0.375977,0.570978,-0.621464,153.133911,1279.106201,-605.380676
1853,15.441667,-0.383060,-0.375479,0.570338,-0.622089,153.124313,1279.242920,-605.588928
1854,15.450000,-0.382454,-0.375983,0.571254,-0.621317,153.496246,1279.341919,-605.904053
1855,15.458333,-0.382699,-0.375928,0.571129,-0.621314,153.631165,1279.423706,-606.156616
1856,15.466667,-0.383431,-0.375422,0.571420,-0.620902,153.737869,1279.443604,-606.381653
1857,15.475000,-0.382907,-0.375455,0.571533,-0.621100,153.947815,1279.649170,-606.636475
1858,15.483333,-0.382787,-0.375754,0.571543,-0.620985,154.193634,1279.782227,-606.964111
1859,15.491667,-0.382837,-0.375683,0.571638,-0.620909,154.357483,1279.903809,-607.216797
1860,15.500000,-0.383377,-0.375054,0.571950,-0.620669,154.423370,1279.939819,-607.423157
1861,15.508333,-0.382737,-0.375257,0.572058,-0.620841,154.715240,1280.165283,-607.717407
1862,15.516667,-0.382698,-0.375109,0.572237,-0.620790,154.867493,1280.302856,-608.004883
1863,15.525000,-0.383278,-0.374813,0.572388,-0.620471,154.952911,1280.346558,-608.229858
1864,15.533333,-0.383303,-0.374558,0.572707,-0.620316,155.140305,1280.515991,-608.458801
1865,15.541667,-0.383338,-0.374409,0.572753,-0.620342,155.276688,1280.641113,-608.667542
1866,15.550000,-0.383424,-0.374242,0.572706,-0.620433,155.458527,1280.737061,-608.946899
1867,15.558333,-0.382929,-0.374690,0.572535,-0.620626,155.728958,1280.950317,-609.250977
1868,15.566667,-0.382747,-0.374076,0.572793,-0.620870,155.882843,1281.063965,-609.493896
1869,15.575000,-0.383209,-0.374380,0.573186,-0.620039,156.018875,1281.264893,-609.740051
1870,15.583333,-0.382701,-0.374186,0.572823,-0.620804,156.342224,1281.369019,-610.098145
1871,15.591667,-0.382660,-0.374050,0.573040,-0.620712,156.522720,1281.523193,-610.354797
1872,15.600000,-0.382745,-0.374055,0.573819,-0.619937,156.631638,1281.824219,-610.560364
1873,15.608333,-0.382790,-0.373654,0.573328,-0.620604,156.793152,1281.780396,-610.849976
1874,15.616667,-0.382859,-0.373558,0.573409,-0.620545,157.013840,1281.912720,-611.116516
1875,15.625000,-0.382445,-0.373611,0.573690,-0.620509,157.270813,1282.106934,-611.394531
1876,15.633333,-0.382671,-0.373669,0.573579,-0.620436,157.429153,1282.219849,-611.643005
1877,15.641667,-0.382691,-0.373543,0.573740,-0.620352,157.589005,1282.364136,-611.893616
1878,15.650000,-0.382569,-0.373342,0.574061,-0.620250,157.810349,1282.546753,-612.157288
1879,15.658333,-0.385580,-0.373537,0.573107,-0.619150,157.623856,1282.639526,-612.239075
1880,15.666667,-0.385471,-0.373486,0.573269,-0.619099,157.844193,1282.790771,-612.502747
1881,15.675000,-0.385545,-0.373430,0.573203,-0.619148,157.991470,1282.926880,-612.768433
1882,15.683333,-0.383216,-0.373199,0.574981,-0.619084,158.423660,1283.247559,-613.194458
1883,15.691667,-0.383152,-0.373138,0.575189,-0.618967,158.619476,1283.375366,-613.458130
1884,15.700000,-0.382843,-0.373355,0.575288,-0.618936,158.876251,1283.541382,-613.728210
1885,15.708333,-0.382176,-0.371906,0.575876,-0.619672,159.224854,1283.684326,-614.032227
1886,15.716667,-0.382178,-0.371745,0.576059,-0.619598,159.417221,1283.837036,-614.275635
1887,15.725000,-0.382305,-0.372835,0.576227,-0.618708,159.508759,1284.028809,-614.470337
1888,15.733333,-0.382439,-0.372686,0.576320,-0.618628,159.671051,1284.177856,-614.751465
1889,15.741667,-0.382667,-0.372748,0.576277,-0.618490,159.832886,1284.305176,-615.038269
1890,15.750000,-0.382352,-0.371402,0.576545,-0.619245,160.124222,1284.413208,-615.344666
1891,15.758333,-0.382203,-0.371377,0.576724,-0.619184,160.325699,1284.579468,-615.615417
1892,15.766667,-0.382337,-0.371359,0.576785,-0.619056,160.505402,1284.742676,-615.893616
1893,15.775000,-0.382771,-0.372307,0.576875,-0.618134,160.607162,1284.940063,-616.106567
1894,15.783333,-0.382893,-0.371955,0.577139,-0.618023,160.755524,1285.120361,-616.385193
1895,15.791667,-0.382911,-0.371894,0.577268,-0.617929,160.979736,1285.305664,-616.656311
1896,15.800000,-0.382829,-0.371818,0.577375,-0.617925,161.182648,1285.469238,-616.935364
1897,15.808333,-0.385902,-0.371984,0.575542,-0.617623,161.083862,1285.404785,-617.075867
1898,15.816667,-0.385967,-0.371882,0.575675,-0.617521,161.272888,1285.576782,-617.346252
1899,15.825000,-0.383560,-0.371537,0.578089,-0.616973,161.525208,1285.807495,-617.817200
1900,15.833333,-0.383272,-0.370949,0.578188,-0.617413,161.869400,1286.060791,-617.988037
1901,15.841667,-0.383503,-0.371073,0.578185,-0.617198,162.074875,1286.206421,-618.313049
1902,15.850000,-0.383449,-0.371102,0.578305,-0.617101,162.298828,1286.379517,-618.591980
1903,15.858333,-0.383538,-0.371036,0.578325,-0.617067,162.466644,1286.519287,-618.864319
1904,15.866667,-0.383697,-0.370824,0.578601,-0.616836,162.651199,1286.667603,-619.146118
1905,15.875000,-0.383468,-0.370570,0.578869,-0.616880,162.856064,1286.873413,-619.381775
1906,15.883333,-0.383236,-0.370367,0.579039,-0.616986,163.141968,1287.108643,-619.628174
1907,15.891667,-0.383427,-0.370388,0.579143,-0.616757,163.345901,1287.268311,-619.946289
1908,15.900000,-0.383125,-0.370593,0.579708,-0.616292,163.475418,1287.452515,-620.316895
1909,15.908333,-0.382632,-0.369014,0.579769,-0.617486,163.914383,1287.616821,-620.554321
1910,15.916667,-0.383132,-0.370156,0.579508,-0.616738,163.972534,1287.789185,-620.783325
1911,15.925000,-0.382972,-0.369841,0.579740,-0.616808,164.149719,1287.992920,-620.993958
1912,15.933333,-0.383432,-0.369873,0.579816,-0.616431,164.344360,1288.153687,-621.333130
1913,15.941667,-0.382850,-0.370371,0.579741,-0.616564,164.700989,1288.432739,-621.665039
1914,15.950000,-0.383178,-0.368996,0.580650,-0.616330,164.796249,1288.406982,-622.073364
1915,15.958333,-0.382972,-0.368000,0.580808,-0.616904,165.102325,1288.728027,-622.229004
1916,15.966667,-0.383154,-0.369023,0.580922,-0.616072,165.214432,1288.985474,-622.465088
1917,15.975000,-0.383016,-0.369473,0.581295,-0.615536,165.295914,1289.142456,-622.878357
1918,15.983333,-0.383039,-0.369405,0.581489,-0.615379,165.506790,1289.347656,-623.163818
1919,15.991667,-0.384553,-0.369101,0.580894,-0.615180,165.883575,1289.558228,-623.351929
1920,16.000000,-0.384433,-0.367669,0.580687,-0.616306,166.337219,1289.735107,-623.586792
1921,16.008333,-0.384919,-0.369085,0.580689,-0.615154,166.443176,1289.927856,-623.841736
1922,16.016667,-0.384830,-0.368798,0.580890,-0.615192,166.637741,1290.116333,-624.097961
1923,16.025000,-0.384553,-0.368083,0.581457,-0.615258,166.818329,1290.369751,-624.342407
1924,16.033333,-0.384743,-0.368866,0.581766,-0.614377,166.899124,1290.450562,-624.765930
1925,16.041667,-0.384388,-0.367200,0.582168,-0.615216,167.178543,1290.629150,-625.093628
1926,16.050000,-0.384577,-0.368499,0.581977,-0.614501,167.337143,1290.900513,-625.302246
1927,16.058333,-0.384548,-0.368399,0.582194,-0.614373,167.555313,1291.077148,-625.565796
1928,16.066667,-0.383955,-0.367958,0.583153,-0.614100,167.674408,1291.197510,-625.841370
1929,16.075000,-0.383877,-0.367928,0.583490,-0.613846,167.897324,1291.372925,-626.098145
1930,16.083333,-0.384033,-0.367883,0.583493,-0.613773,168.080856,1291.537720,-626.343201
1931,16.091667,-0.384598,-0.367944,0.582781,-0.614058,168.311172,1291.790894,-626.540710
1932,16.100000,-0.384011,-0.367619,0.583792,-0.613659,168.423401,1291.898438,-626.837463
1933,16.108333,-0.384110,-0.367893,0.583793,-0.613433,168.642227,1292.036011,-627.098511
1934,16.116667,-0.384367,-0.367609,0.583258,-0.613951,168.926819,1292.284058,-627.319580
1935,16.125000,-0.384408,-0.367645,0.583667,-0.613514,169.046906,1292.473267,-627.527832
1936,16.133333,-0.383672,-0.367160,0.584658,-0.613322,169.164520,1292.633789,-627.790771
1937,16.141667,-0.383412,-0.365917,0.584904,-0.613993,169.475357,1292.770020,-628.073853
1938,16.150000,-0.383883,-0.367040,0.584418,-0.613491,169.583191,1292.944458,-628.281799
1939,16.158333,-0.383798,-0.366984,0.584799,-0.613214,169.727646,1293.131836,-628.489197
1940,16.166667,-0.383720,-0.366886,0.584943,-0.613185,169.923096,1293.305786,-628.734192
1941,16.175000,-0.383757,-0.366763,0.585060,-0.613124,170.091202,1293.488159,-628.971802
1942,16.183333,-0.383555,-0.365385,0.585083,-0.614050,170.412430,1293.607300,-629.293640
1943,16.191667,-0.383486,-0.365161,0.585421,-0.613904,170.593979,1293.812500,-629.522339
1944,16.200000,-0.384206,-0.366559,0.585000,-0.613022,170.742401,1294.121460,-629.624939
1945,16.208333,-0.384336,-0.366638,0.584908,-0.612981,170.917130,1294.278931,-629.863831
1946,16.216667,-0.384231,-0.366545,0.584937,-0.613074,171.107224,1294.474854,-630.054932
1947,16.225000,-0.384092,-0.366386,0.584891,-0.613300,171.322220,1294.593628,-630.282837
1948,16.233333,-0.384112,-0.366442,0.584999,-0.613151,171.490189,1294.767456,-630.500610
1949,16.241667,-0.383501,-0.365066,0.586250,-0.613160,171.614563,1294.858521,-630.789734
1950,16.250000,-0.383857,-0.365165,0.585728,-0.613376,171.889175,1295.114502,-630.942200
1951,16.258333,-0.383697,-0.365858,0.586496,-0.612330,171.840256,1295.268555,-631.122498
1952,16.266667,-0.383767,-0.365798,0.586599,-0.612222,172.015533,1295.438354,-631.333801
1953,16.275000,-0.383350,-0.364439,0.586736,-0.613163,172.341980,1295.534912,-631.623413
1954,16.283333,-0.383749,-0.364841,0.586207,-0.613180,172.570404,1295.798218,-631.783813
1955,16.291667,-0.383652,-0.364687,0.586155,-0.613381,172.778168,1295.933472,-631.988281
1956,16.300000,-0.383674,-0.364706,0.586078,-0.613430,172.954071,1296.109009,-632.180298
1957,16.308333,-0.383990,-0.365763,0.586338,-0.612354,172.984924,1296.355347,-632.290344
1958,16.316667,-0.383919,-0.365466,0.586381,-0.612534,173.156891,1296.491089,-632.524231
1959,16.325000,-0.383794,-0.365302,0.586556,-0.612543,173.325378,1296.664673,-632.694458
1960,16.333333,-0.383707,-0.365308,0.586628,-0.612525,173.503830,1296.831665,-632.869385
1961,16.341667,-0.383726,-0.365252,0.586698,-0.612479,173.669022,1296.990479,-633.048706
1962,16.350000,-0.383704,-0.365239,0.586796,-0.612407,173.842987,1297.150635,-633.245117
1963,16.358333,-0.383394,-0.363988,0.587124,-0.613032,174.065094,1297.270386,-633.476379
1964,16.366667,-0.383537,-0.364718,0.587178,-0.612456,174.165482,1297.476074,-633.617432
1965,16.375000,-0.383666,-0.364988,0.587235,-0.612159,174.280807,1297.647095,-633.786621
1966,16.383333,-0.383688,-0.364868,0.587339,-0.612118,174.410965,1297.798950,-633.944397
1967,16.391667,-0.383655,-0.364837,0.587413,-0.612086,174.562881,1297.949341,-634.099487
1968,16.400000,-0.383438,-0.364834,0.587497,-0.612143,174.732941,1298.132568,-634.264893
1969,16.408333,-0.383390,-0.364767,0.587606,-0.612108,174.878937,1298.263794,-634.433228
1970,16.416667,-0.383114,-0.364562,0.587999,-0.612026,175.054276,1298.452881,-634.601074
1971,16.425000,-0.382552,-0.363085,0.588950,-0.612341,175.224014,1298.517700,-634.863281
1972,16.433333,-0.382715,-0.363143,0.588857,-0.612294,175.366486,1298.648804,-635.032410
1973,16.441667,-0.383251,-0.364513,0.588168,-0.611807,175.517456,1298.931274,-635.106506
1974,16.450000,-0.383463,-0.364658,0.588115,-0.611638,175.685181,1299.098511,-635.289734
1975,16.458333,-0.383351,-0.364586,0.588327,-0.611548,175.801926,1299.261475,-635.466614
1976,16.466667,-0.383331,-0.364472,0.588528,-0.611434,175.928955,1299.420532,-635.618713
1977,16.475000,-0.383189,-0.364316,0.588776,-0.611378,176.043991,1299.549927,-635.756775
1978,16.483333,-0.383039,-0.363086,0.589008,-0.611979,176.276901,1299.642090,-635.960083
1979,16.491667,-0.383139,-0.363665,0.588776,-0.611797,176.396545,1299.847900,-636.104492
1980,16.500000,-0.382257,-0.362858,0.589831,-0.611811,176.495316,1299.902100,-636.308167
1981,16.508333,-0.383083,-0.364335,0.588930,-0.611284,176.668640,1300.205566,-636.395386
1982,16.516667,-0.383039,-0.364355,0.589096,-0.611140,176.806778,1300.358032,-636.567627
1983,16.525000,-0.382982,-0.364229,0.589228,-0.611124,176.937134,1300.502441,-636.713074
1984,16.533333,-0.382976,-0.364120,0.589274,-0.611148,177.074463,1300.652710,-636.843689
1985,16.541667,-0.382814,-0.362851,0.589460,-0.611825,177.298203,1300.746460,-637.018921
1986,16.550000,-0.382472,-0.362495,0.590250,-0.611488,177.310196,1300.802490,-637.195190
1987,16.558333,-0.382324,-0.362397,0.590345,-0.611547,177.431351,1300.948730,-637.345093
1988,16.566667,-0.382126,-0.362201,0.590585,-0.611555,177.538330,1301.094849,-637.485718
1989,16.575000,-0.382747,-0.362532,0.589776,-0.611751,177.777786,1301.339233,-637.611877
1990,16.583333,-0.382280,-0.363247,0.590744,-0.610685,177.751450,1301.489746,-637.734497
1991,16.591667,-0.382210,-0.363142,0.590728,-0.610806,177.860489,1301.649048,-637.866821
1992,16.600000,-0.382017,-0.361985,0.590965,-0.611384,178.071869,1301.734985,-638.046997
1993,16.608333,-0.381934,-0.362268,0.591104,-0.611134,178.145096,1301.884644,-638.161560
1994,16.616667,-0.382006,-0.362705,0.591151,-0.610784,178.251877,1302.034546,-638.265137
1995,16.625000,-0.381976,-0.362736,0.591183,-0.610754,178.384918,1302.167480,-638.386963
1996,16.633333,-0.381743,-0.361845,0.591321,-0.611294,178.595993,1302.282837,-638.559875
1997,16.641667,-0.381760,-0.361801,0.591335,-0.611295,178.730286,1302.441772,-638.692383
1998,16.650000,-0.382548,-0.363104,0.590635,-0.610707,178.844879,1302.719238,-638.727539
1999,16.658333,-0.381882,-0.361669,0.591542,-0.611097,178.973648,1302.741943,-638.962463
2000,16.666667,-0.381811,-0.362619,0.591809,-0.610320,179.031296,1302.970947,-639.035156
2001,16.675000,-0.381833,-0.362458,0.591960,-0.610255,179.135315,1303.107422,-639.150452
2002,16.683333,-0.381817,-0.361722,0.591939,-0.610723,179.276047,1303.194092,-639.309326
2003,16.691667,-0.381776,-0.361633,0.592015,-0.610727,179.385300,1303.336914,-639.413879
2004,16.700000,-0.381760,-0.362327,0.592065,-0.610277,179.457672,1303.505615,-639.504700
2005,16.708333,-0.381973,-0.361967,0.591464,-0.610940,179.730652,1303.709106,-639.613098
2006,16.716667,-0.381930,-0.361936,0.591563,-0.610888,179.845657,1303.847656,-639.726013
2007,16.725000,-0.381779,-0.361829,0.591753,-0.610863,179.967361,1303.996216,-639.845276
2008,16.733333,-0.381566,-0.362123,0.592518,-0.610079,179.926331,1304.097168,-639.985474
2009,16.741667,-0.381545,-0.361977,0.592607,-0.610093,180.047791,1304.236816,-640.106506
2010,16.750000,-0.381373,-0.361767,0.592871,-0.610069,180.191605,1304.398438,-640.212952
2011,16.758333,-0.381372,-0.361237,0.592928,-0.610328,180.351303,1304.522217,-640.376343
2012,16.766667,-0.381866,-0.361548,0.592264,-0.610479,180.564148,1304.736084,-640.457947
2013,16.775000,-0.382040,-0.361668,0.592128,-0.610431,180.668243,1304.848755,-640.582947
2014,16.783333,-0.382035,-0.361561,0.592293,-0.610338,180.742371,1305.000244,-640.685608
2015,16.791667,-0.381829,-0.361603,0.592466,-0.610274,180.848129,1305.143677,-640.780396
2016,16.800000,-0.381897,-0.361160,0.593160,-0.609818,180.849136,1305.377563,-640.861267
2017,16.808333,-0.381847,-0.361067,0.593222,-0.609846,180.957016,1305.530151,-640.965515
2018,16.816667,-0.381436,-0.361845,0.593288,-0.609577,181.056305,1305.534180,-641.109070
2019,16.825000,-0.381274,-0.360706,0.593513,-0.610134,181.262787,1305.625977,-641.262878
2020,16.833333,-0.381193,-0.360751,0.593578,-0.610095,181.365112,1305.758423,-641.367859
2021,16.841667,-0.380955,-0.360629,0.593922,-0.609981,181.489395,1305.909180,-641.456726
2022,16.850000,-0.380878,-0.361002,0.594058,-0.609676,181.572113,1306.056519,-641.531433
2023,16.858333,-0.379733,-0.361496,0.594244,-0.609916,181.600754,1306.222412,-641.690186
2024,16.866667,-0.379884,-0.361498,0.594216,-0.609848,181.689667,1306.332397,-641.800537
2025,16.875000,-0.380939,-0.360974,0.594301,-0.609418,181.870270,1306.443848,-641.849670
2026,16.883333,-0.381082,-0.361018,0.594222,-0.609380,181.993408,1306.592773,-641.957703
2027,16.891667,-0.380999,-0.360476,0.594354,-0.609623,182.125946,1306.715210,-642.072876
2028,16.900000,-0.380827,-0.360199,0.594532,-0.609720,182.223969,1306.866089,-642.161560
2029,16.908333,-0.380856,-0.360508,0.594566,-0.609486,182.276596,1307.006470,-642.236084
2030,16.916667,-0.381049,-0.360625,0.594504,-0.609357,182.369980,1307.102417,-642.330994
2031,16.925000,-0.380873,-0.360612,0.594675,-0.609308,182.469986,1307.242798,-642.424805
2032,16.933333,-0.380709,-0.360636,0.594727,-0.609346,182.574249,1307.391724,-642.530518
2033,16.941667,-0.380707,-0.360610,0.594758,-0.609333,182.682556,1307.527222,-642.620667
2034,16.950000,-0.380742,-0.360546,0.594781,-0.609326,182.800140,1307.659790,-642.717834
2035,16.958333,-0.380695,-0.360103,0.594914,-0.609487,182.950363,1307.757080,-642.822571
2036,16.966667,-0.380659,-0.360014,0.595040,-0.609439,183.043304,1307.885010,-642.898254
2037,16.975000,-0.380671,-0.360405,0.595063,-0.609178,183.084351,1308.037720,-642.955627
2038,16.983333,-0.380648,-0.360001,0.595246,-0.609253,183.214493,1308.155640,-643.055420
2039,16.991667,-0.380471,-0.359966,0.595350,-0.609282,183.329056,1308.286255,-643.138916
2040,17.000000,-0.380284,-0.360837,0.595550,-0.608688,183.338242,1308.500977,-643.194275
2041,17.008333,-0.380400,-0.360780,0.595599,-0.608601,183.419846,1308.627930,-643.289001
2042,17.016667,-0.380314,-0.360824,0.595693,-0.608537,183.536774,1308.773315,-643.406250
2043,17.025000,-0.380480,-0.360871,0.595660,-0.608437,183.623489,1308.877808,-643.474182
2044,17.033333,-0.380514,-0.360899,0.595626,-0.608433,183.736420,1309.019165,-643.541870
2045,17.041667,-0.380510,-0.360887,0.595712,-0.608358,183.823410,1309.116943,-643.546204
2046,17.050000,-0.380546,-0.360489,0.595521,-0.608759,184.026688,1309.317871,-643.721497
2047,17.058333,-0.380486,-0.359982,0.595730,-0.608891,184.138245,1309.415161,-643.816833
2048,17.066667,-0.380421,-0.360016,0.595739,-0.608904,184.224396,1309.551270,-643.895386
2049,17.075000,-0.380495,-0.360198,0.595660,-0.608826,184.295731,1309.672119,-643.985474
2050,17.083333,-0.379796,-0.360842,0.595545,-0.608994,184.342117,1309.854492,-644.111145
2051,17.091667,-0.379763,-0.360787,0.595637,-0.608957,184.442841,1309.983521,-644.191711
2052,17.100000,-0.380597,-0.360907,0.595761,-0.608244,184.598267,1310.156372,-644.190613
2053,17.108333,-0.380695,-0.361007,0.595801,-0.608084,184.670547,1310.264648,-644.270081
2054,17.116667,-0.380660,-0.360891,0.595875,-0.608103,184.755920,1310.394409,-644.340881
2055,17.125000,-0.380473,-0.360226,0.595965,-0.608525,184.904053,1310.478882,-644.453430
2056,17.133333,-0.380467,-0.359735,0.596058,-0.608729,185.031097,1310.590210,-644.541748
2057,17.141667,-0.380508,-0.360646,0.596237,-0.607988,185.051498,1310.775146,-644.552368
2058,17.150000,-0.380378,-0.359981,0.596307,-0.608395,185.203659,1310.860596,-644.653625
2059,17.158333,-0.379478,-0.360382,0.596398,-0.608631,185.212402,1311.011353,-644.766541
2060,17.166667,-0.379352,-0.360317,0.596561,-0.608588,185.291901,1311.142334,-644.842712
2061,17.175000,-0.379460,-0.360385,0.596459,-0.608579,185.361389,1311.244995,-644.925171
2062,17.183333,-0.379260,-0.360201,0.596667,-0.608609,185.466110,1311.406006,-645.009583
2063,17.191667,-0.379265,-0.359711,0.596816,-0.608751,185.602692,1311.520752,-645.104614
2064,17.200000,-0.379139,-0.359717,0.596933,-0.608711,185.699234,1311.690430,-645.189575
2065,17.208333,-0.379102,-0.359671,0.597037,-0.608658,185.771713,1311.816040,-645.277222
2066,17.216667,-0.379104,-0.360056,0.597050,-0.608417,185.813889,1311.954956,-645.315918
2067,17.225000,-0.379197,-0.359635,0.597701,-0.607969,185.771347,1312.176758,-645.348755
2068,17.233333,-0.379046,-0.360074,0.597169,-0.608326,185.991974,1312.195923,-645.445923
2069,17.241667,-0.379018,-0.360034,0.597280,-0.608258,186.086136,1312.312866,-645.512695
2070,17.250000,-0.378904,-0.360037,0.597405,-0.608205,186.185486,1312.448730,-645.574829
2071,17.258333,-0.379182,-0.359609,0.597922,-0.607776,186.126892,1312.652466,-645.649475
2072,17.266667,-0.380134,-0.359578,0.597494,-0.607621,186.403931,1312.648682,-645.668396
2073,17.275000,-0.380128,-0.359544,0.597579,-0.607561,186.479034,1312.777100,-645.728516
2074,17.283333,-0.380133,-0.359501,0.597580,-0.607582,186.553070,1312.889771,-645.793518
2075,17.291667,-0.380057,-0.359044,0.597694,-0.607788,186.679214,1312.994995,-645.866577
2076,17.300000,-0.380142,-0.359416,0.597652,-0.607556,186.715897,1313.133789,-645.900635
2077,17.308333,-0.380188,-0.360163,0.597558,-0.607177,186.750778,1313.288330,-645.934326
2078,17.316667,-0.379979,-0.360037,0.597669,-0.607273,186.844650,1313.459961,-646.007019
2079,17.325000,-0.379836,-0.359334,0.597781,-0.607669,186.978912,1313.552612,-646.104126
2080,17.333333,-0.380026,-0.359459,0.597709,-0.607547,187.038956,1313.655029,-646.166443
2081,17.341667,-0.379891,-0.359288,0.597808,-0.607635,187.127258,1313.828613,-646.240234
2082,17.350000,-0.379878,-0.359284,0.597775,-0.607678,187.215820,1313.934937,-646.333496
2083,17.358333,-0.379512,-0.359011,0.598238,-0.607612,187.281555,1314.042969,-646.364136
2084,17.366667,-0.379573,-0.358939,0.598437,-0.607421,187.334869,1314.172974,-646.420837
2085,17.375000,-0.379569,-0.358931,0.598497,-0.607369,187.411865,1314.282227,-646.469727
2086,17.383333,-0.379888,-0.359032,0.598424,-0.607182,187.455078,1314.333008,-646.452271
2087,17.391667,-0.379724,-0.358842,0.598688,-0.607137,187.568985,1314.491333,-646.502258
2088,17.400000,-0.379631,-0.358826,0.598798,-0.607095,187.673309,1314.607666,-646.561951
2089,17.408333,-0.379131,-0.358795,0.599003,-0.607224,187.829849,1314.818115,-646.735413
2090,17.416667,-0.379167,-0.358780,0.598931,-0.607282,187.887314,1314.923950,-646.798279
2091,17.425000,-0.379686,-0.359440,0.598776,-0.606719,187.878326,1315.096558,-646.780273
2092,17.433333,-0.379634,-0.359417,0.598916,-0.606627,187.947968,1315.218628,-646.843750
2093,17.441667,-0.379712,-0.359420,0.598949,-0.606545,188.026199,1315.337646,-646.908691
2094,17.450000,-0.379328,-0.359170,0.599280,-0.606606,188.089600,1315.440674,-646.945068
2095,17.458333,-0.379332,-0.358670,0.599277,-0.606902,188.211411,1315.505005,-647.029114
2096,17.466667,-0.379333,-0.358064,0.600022,-0.606523,188.169418,1315.753296,-647.053711
2097,17.475000,-0.379117,-0.358496,0.599450,-0.606968,188.390549,1315.783447,-647.126648
2098,17.483333,-0.379394,-0.358679,0.599235,-0.606899,188.471039,1315.950439,-647.171631
2099,17.491667,-0.379230,-0.358523,0.599529,-0.606803,188.575226,1316.104126,-647.221680
2100,17.500000,-0.379028,-0.358605,0.599612,-0.606799,188.698212,1316.244263,-647.299438
2101,17.508333,-0.379545,-0.358227,0.600126,-0.606191,188.588394,1316.404907,-647.289490
2102,17.516667,-0.379162,-0.358144,0.600373,-0.606236,188.718536,1316.579590,-647.368225
2103,17.525000,-0.378985,-0.358602,0.599892,-0.606552,188.912979,1316.631836,-647.464966
2104,17.533333,-0.379114,-0.358664,0.599744,-0.606581,188.960129,1316.727539,-647.521790
2105,17.541667,-0.379126,-0.358681,0.599698,-0.606609,189.033432,1316.859863,-647.566040
2106,17.550000,-0.379114,-0.358652,0.599747,-0.606585,189.117432,1316.973633,-647.612732
2107,17.558333,-0.379001,-0.358223,0.599938,-0.606719,189.248169,1317.080566,-647.682556
2108,17.566667,-0.379182,-0.358501,0.599921,-0.606459,189.243851,1317.209473,-647.682190
2109,17.575000,-0.378953,-0.358556,0.600036,-0.606456,189.359100,1317.345093,-647.762085
2110,17.583333,-0.379024,-0.358402,0.600097,-0.606442,189.391769,1317.446777,-647.781128
2111,17.591667,-0.379343,-0.358619,0.599960,-0.606250,189.459854,1317.494873,-647.750488
2112,17.600000,-0.379315,-0.358540,0.600017,-0.606258,189.543488,1317.627197,-647.794922
2113,17.608333,-0.379046,-0.358268,0.600229,-0.606377,189.636993,1317.817505,-647.920227
2114,17.616667,-0.378970,-0.358253,0.600290,-0.606373,189.718079,1317.939697,-647.969238
2115,17.625000,-0.378914,-0.358158,0.600420,-0.606336,189.808136,1318.056519,-648.015564
2116,17.633333,-0.378833,-0.358148,0.600474,-0.606339,189.877213,1318.182373,-648.069458
2117,17.641667,-0.378572,-0.358256,0.600602,-0.606312,190.009689,1318.321289,-648.135559
2118,17.650000,-0.378493,-0.358299,0.600725,-0.606213,190.101334,1318.450317,-648.180969
2119,17.658333,-0.378834,-0.358285,0.600716,-0.606018,190.090317,1318.497437,-648.117310
2120,17.666667,-0.378850,-0.358259,0.600808,-0.605932,190.144775,1318.625000,-648.153320
2121,17.675000,-0.378620,-0.358871,0.601018,-0.605505,190.221725,1318.874268,-648.284485
2122,17.683333,-0.379118,-0.358852,0.600898,-0.605323,190.201172,1318.931641,-648.210999
2123,17.691667,-0.378845,-0.358555,0.601186,-0.605384,190.251724,1319.019165,-648.244873
