Format Version,1.23,Take Name,setup1_natural_train,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-01-29 12.07.09.385 PM,Total Frames in Take,17594,Total Exported Frames,17594,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,camera,camera,camera,camera,camera,camera,camera
,ID,"AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
153,1.275000,-0.329629,-0.448152,0.487238,-0.673130,65.388290,1238.916016,-448.144287
154,1.283333,-0.329612,-0.448143,0.487241,-0.673142,65.389275,1238.916016,-448.143616
155,1.291667,-0.329619,-0.448142,0.487239,-0.673141,65.391914,1238.915894,-448.143127
156,1.300000,-0.329605,-0.448150,0.487235,-0.673145,65.389687,1238.916748,-448.143524
157,1.308333,-0.329613,-0.448172,0.487225,-0.673134,65.394653,1238.918823,-448.144104
158,1.316667,-0.329623,-0.448160,0.487243,-0.673124,65.386566,1238.920288,-448.140350
159,1.325000,-0.329871,-0.448476,0.487571,-0.672554,65.291626,1238.930054,-448.149170
160,1.333333,-0.329618,-0.448162,0.487245,-0.673123,65.386818,1238.918823,-448.143311
161,1.341667,-0.329626,-0.448140,0.487248,-0.673132,65.385002,1238.916626,-448.141449
162,1.350000,-0.329625,-0.448169,0.487236,-0.673122,65.386932,1238.912109,-448.142090
163,1.358333,-0.329626,-0.448147,0.487258,-0.673120,65.388573,1238.917236,-448.141602
164,1.366667,-0.329611,-0.448158,0.487246,-0.673129,65.386139,1238.913818,-448.142242
165,1.375000,-0.329618,-0.448150,0.487245,-0.673132,65.387596,1238.915039,-448.141693
166,1.383333,-0.329616,-0.448152,0.487262,-0.673119,65.385452,1238.913330,-448.137909
167,1.391667,-0.329651,-0.448119,0.487244,-0.673137,65.388969,1238.910400,-448.140320
168,1.400000,-0.329859,-0.448488,0.487581,-0.672544,65.290047,1238.924683,-448.144043
169,1.408333,-0.329630,-0.448145,0.487259,-0.673119,65.388771,1238.918091,-448.141174
170,1.416667,-0.329617,-0.448133,0.487247,-0.673142,65.388435,1238.915039,-448.141083
171,1.425000,-0.329634,-0.448156,0.487229,-0.673132,65.390160,1238.916138,-448.141266
172,1.433333,-0.329648,-0.448141,0.487236,-0.673129,65.384453,1238.912598,-448.139160
173,1.441667,-0.329626,-0.448165,0.487237,-0.673123,65.388557,1238.913696,-448.139435
174,1.450000,-0.329629,-0.448147,0.487255,-0.673120,65.391403,1238.916992,-448.140564
175,1.458333,-0.329626,-0.448154,0.487253,-0.673118,65.388336,1238.915283,-448.137726
176,1.466667,-0.329634,-0.448174,0.487230,-0.673119,65.389503,1238.914551,-448.138519
177,1.475000,-0.329627,-0.448159,0.487235,-0.673129,65.388969,1238.915161,-448.138062
178,1.483333,-0.329639,-0.448154,0.487225,-0.673134,65.386848,1238.911621,-448.143097
179,1.491667,-0.329623,-0.448160,0.487250,-0.673119,65.388138,1238.911987,-448.139343
180,1.500000,-0.329616,-0.448148,0.487256,-0.673126,65.392395,1238.915527,-448.139984
181,1.508333,-0.329635,-0.448165,0.487223,-0.673129,65.390938,1238.915649,-448.140717
182,1.516667,-0.329628,-0.448159,0.487240,-0.673124,65.392082,1238.916016,-448.140503
183,1.525000,-0.329609,-0.448139,0.487247,-0.673141,65.390556,1238.916260,-448.142242
184,1.533333,-0.329604,-0.448142,0.487239,-0.673148,65.387001,1238.914551,-448.142365
185,1.541667,-0.329618,-0.448151,0.487242,-0.673133,65.389877,1238.916138,-448.141113
186,1.550000,-0.329633,-0.448157,0.487244,-0.673120,65.388779,1238.915894,-448.143799
187,1.558333,-0.329621,-0.448145,0.487237,-0.673139,65.382805,1238.917725,-448.145691
188,1.566667,-0.329620,-0.448161,0.487244,-0.673124,65.390556,1238.915894,-448.142059
189,1.575000,-0.329620,-0.448147,0.487240,-0.673136,65.389725,1238.916382,-448.143646
190,1.583333,-0.329627,-0.448163,0.487245,-0.673118,65.387482,1238.919434,-448.143341
191,1.591667,-0.329633,-0.448168,0.487228,-0.673125,65.388390,1238.917603,-448.143219
192,1.600000,-0.329622,-0.448167,0.487241,-0.673121,65.390625,1238.919556,-448.143036
193,1.608333,-0.329635,-0.448138,0.487246,-0.673130,65.385826,1238.919434,-448.142792
194,1.616667,-0.329618,-0.448159,0.487243,-0.673127,65.390205,1238.919312,-448.144012
195,1.625000,-0.329624,-0.448147,0.487238,-0.673135,65.389359,1238.913696,-448.145386
196,1.633333,-0.329855,-0.448492,0.487580,-0.672544,65.291542,1238.928589,-448.147339
197,1.641667,-0.329618,-0.448150,0.487234,-0.673139,65.386276,1238.917969,-448.143280
198,1.650000,-0.329609,-0.448158,0.487242,-0.673133,65.388527,1238.916382,-448.144592
199,1.658333,-0.329612,-0.448167,0.487237,-0.673129,65.385712,1238.916260,-448.142365
200,1.666667,-0.329601,-0.448151,0.487252,-0.673134,65.386192,1238.915894,-448.144348
201,1.675000,-0.329608,-0.448154,0.487246,-0.673133,65.384140,1238.909912,-448.144073
202,1.683333,-0.329627,-0.448153,0.487240,-0.673129,65.385696,1238.915771,-448.141388
203,1.691667,-0.329605,-0.448158,0.487238,-0.673137,65.386314,1238.914917,-448.141724
204,1.700000,-0.329623,-0.448166,0.487239,-0.673123,65.387383,1238.917725,-448.139496
205,1.708333,-0.329623,-0.448155,0.487239,-0.673130,65.388603,1238.916504,-448.140778
206,1.716667,-0.329622,-0.448144,0.487246,-0.673133,65.389732,1238.912842,-448.137909
207,1.725000,-0.329607,-0.448156,0.487241,-0.673136,65.390930,1238.913452,-448.138794
208,1.733333,-0.329627,-0.448162,0.487236,-0.673126,65.392975,1238.915405,-448.140045
209,1.741667,-0.329630,-0.448146,0.487239,-0.673133,65.388931,1238.913330,-448.138611
210,1.750000,-0.329641,-0.448149,0.487234,-0.673129,65.388138,1238.913452,-448.139435
211,1.758333,-0.329641,-0.448150,0.487236,-0.673127,65.390602,1238.916260,-448.139465
212,1.766667,-0.329636,-0.448168,0.487232,-0.673120,65.386421,1238.915039,-448.139130
213,1.775000,-0.329634,-0.448159,0.487241,-0.673121,65.388313,1238.914551,-448.137878
214,1.783333,-0.329651,-0.448164,0.487231,-0.673116,65.387352,1238.912964,-448.137634
215,1.791667,-0.329639,-0.448166,0.487235,-0.673118,65.386536,1238.914307,-448.138245
216,1.800000,-0.329618,-0.448162,0.487240,-0.673127,65.386093,1238.916748,-448.138702
217,1.808333,-0.329627,-0.448161,0.487255,-0.673113,65.385757,1238.915405,-448.138062
218,1.816667,-0.329640,-0.448187,0.487237,-0.673102,65.382454,1238.916138,-448.138306
219,1.825000,-0.329624,-0.448172,0.487235,-0.673121,65.387550,1238.913940,-448.136444
220,1.833333,-0.329615,-0.448159,0.487237,-0.673133,65.388580,1238.909180,-448.140259
221,1.841667,-0.329621,-0.448162,0.487240,-0.673125,65.389015,1238.914795,-448.138458
222,1.850000,-0.329623,-0.448139,0.487245,-0.673137,65.385918,1238.914795,-448.140503
223,1.858333,-0.329612,-0.448128,0.487246,-0.673148,65.387848,1238.915527,-448.140411
224,1.866667,-0.329632,-0.448152,0.487246,-0.673122,65.387680,1238.913574,-448.141052
225,1.875000,-0.329621,-0.448148,0.487236,-0.673138,65.390236,1238.912476,-448.139160
226,1.883333,-0.329619,-0.448154,0.487244,-0.673128,65.391380,1238.914551,-448.139679
227,1.891667,-0.329628,-0.448134,0.487246,-0.673136,65.390503,1238.918579,-448.143127
228,1.900000,-0.329629,-0.448147,0.487236,-0.673135,65.386444,1238.913696,-448.142548
229,1.908333,-0.329625,-0.448149,0.487247,-0.673128,65.385704,1238.914063,-448.143188
230,1.916667,-0.329607,-0.448154,0.487240,-0.673137,65.384689,1238.914551,-448.142365
231,1.925000,-0.329618,-0.448158,0.487243,-0.673128,65.385460,1238.917114,-448.143738
232,1.933333,-0.329872,-0.448487,0.487565,-0.672551,65.293961,1238.931030,-448.151184
233,1.941667,-0.329631,-0.448173,0.487240,-0.673113,65.386459,1238.919678,-448.143677
234,1.950000,-0.329605,-0.448167,0.487243,-0.673128,65.382301,1238.913818,-448.144470
235,1.958333,-0.329869,-0.448479,0.487565,-0.672558,65.288414,1238.928833,-448.151337
236,1.966667,-0.329610,-0.448173,0.487239,-0.673125,65.388603,1238.918701,-448.144165
237,1.975000,-0.329618,-0.448155,0.487241,-0.673131,65.387634,1238.917969,-448.145111
238,1.983333,-0.329628,-0.448170,0.487245,-0.673113,65.390472,1238.917603,-448.144592
239,1.991667,-0.329617,-0.448153,0.487240,-0.673134,65.388214,1238.918579,-448.144836
240,2.000000,-0.329623,-0.448150,0.487257,-0.673120,65.389122,1238.916016,-448.143616
241,2.008333,-0.329615,-0.448165,0.487236,-0.673129,65.390800,1238.914551,-448.141846
242,2.016667,-0.329625,-0.448155,0.487246,-0.673124,65.388702,1238.916748,-448.142731
243,2.025000,-0.329630,-0.448165,0.487245,-0.673115,65.388023,1238.916626,-448.141510
244,2.033333,-0.329611,-0.448153,0.487243,-0.673134,65.387466,1238.915283,-448.139832
245,2.041667,-0.329607,-0.448157,0.487245,-0.673132,65.389214,1238.916016,-448.143097
246,2.050000,-0.329615,-0.448125,0.487248,-0.673147,65.387955,1238.913818,-448.141174
247,2.058333,-0.329857,-0.448475,0.487572,-0.672561,65.291771,1238.926636,-448.144409
248,2.066667,-0.329626,-0.448171,0.487245,-0.673114,65.387711,1238.912598,-448.137665
249,2.075000,-0.329629,-0.448154,0.487232,-0.673133,65.386848,1238.912231,-448.140015
250,2.083333,-0.329633,-0.448153,0.487236,-0.673128,65.388908,1238.915894,-448.140503
251,2.091667,-0.329625,-0.448144,0.487239,-0.673136,65.385559,1238.914063,-448.140137
252,2.100000,-0.329615,-0.448150,0.487244,-0.673134,65.386787,1238.912354,-448.139679
253,2.108333,-0.329631,-0.448157,0.487235,-0.673127,65.386719,1238.911987,-448.140594
254,2.116667,-0.329630,-0.448154,0.487234,-0.673131,65.387207,1238.914917,-448.139832
255,2.125000,-0.329613,-0.448144,0.487243,-0.673139,65.382462,1238.914673,-448.139832
256,2.133333,-0.329630,-0.448144,0.487240,-0.673133,65.385971,1238.914795,-448.138977
257,2.141667,-0.329640,-0.448150,0.487240,-0.673124,65.385170,1238.913818,-448.140015
258,2.150000,-0.329629,-0.448145,0.487237,-0.673135,65.385910,1238.912354,-448.137909
259,2.158333,-0.329625,-0.448154,0.487244,-0.673126,65.384804,1238.910156,-448.137878
