Format Version,1.23,Take Name,prueba_short,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-01-29 10.55.08.948 AM,Total Frames in Take,15990,Total Exported Frames,15990,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,camera,camera,camera,camera,camera,camera,camera
,ID,"AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),qX,qY,qZ,qW,X,Y,Z
226,1.883333,-0.329781,-0.448362,0.487642,-0.672622,65.284775,1238.921997,-448.167694
227,1.891667,-0.329801,-0.448373,0.487623,-0.672620,65.287079,1238.922729,-448.168762
228,1.900000,-0.329801,-0.448419,0.487614,-0.672595,65.286522,1238.923706,-448.166931
229,1.908333,-0.329827,-0.448407,0.487614,-0.672590,65.284416,1238.925537,-448.170532
230,1.916667,-0.329806,-0.448379,0.487627,-0.672610,65.285736,1238.925903,-448.168640
231,1.925000,-0.329806,-0.448397,0.487623,-0.672601,65.282822,1238.927979,-448.171570
232,1.933333,-0.329814,-0.448382,0.487614,-0.672613,65.275307,1238.925293,-448.173492
233,1.941667,-0.329812,-0.448413,0.487618,-0.672591,65.280212,1238.923706,-448.169006
234,1.950000,-0.329819,-0.448367,0.487626,-0.672613,65.278648,1238.918823,-448.170563
235,1.958333,-0.329806,-0.448378,0.487622,-0.672615,65.279427,1238.922852,-448.169586
236,1.966667,-0.329822,-0.448392,0.487613,-0.672604,65.279182,1238.928711,-448.168610
237,1.975000,-0.329815,-0.448392,0.487621,-0.672601,65.276031,1238.926880,-448.166748
238,1.983333,-0.329789,-0.448377,0.487645,-0.672606,65.276894,1238.920166,-448.162415
239,1.991667,-0.329818,-0.448352,0.487621,-0.672626,65.278084,1238.919678,-448.166962
240,2.000000,-0.329804,-0.448392,0.487629,-0.672601,65.270393,1238.920288,-448.162323
241,2.008333,-0.329819,-0.448369,0.487623,-0.672613,65.277229,1238.921021,-448.164551
242,2.016667,-0.329807,-0.448356,0.487640,-0.672615,65.273071,1238.919556,-448.159851
243,2.025000,-0.329843,-0.448367,0.487623,-0.672603,65.278381,1238.917480,-448.159760
244,2.033333,-0.329832,-0.448342,0.487631,-0.672619,65.275650,1238.916992,-448.160034
245,2.041667,-0.329845,-0.448399,0.487607,-0.672592,65.275604,1238.919434,-448.155945
246,2.050000,-0.329829,-0.448375,0.487617,-0.672609,65.279556,1238.915405,-448.153961
247,2.058333,-0.329835,-0.448381,0.487623,-0.672597,65.279816,1238.914307,-448.154785
248,2.066667,-0.329828,-0.448363,0.487627,-0.672610,65.280319,1238.917603,-448.153442
249,2.075000,-0.329827,-0.448361,0.487665,-0.672585,65.272484,1238.916138,-448.149628
250,2.083333,-0.329830,-0.448366,0.487632,-0.672603,65.280411,1238.917358,-448.151154
251,2.091667,-0.329804,-0.448381,0.487652,-0.672592,65.279785,1238.914307,-448.148773
252,2.100000,-0.329829,-0.448373,0.487637,-0.672596,65.276344,1238.913940,-448.149506
253,2.108333,-0.329831,-0.448389,0.487624,-0.672593,65.282356,1238.916504,-448.150177
254,2.116667,-0.329830,-0.448360,0.487628,-0.672610,65.280960,1238.920776,-448.152435
255,2.125000,-0.329801,-0.448355,0.487645,-0.672616,65.279884,1238.916870,-448.150757
256,2.133333,-0.329830,-0.448351,0.487630,-0.672614,65.280197,1238.915039,-448.153381
