#timestamp qx qy qz qw px py pz
1738148129.558332920 -0.309011 -0.355642 0.655134 -0.590619 202.439621 1406.718506 -591.809326
1738148129.566667080 -0.308956 -0.355559 0.655129 -0.590703 202.427658 1406.822754 -591.642029
1738148129.575000048 -0.308979 -0.355521 0.655137 -0.590705 202.409515 1406.93335 -591.465454
1738148129.583333015 -0.309528 -0.354332 0.654615 -0.59171 202.4487 1406.913818 -591.188904
1738148129.591666937 -0.306693 -0.354161 0.65631 -0.59141 202.103622 1406.888306 -591.112671
1738148129.599999905 -0.306708 -0.354186 0.656312 -0.591386 202.104111 1406.974243 -590.937195
1738148129.608333111 -0.307214 -0.354613 0.656501 -0.590657 202.04068 1407.080811 -590.760681
1738148129.616667032 -0.30703 -0.354422 0.656916 -0.590406 201.956329 1407.24292 -590.530457
1738148129.625000000 -0.306723 -0.354286 0.656983 -0.590572 201.951859 1407.362793 -590.368225
1738148129.633332968 -0.306709 -0.354278 0.657003 -0.590562 201.936798 1407.467896 -590.189148
1738148129.641666889 -0.306743 -0.354201 0.656995 -0.590599 201.918884 1407.582153 -590.013611
1738148129.650000095 -0.306727 -0.354168 0.657007 -0.590615 201.9104 1407.685425 -589.851196
1738148129.658333063 -0.306857 -0.354238 0.65661 -0.590946 201.981781 1407.736572 -589.742615
1738148129.666666985 -0.306937 -0.354169 0.656543 -0.591021 201.976242 1407.842651 -589.560181
1738148129.674999952 -0.306955 -0.354094 0.656483 -0.591123 201.960297 1407.928955 -589.36615
1738148129.683332920 -0.306809 -0.353893 0.656858 -0.590903 201.862686 1408.092529 -589.113403
1738148129.691667080 -0.309758 -0.354218 0.654954 -0.591283 202.194687 1408.31543 -588.825562
1738148129.700000048 -0.309739 -0.354198 0.654981 -0.591274 202.180771 1408.414063 -588.613464
1738148129.708333015 -0.309687 -0.354009 0.654269 -0.592202 202.285782 1408.398193 -588.469727
1738148129.716666937 -0.309671 -0.353951 0.65426 -0.592256 202.273666 1408.499756 -588.273438
1738148129.724999905 -0.309727 -0.354064 0.653909 -0.592546 202.34108 1408.538452 -588.143921
1738148129.733333111 -0.309822 -0.354148 0.654558 -0.59173 202.214935 1408.745972 -587.901245
1738148129.741667032 -0.309726 -0.353942 0.654921 -0.591501 202.132431 1408.906128 -587.655151
1738148129.750000000 -0.309748 -0.353983 0.65489 -0.5915 202.134521 1408.98999 -587.485229
1738148129.758332968 -0.309769 -0.35397 0.654903 -0.591482 202.125244 1409.088135 -587.298218
1738148129.766666889 -0.309874 -0.353925 0.654903 -0.591453 202.126144 1409.189819 -587.108948
1738148129.775000095 -0.309927 -0.353958 0.654855 -0.591459 202.14537 1409.256958 -586.962708
1738148129.783333063 -0.309842 -0.353869 0.654934 -0.591469 202.121964 1409.385254 -586.71875
1738148129.791666985 -0.309725 -0.353778 0.654996 -0.591517 202.119461 1409.483032 -586.512512
1738148129.799999952 -0.309626 -0.353682 0.654641 -0.592019 202.206009 1409.545166 -586.308411
1738148129.808332920 -0.309608 -0.353769 0.653972 -0.592715 202.299026 1409.52124 -586.18866
1738148129.816667080 -0.309614 -0.353609 0.654599 -0.592115 202.191376 1409.712036 -585.871643
1738148129.825000048 -0.309638 -0.353602 0.654944 -0.591725 202.071274 1409.837769 -585.629272
1738148129.833333015 -0.309395 -0.353408 0.655254 -0.591625 202.06604 1410.000366 -585.373108
1738148129.841666937 -0.309456 -0.353573 0.654815 -0.591981 202.126358 1410.040894 -585.216553
1738148129.849999905 -0.309278 -0.35347 0.655222 -0.591684 202.056625 1410.199463 -584.95697
1738148129.858333111 -0.309289 -0.353385 0.655223 -0.591729 202.039215 1410.276001 -584.741943
1738148129.866667032 -0.308448 -0.354325 0.655086 -0.591757 202.131683 1410.433105 -584.685242
1738148129.875000000 -0.308701 -0.354309 0.655021 -0.591707 202.146912 1410.485107 -584.47168
1738148129.883332968 -0.309507 -0.353391 0.655073 -0.591777 202.069275 1410.519043 -584.098145
1738148129.891666889 -0.308912 -0.354413 0.654648 -0.591946 202.109741 1410.627075 -584.009705
1738148129.900000095 -0.309117 -0.354655 0.654134 -0.592263 202.160309 1410.626465 -583.807312
1738148129.908333063 -0.308935 -0.3546 0.654524 -0.59196 202.08905 1410.75354 -583.472229
1738148129.916666985 -0.308999 -0.354406 0.654535 -0.592031 202.07666 1410.825073 -583.17981
1738148129.924999952 -0.309026 -0.354411 0.654491 -0.592062 202.084518 1410.889526 -582.908813
1738148129.933332920 -0.309005 -0.354453 0.654516 -0.59202 202.092911 1410.960449 -582.638062
1738148129.941667080 -0.308958 -0.354461 0.654508 -0.592049 202.093353 1411.041382 -582.376831
1738148129.950000048 -0.308709 -0.354272 0.653907 -0.592955 202.218903 1411.048828 -582.15332
1738148129.958333015 -0.308728 -0.354105 0.653904 -0.593048 202.218582 1411.155029 -581.866577
1738148129.966666937 -0.30969 -0.353237 0.654616 -0.592279 202.012634 1411.26709 -581.395325
1738148129.974999905 -0.309582 -0.353134 0.654715 -0.592287 202.021042 1411.360596 -581.123108
1738148129.983333111 -0.309551 -0.353072 0.654733 -0.59232 202.036163 1411.446899 -580.806458
1738148129.991667032 -0.309288 -0.352924 0.655034 -0.592212 202.075363 1411.558228 -580.426514
1738148130.000000000 -0.308512 -0.353942 0.65442 -0.592689 202.28595 1411.598267 -580.258789
1738148130.008332968 -0.308503 -0.353923 0.654394 -0.592733 202.294876 1411.635986 -579.885498
1738148130.016666889 -0.308947 -0.352537 0.655268 -0.592362 202.045853 1411.627075 -579.274475
1738148130.025000095 -0.30915 -0.352462 0.655191 -0.592386 202.04538 1411.626831 -578.851929
1738148130.033333063 -0.309441 -0.352635 0.654827 -0.592535 202.044464 1411.56897 -578.467896
1738148130.041666985 -0.309345 -0.352718 0.654756 -0.592614 202.074631 1411.543701 -578.049866
1738148130.049999952 -0.309213 -0.35243 0.654068 -0.593612 202.219269 1411.419678 -577.681152
1738148130.058332920 -0.309355 -0.352501 0.654696 -0.592803 202.124802 1411.458618 -577.233459
1738148130.066667080 -0.309341 -0.352437 0.65465 -0.592899 202.157242 1411.364502 -576.827393
1738148130.075000048 -0.309608 -0.35236 0.654567 -0.592898 202.203064 1411.208252 -576.437317
1738148130.083333015 -0.308915 -0.353392 0.653912 -0.593367 202.418015 1411.061279 -576.183594
1738148130.091666937 -0.308717 -0.353037 0.654304 -0.59325 202.492233 1410.955078 -575.751282
1738148130.099999905 -0.30966 -0.352148 0.654173 -0.593432 202.429642 1410.699951 -575.227234
1738148130.108333111 -0.309717 -0.35219 0.654507 -0.593008 202.376099 1410.536987 -574.858459
1738148130.116667032 -0.309803 -0.352219 0.654448 -0.593011 202.398788 1410.36731 -574.56427
1738148130.125000000 -0.309574 -0.352067 0.653749 -0.593991 202.5952 1410.109009 -574.344482
1738148130.133332968 -0.309586 -0.352035 0.653714 -0.594042 202.660309 1409.943115 -574.108887
1738148130.141666889 -0.309607 -0.351918 0.653718 -0.594096 202.718826 1409.806519 -573.935486
1738148130.150000095 -0.309532 -0.351762 0.653803 -0.594134 202.778107 1409.665527 -573.776184
1738148130.158333063 -0.309327 -0.351583 0.653833 -0.594313 202.829971 1409.53125 -573.603394
1738148130.166666985 -0.309506 -0.351675 0.654538 -0.593389 202.753418 1409.463989 -573.428833
1738148130.174999952 -0.309525 -0.351602 0.654541 -0.593419 202.812088 1409.302979 -573.276184
1738148130.183332920 -0.309573 -0.351565 0.654554 -0.593401 202.852188 1409.130371 -573.125183
1738148130.191667080 -0.309534 -0.351682 0.654482 -0.593432 202.912079 1408.937256 -572.981873
1738148130.200000048 -0.308792 -0.352593 0.654322 -0.593455 203.02919 1408.839478 -572.944763
1738148130.208333015 -0.309655 -0.351561 0.654433 -0.593495 202.96109 1408.610718 -572.635315
1738148130.216666937 -0.309727 -0.351625 0.654382 -0.593476 202.98941 1408.428833 -572.49115
1738148130.224999905 -0.309742 -0.351653 0.654297 -0.593545 203.011765 1408.259277 -572.358093
1738148130.233333111 -0.309808 -0.351515 0.654389 -0.593491 203.047852 1408.093994 -572.237488
1738148130.241667032 -0.309624 -0.351273 0.653718 -0.594469 203.222244 1407.859131 -572.180115
1738148130.250000000 -0.309733 -0.351386 0.654303 -0.593701 203.153885 1407.810547 -572.047424
1738148130.258332968 -0.309694 -0.351364 0.654311 -0.593726 203.185028 1407.66748 -571.963074
1738148130.266666889 -0.306842 -0.351227 0.655996 -0.593428 202.883499 1407.391113 -571.987061
1738148130.275000095 -0.306833 -0.351206 0.655953 -0.593493 202.91452 1407.277344 -571.887268
1738148130.283333063 -0.306978 -0.351239 0.655898 -0.593459 202.966354 1407.084351 -571.840576
1738148130.291666985 -0.307045 -0.351263 0.655887 -0.593423 203.002136 1406.912109 -571.749329
1738148130.299999952 -0.306897 -0.351287 0.655978 -0.593384 203.034393 1406.791748 -571.610718
1738148130.308332920 -0.306991 -0.351123 0.65601 -0.593396 203.044662 1406.634521 -571.502869
1738148130.316667080 -0.307382 -0.351381 0.65568 -0.593406 203.10907 1406.499878 -571.42572
1738148130.325000048 -0.307067 -0.351127 0.656047 -0.593314 203.143478 1406.398071 -571.315979
1738148130.333333015 -0.30711 -0.351093 0.656053 -0.593305 203.176529 1406.266479 -571.233887
1738148130.341666937 -0.307362 -0.351241 0.655732 -0.593442 203.207489 1406.067749 -571.212952
1738148130.349999905 -0.304259 -0.34926 0.658072 -0.59362 202.999176 1405.845215 -570.924988
1738148130.358333111 -0.304263 -0.349227 0.658063 -0.593648 203.02977 1405.733765 -570.865173
1738148130.366667032 -0.30752 -0.349548 0.656053 -0.594005 203.428284 1405.707397 -570.718628
1738148130.375000000 -0.307574 -0.349651 0.655984 -0.593993 203.461029 1405.541992 -570.6698
1738148130.383332968 -0.307537 -0.349664 0.655939 -0.594054 203.493027 1405.402954 -570.600037
1738148130.391666889 -0.30756 -0.349604 0.655924 -0.594094 203.518906 1405.260742 -570.527893
1738148130.400000095 -0.307508 -0.349558 0.65593 -0.594142 203.549576 1405.109619 -570.465881
1738148130.408333063 -0.30747 -0.349401 0.655231 -0.595024 203.689117 1404.872803 -570.452698
1738148130.416666985 -0.307506 -0.349295 0.655289 -0.595004 203.725418 1404.730225 -570.391418
1738148130.424999952 -0.307446 -0.349357 0.655276 -0.595013 203.778168 1404.599487 -570.336914
1738148130.433332920 -0.30749 -0.349204 0.655307 -0.595045 203.818588 1404.453735 -570.270874
1738148130.441667080 -0.307595 -0.349428 0.655946 -0.594155 203.739349 1404.403076 -570.176025
1738148130.450000048 -0.307645 -0.34947 0.655911 -0.594144 203.772018 1404.246338 -570.135376
1738148130.458333015 -0.307615 -0.349367 0.655952 -0.594174 203.791367 1404.111328 -570.082336
1738148130.466666937 -0.307599 -0.349419 0.655937 -0.594168 203.828293 1403.981689 -570.025635
1738148130.474999905 -0.310014 -0.350976 0.654103 -0.594017 204.054916 1403.907104 -570.187622
1738148130.483333111 -0.310023 -0.350926 0.654042 -0.594109 204.084137 1403.755005 -570.135193
1738148130.491667032 -0.308979 -0.351534 0.65426 -0.594054 204.19017 1403.746338 -570.191101
1738148130.500000000 -0.308993 -0.351513 0.65422 -0.594103 204.225998 1403.611206 -570.143433
1738148130.508332968 -0.306988 -0.350244 0.655641 -0.594325 204.045654 1403.322266 -569.926697
1738148130.516666889 -0.303528 -0.349856 0.657775 -0.593972 203.715195 1403.06604 -569.985474
1738148130.525000095 -0.303491 -0.34979 0.657792 -0.594012 203.738647 1402.937378 -569.951477
1738148130.533333063 -0.303402 -0.349714 0.657804 -0.594089 203.775589 1402.805054 -569.910706
1738148130.541666985 -0.303365 -0.349684 0.657801 -0.594129 203.806503 1402.672119 -569.869751
1738148130.549999952 -0.303317 -0.349629 0.657785 -0.594203 203.855988 1402.544312 -569.825134
1738148130.558332920 -0.304163 -0.348634 0.657882 -0.594247 203.792252 1402.31311 -569.635315
1738148130.566667080 -0.304159 -0.348593 0.657891 -0.594263 203.804657 1402.176758 -569.567444
1738148130.575000048 -0.304089 -0.348456 0.657164 -0.595184 203.959854 1401.959961 -569.567444
1738148130.583333015 -0.304129 -0.348342 0.657202 -0.595188 203.987473 1401.814331 -569.537964
1738148130.591666937 -0.304205 -0.348369 0.657155 -0.595186 204.018448 1401.67041 -569.509766
1738148130.599999905 -0.304249 -0.34843 0.657109 -0.595178 204.055695 1401.528809 -569.488403
1738148130.608333111 -0.304327 -0.34856 0.657042 -0.595136 204.099976 1401.38208 -569.46991
1738148130.616667032 -0.3076 -0.349065 0.655771 -0.594559 204.407166 1401.489502 -569.279541
1738148130.625000000 -0.307548 -0.349104 0.655638 -0.59471 204.428818 1401.31543 -569.225708
1738148130.633332968 -0.310177 -0.350628 0.653684 -0.594598 204.620209 1401.224976 -569.413025
1738148130.641666889 -0.306533 -0.351361 0.655359 -0.594212 204.350235 1401.019897 -569.599731
1738148130.650000095 -0.306544 -0.351358 0.655345 -0.594224 204.390778 1400.895508 -569.548706
1738148130.658333063 -0.306527 -0.351382 0.655314 -0.594252 204.428238 1400.745361 -569.516724
1738148130.666666985 -0.306547 -0.351361 0.655306 -0.594263 204.459473 1400.609253 -569.484558
1738148130.674999952 -0.306606 -0.351417 0.655281 -0.594227 204.50766 1400.475708 -569.461548
1738148130.683332920 -0.307482 -0.350366 0.655405 -0.594258 204.458832 1400.272217 -569.287354
1738148130.691667080 -0.307491 -0.350244 0.655448 -0.594277 204.482285 1400.125488 -569.251404
1738148130.700000048 -0.307563 -0.350474 0.654953 -0.594651 204.594727 1399.911499 -569.266479
1738148130.708333015 -0.307441 -0.350105 0.655424 -0.594412 204.533615 1399.847656 -569.174133
1738148130.716666937 -0.307462 -0.350057 0.655422 -0.594432 204.570648 1399.700806 -569.136963
1738148130.724999905 -0.307531 -0.349921 0.655033 -0.594905 204.691696 1399.53479 -569.109802
1738148130.733333111 -0.307407 -0.349824 0.654783 -0.595301 204.752106 1399.340698 -569.111877
1738148130.741667032 -0.309904 -0.349957 0.653273 -0.595587 205.13121 1399.346436 -568.961243
1738148130.750000000 -0.309859 -0.350021 0.653247 -0.595602 205.160812 1399.198853 -568.949951
1738148130.758332968 -0.309863 -0.349948 0.653232 -0.595658 205.176727 1399.080322 -568.920593
1738148130.766666889 -0.309983 -0.350131 0.653087 -0.595648 205.23201 1398.91272 -568.92981
1738148130.775000095 -0.310173 -0.350321 0.653319 -0.595183 205.231888 1398.824585 -568.879272
1738148130.783333063 -0.310546 -0.350599 0.652641 -0.595568 205.304642 1398.588745 -568.929993
1738148130.791666985 -0.310503 -0.350689 0.653015 -0.595128 205.250916 1398.470581 -568.885864
1738148130.799999952 -0.31047 -0.350672 0.652998 -0.595173 205.282684 1398.339966 -568.859863
1738148130.808332920 -0.31032 -0.350466 0.653391 -0.594941 205.245361 1398.255615 -568.778076
1738148130.816667080 -0.310382 -0.350398 0.653398 -0.594942 205.265961 1398.115845 -568.753784
1738148130.825000048 -0.310423 -0.350346 0.653365 -0.594988 205.291428 1397.969727 -568.741699
1738148130.833333015 -0.310458 -0.350307 0.653364 -0.594993 205.31427 1397.844971 -568.718079
1738148130.841666937 -0.310457 -0.350248 0.653442 -0.594942 205.35437 1397.720581 -568.700623
1738148130.849999905 -0.310344 -0.350084 0.652742 -0.595865 205.518753 1397.497437 -568.738281
1738148130.858333111 -0.310341 -0.350088 0.652732 -0.595876 205.544846 1397.345825 -568.738159
1738148130.866667032 -0.310329 -0.350051 0.652787 -0.595844 205.573578 1397.21936 -568.719604
1738148130.875000000 -0.310286 -0.350036 0.652762 -0.595902 205.605927 1397.079102 -568.702698
1738148130.883332968 -0.310379 -0.35005 0.652719 -0.595892 205.6362 1396.932983 -568.690796
1738148130.891666889 -0.310415 -0.349913 0.652815 -0.595849 205.666794 1396.833618 -568.673218
1738148130.900000095 -0.310343 -0.349842 0.652798 -0.595947 205.705002 1396.693848 -568.65741
1738148130.908333063 -0.31052 -0.350029 0.653406 -0.595078 205.612549 1396.640137 -568.603516
1738148130.916666985 -0.310538 -0.350002 0.653404 -0.595086 205.644608 1396.511719 -568.584473
1738148130.924999952 -0.310488 -0.349928 0.653421 -0.595138 205.674728 1396.387329 -568.555786
1738148130.933332920 -0.310507 -0.349887 0.652999 -0.595614 205.817551 1396.194702 -568.552612
1738148130.941667080 -0.310579 -0.350045 0.653376 -0.59507 205.756165 1396.080322 -568.523621
1738148130.950000048 -0.310594 -0.349847 0.653048 -0.59554 205.889084 1395.908691 -568.505188
1738148130.958333015 -0.310677 -0.349836 0.653008 -0.595546 205.90712 1395.748779 -568.478516
1738148130.966666937 -0.310686 -0.34984 0.652985 -0.595564 205.929535 1395.618408 -568.45459
1738148130.974999905 -0.310706 -0.349808 0.653008 -0.595547 205.959427 1395.480591 -568.438904
1738148130.983333111 -0.310687 -0.349763 0.65297 -0.595626 205.977692 1395.348145 -568.42218
1738148130.991667032 -0.310679 -0.349752 0.652926 -0.595684 206.022324 1395.211914 -568.416138
1738148131.000000000 -0.310685 -0.349745 0.652909 -0.595704 206.057175 1395.087402 -568.405151
1738148131.008332968 -0.310699 -0.349735 0.652889 -0.595724 206.078644 1394.948486 -568.388245
1738148131.016666889 -0.310598 -0.350059 0.65311 -0.595345 206.034363 1394.819824 -568.36084
1738148131.025000095 -0.310691 -0.349925 0.653214 -0.595261 206.062943 1394.720581 -568.345947
1738148131.033333063 -0.3107 -0.349821 0.653284 -0.59524 206.104843 1394.570435 -568.328674
1738148131.041666985 -0.310643 -0.349732 0.65332 -0.595282 206.128128 1394.422241 -568.309631
1738148131.049999952 -0.309748 -0.350366 0.65258 -0.596187 206.328873 1394.248291 -568.475952
1738148131.058332920 -0.306835 -0.350242 0.654266 -0.595919 206.023849 1393.995972 -568.560974
1738148131.066667080 -0.306964 -0.350419 0.654948 -0.594998 205.92923 1393.957642 -568.513
1738148131.075000048 -0.307015 -0.350519 0.654886 -0.594982 205.972839 1393.810059 -568.511353
1738148131.083333015 -0.30703 -0.350405 0.654876 -0.595051 206.00444 1393.669312 -568.511169
1738148131.091666937 -0.307073 -0.350444 0.65478 -0.595113 206.039398 1393.526978 -568.504578
1738148131.099999905 -0.307958 -0.349327 0.654522 -0.595596 206.083328 1393.281616 -568.359497
1738148131.108333111 -0.307953 -0.349299 0.654524 -0.595612 206.103806 1393.148926 -568.341187
1738148131.116667032 -0.307908 -0.34928 0.654514 -0.595657 206.134949 1393.016846 -568.31488
1738148131.125000000 -0.307926 -0.349203 0.654472 -0.595739 206.165451 1392.872437 -568.284302
1738148131.133332968 -0.307905 -0.349036 0.654198 -0.596148 206.22821 1392.678467 -568.272949
1738148131.141666889 -0.307765 -0.348919 0.654419 -0.596047 206.303757 1392.575073 -568.237061
1738148131.150000095 -0.307893 -0.349179 0.654101 -0.596178 206.301147 1392.377686 -568.227234
1738148131.158333063 -0.310467 -0.349297 0.652572 -0.596449 206.716705 1392.383057 -568.107971
1738148131.166666985 -0.310437 -0.349142 0.652668 -0.59645 206.753311 1392.266113 -568.124817
1738148131.174999952 -0.309912 -0.350038 0.652338 -0.596559 206.796906 1392.169067 -568.268127
1738148131.183332920 -0.306959 -0.349862 0.654046 -0.596319 206.48288 1391.896362 -568.353943
1738148131.191667080 -0.306974 -0.34985 0.654066 -0.596296 206.508514 1391.769287 -568.335449
1738148131.200000048 -0.307141 -0.349973 0.65428 -0.595904 206.516449 1391.671143 -568.288025
1738148131.208333015 -0.307197 -0.350047 0.654652 -0.595423 206.434372 1391.555664 -568.267395
1738148131.216666937 -0.307284 -0.350109 0.654613 -0.595384 206.457275 1391.421387 -568.251648
1738148131.224999905 -0.307261 -0.350155 0.654617 -0.595364 206.481628 1391.285889 -568.241394
1738148131.233333111 -0.307231 -0.350181 0.654585 -0.5954 206.522491 1391.157349 -568.241394
1738148131.241667032 -0.308189 -0.349134 0.654753 -0.595335 206.458908 1390.940063 -568.094849
1738148131.250000000 -0.308158 -0.349058 0.654734 -0.595416 206.509705 1390.823486 -568.086487
1738148131.258332968 -0.308243 -0.348941 0.654764 -0.595408 206.544174 1390.686279 -568.079895
1738148131.266666889 -0.308267 -0.348813 0.654287 -0.595995 206.668365 1390.50061 -568.086731
1738148131.275000095 -0.308125 -0.348944 0.654153 -0.596139 206.701385 1390.324097 -568.067871
1738148131.283333063 -0.30807 -0.348879 0.654221 -0.596131 206.729294 1390.174438 -568.059448
1738148131.291666985 -0.310617 -0.349101 0.652189 -0.596904 207.148926 1390.09375 -567.989075
1738148131.299999952 -0.310647 -0.349001 0.652309 -0.596817 207.178207 1389.978271 -567.998718
1738148131.308332920 -0.310674 -0.349078 0.652245 -0.596828 207.214127 1389.833984 -567.993347
1738148131.316667080 -0.309985 -0.349897 0.652103 -0.59686 207.294022 1389.758057 -568.116699
1738148131.325000048 -0.307136 -0.349707 0.654805 -0.595485 206.867798 1389.63562 -568.152039
1738148131.333333015 -0.307392 -0.34979 0.654524 -0.595614 206.876434 1389.475342 -568.157959
1738148131.341666937 -0.307434 -0.349788 0.654464 -0.595659 206.895798 1389.338989 -568.157227
1738148131.349999905 -0.307428 -0.349857 0.654407 -0.595684 206.943497 1389.209106 -568.144714
1738148131.358333111 -0.307454 -0.349754 0.653958 -0.596224 207.083267 1389.02417 -568.158447
1738148131.366667032 -0.30738 -0.349645 0.65398 -0.596302 207.138733 1388.882324 -568.147949
1738148131.375000000 -0.307435 -0.34972 0.653909 -0.596308 207.173325 1388.744995 -568.132813
1738148131.383332968 -0.30843 -0.348617 0.654149 -0.596176 207.098724 1388.513184 -567.980042
1738148131.391666889 -0.308328 -0.34855 0.65385 -0.596596 207.158936 1388.301025 -568.011658
1738148131.400000095 -0.308287 -0.348503 0.653926 -0.596561 207.182663 1388.169312 -568.00769
1738148131.408333063 -0.308202 -0.348617 0.653835 -0.596639 207.220535 1388.017334 -567.990051
1738148131.416666985 -0.30802 -0.348602 0.654024 -0.596534 207.298248 1387.891479 -567.97467
1738148131.424999952 -0.311121 -0.348634 0.652223 -0.596879 207.652069 1387.831421 -567.841797
1738148131.433332920 -0.311251 -0.348669 0.652504 -0.596483 207.650742 1387.743896 -567.803833
1738148131.441667080 -0.311317 -0.348428 0.65269 -0.596386 207.682281 1387.622559 -567.805237
1738148131.450000048 -0.31132 -0.348398 0.653062 -0.595993 207.6194 1387.501099 -567.785706
1738148131.458333015 -0.311195 -0.348186 0.653179 -0.596055 207.633759 1387.393311 -567.756897
1738148131.466666937 -0.311142 -0.348164 0.653179 -0.596095 207.663712 1387.258179 -567.753418
1738148131.474999905 -0.31117 -0.348122 0.653136 -0.596153 207.696609 1387.113403 -567.765076
1738148131.483333111 -0.310419 -0.349644 0.65257 -0.596272 207.795807 1387.016357 -567.985168
1738148131.491667032 -0.311165 -0.348818 0.652689 -0.596237 207.767639 1386.82251 -567.853394
1738148131.500000000 -0.311144 -0.348873 0.65271 -0.596194 207.803375 1386.675293 -567.857117
1738148131.508332968 -0.310409 -0.349624 0.652121 -0.596781 207.995178 1386.557007 -567.991943
1738148131.516666889 -0.311322 -0.348727 0.652257 -0.596682 207.944534 1386.334351 -567.846924
1738148131.525000095 -0.311085 -0.348585 0.651984 -0.597186 208.006805 1386.13623 -567.859619
1738148131.533333063 -0.311114 -0.348886 0.651488 -0.597537 208.127731 1385.918213 -567.904663
1738148131.541666985 -0.3111 -0.348557 0.651851 -0.59734 208.062088 1385.845703 -567.858643
1738148131.549999952 -0.311057 -0.348568 0.651787 -0.597426 208.10054 1385.671631 -567.850464
1738148131.558332920 -0.311077 -0.34855 0.651762 -0.597453 208.131454 1385.549438 -567.844543
1738148131.566667080 -0.311076 -0.34856 0.651758 -0.597453 208.175766 1385.407104 -567.830444
1738148131.575000048 -0.311319 -0.348469 0.652116 -0.596988 208.17247 1385.338623 -567.800964
1738148131.583333015 -0.311441 -0.348568 0.651992 -0.597002 208.221115 1385.158325 -567.828552
1738148131.591666937 -0.311848 -0.348221 0.652067 -0.596909 208.231003 1384.981201 -567.761475
1738148131.599999905 -0.311857 -0.348176 0.652076 -0.596922 208.257721 1384.842285 -567.757141
1738148131.608333111 -0.310728 -0.349658 0.651493 -0.59728 208.458435 1384.740845 -567.949097
1738148131.616667032 -0.310732 -0.349673 0.651465 -0.597301 208.493454 1384.58313 -567.953552
1738148131.625000000 -0.310615 -0.349632 0.651123 -0.597757 208.558411 1384.376221 -567.983276
1738148131.633332968 -0.310497 -0.349285 0.651566 -0.597539 208.487518 1384.299927 -567.927368
1738148131.641666889 -0.310537 -0.349371 0.651516 -0.597523 208.522217 1384.14624 -567.924988
1738148131.650000095 -0.31141 -0.348407 0.651722 -0.597407 208.470795 1383.922852 -567.773376
1738148131.658333063 -0.311747 -0.348105 0.651773 -0.597352 208.489639 1383.753418 -567.714905
1738148131.666666985 -0.311767 -0.34811 0.651733 -0.597382 208.521988 1383.606445 -567.719788
1738148131.674999952 -0.311569 -0.348002 0.651991 -0.597267 208.590576 1383.497803 -567.711548
1738148131.683332920 -0.311671 -0.348153 0.651723 -0.597418 208.580765 1383.323853 -567.717285
1738148131.691667080 -0.311927 -0.348362 0.651557 -0.597344 208.656052 1383.158691 -567.766541
1738148131.700000048 -0.311884 -0.348357 0.651593 -0.59733 208.681107 1383.017944 -567.776306
1738148131.708333015 -0.311749 -0.34833 0.651637 -0.597368 208.744278 1382.900879 -567.763367
1738148131.716666937 -0.311679 -0.347998 0.652071 -0.597125 208.689667 1382.839478 -567.716492
1738148131.724999905 -0.311619 -0.348024 0.652045 -0.597169 208.735397 1382.679077 -567.716797
1738148131.733333111 -0.311656 -0.348042 0.65202 -0.597166 208.750946 1382.524292 -567.712219
1738148131.741667032 -0.311675 -0.34804 0.652013 -0.597165 208.778885 1382.374756 -567.713806
1738148131.750000000 -0.311779 -0.348049 0.651974 -0.597148 208.792694 1382.229248 -567.705933
1738148131.758332968 -0.311855 -0.348049 0.651926 -0.59716 208.813034 1382.096924 -567.707458
1738148131.766666889 -0.311866 -0.348025 0.651895 -0.597202 208.843872 1381.942139 -567.722412
1738148131.775000095 -0.311905 -0.347939 0.651948 -0.597174 208.889282 1381.794434 -567.736267
1738148131.783333063 -0.311739 -0.347862 0.651665 -0.597615 208.960342 1381.5979 -567.774658
1738148131.791666985 -0.311711 -0.34786 0.651698 -0.597594 209.001694 1381.456543 -567.78717
1738148131.799999952 -0.311864 -0.347972 0.652003 -0.597117 208.994415 1381.366821 -567.768372
1738148131.808332920 -0.311892 -0.347903 0.651977 -0.597171 209.015213 1381.223999 -567.770935
1738148131.816667080 -0.311813 -0.347953 0.651834 -0.597339 209.052643 1381.052368 -567.759644
1738148131.825000048 -0.311562 -0.348448 0.651658 -0.597373 209.101791 1380.917358 -567.807495
1738148131.833333015 -0.311939 -0.348151 0.652113 -0.596853 209.014191 1380.770264 -567.736267
1738148131.841666937 -0.311937 -0.347952 0.65225 -0.596821 209.04509 1380.666382 -567.736145
1738148131.849999905 -0.311973 -0.347914 0.652253 -0.596821 209.077789 1380.52356 -567.732483
1738148131.858333111 -0.309561 -0.34617 0.654131 -0.597035 208.888718 1380.305298 -567.502808
1738148131.866667032 -0.309563 -0.346146 0.65412 -0.59706 208.916397 1380.166138 -567.494507
1738148131.875000000 -0.311989 -0.347776 0.652283 -0.59686 209.145416 1380.093262 -567.722168
1738148131.883332968 -0.309542 -0.346106 0.654118 -0.597096 208.972473 1379.842285 -567.505371
1738148131.891666889 -0.309502 -0.346046 0.653374 -0.597966 209.144485 1379.604248 -567.570923
1738148131.900000095 -0.309429 -0.345961 0.653422 -0.598 209.183441 1379.46167 -567.581604
1738148131.908333063 -0.311811 -0.347654 0.651546 -0.597828 209.432358 1379.40625 -567.818298
1738148131.916666985 -0.310761 -0.348936 0.651186 -0.598021 209.556732 1379.359253 -568.049316
1738148131.924999952 -0.311896 -0.347677 0.651544 -0.597772 209.485535 1379.114746 -567.839478
