Format Version,1.23,Take Name,2-cold-tt,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-02-12 04.04.34.463 PM,Total Frames in Take,9386,Total Exported Frames,9386,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,camera,camera,camera,camera,camera,camera,camera
,ID,"AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),qX,qY,qZ,qW,X,Y,Z
1251,10.425000,-0.361037,-0.349416,0.623203,-0.599315,203.367554,1361.853638,-638.359192
1252,10.433333,-0.361033,-0.349423,0.623177,-0.599340,203.372177,1361.858276,-638.356201
1253,10.441667,-0.361069,-0.349441,0.623136,-0.599351,203.370575,1361.858643,-638.355042
1254,10.450000,-0.360949,-0.349384,0.623287,-0.599300,203.372986,1361.853516,-638.362061
1255,10.458333,-0.360989,-0.349400,0.623237,-0.599319,203.371811,1361.855347,-638.359619
1256,10.466667,-0.360992,-0.349408,0.623205,-0.599344,203.375793,1361.859985,-638.356934
1257,10.475000,-0.360939,-0.349357,0.623327,-0.599280,203.370850,1361.849976,-638.363892
1258,10.483333,-0.360948,-0.349376,0.623286,-0.599306,203.375259,1361.854980,-638.361267
1259,10.491667,-0.360954,-0.349388,0.623251,-0.599332,203.379013,1361.859863,-638.358459
1260,10.500000,-0.360842,-0.349331,0.623394,-0.599284,203.380280,1361.854492,-638.364258
1261,10.508333,-0.360902,-0.349360,0.623328,-0.599299,203.378128,1361.855347,-638.362366
1262,10.516667,-0.360950,-0.349379,0.623269,-0.599321,203.375946,1361.857056,-638.359619
1263,10.525000,-0.360843,-0.349324,0.623408,-0.599273,203.377289,1361.851685,-638.365051
1264,10.533333,-0.360899,-0.349350,0.623343,-0.599291,203.375168,1361.853027,-638.362732
1265,10.541667,-0.360951,-0.349373,0.623284,-0.599308,203.373077,1361.854248,-638.360413
1266,10.550000,-0.360844,-0.349316,0.623422,-0.599262,203.374619,1361.849243,-638.365479
1267,10.558333,-0.360901,-0.349342,0.623355,-0.599282,203.372757,1361.850342,-638.362793
1268,10.566667,-0.360951,-0.349362,0.623293,-0.599305,203.371323,1361.852051,-638.359497
1269,10.575000,-0.361004,-0.349380,0.623235,-0.599322,203.369263,1361.852783,-638.356689
1270,10.583333,-0.361009,-0.349398,0.623201,-0.599345,203.373932,1361.857666,-638.353943
1271,10.591667,-0.361051,-0.349414,0.623155,-0.599358,203.372345,1361.859009,-638.351563
1272,10.600000,-0.360996,-0.349359,0.623285,-0.599288,203.366837,1361.849487,-638.358398
1273,10.608333,-0.361039,-0.349379,0.623230,-0.599307,203.365555,1361.851074,-638.355530
1274,10.616667,-0.361077,-0.349399,0.623183,-0.599322,203.364349,1361.852051,-638.354187
1275,10.625000,-0.361114,-0.349419,0.623138,-0.599335,203.363220,1361.853271,-638.353088
1276,10.633333,-0.361053,-0.349363,0.623270,-0.599266,203.358627,1361.844238,-638.360291
1277,10.641667,-0.361052,-0.349380,0.623235,-0.599294,203.363861,1361.849731,-638.357605
1278,10.650000,-0.361093,-0.349400,0.623186,-0.599309,203.362579,1361.850830,-638.356262
1279,10.658333,-0.361091,-0.349413,0.623156,-0.599334,203.367279,1361.855469,-638.354065
1280,10.666667,-0.361025,-0.349362,0.623282,-0.599271,203.363800,1361.846680,-638.361511
1281,10.675000,-0.361066,-0.349383,0.623229,-0.599290,203.362411,1361.848511,-638.359802
1282,10.683333,-0.361104,-0.349404,0.623179,-0.599306,203.361084,1361.850220,-638.358215
1283,10.691667,-0.361098,-0.349414,0.623152,-0.599332,203.365463,1361.855347,-638.355530
1284,10.700000,-0.360977,-0.349359,0.623300,-0.599284,203.368179,1361.850464,-638.362427
1285,10.708333,-0.361023,-0.349383,0.623245,-0.599300,203.366241,1361.851318,-638.360596
1286,10.716667,-0.361033,-0.349403,0.623209,-0.599319,203.370041,1361.856445,-638.358765
1287,10.725000,-0.361074,-0.349423,0.623162,-0.599332,203.368073,1361.857544,-638.357483
1288,10.733333,-0.361010,-0.349365,0.623291,-0.599270,203.363449,1361.848389,-638.363770
1289,10.741667,-0.361050,-0.349386,0.623238,-0.599289,203.362091,1361.850342,-638.361633
1290,10.750000,-0.361049,-0.349404,0.623203,-0.599314,203.367203,1361.855225,-638.358948
1291,10.758333,-0.361087,-0.349425,0.623157,-0.599328,203.365662,1361.855835,-638.357422
1292,10.766667,-0.361019,-0.349369,0.623286,-0.599267,203.361694,1361.846558,-638.363342
1293,10.775000,-0.361060,-0.349391,0.623234,-0.599284,203.360123,1361.848389,-638.361023
1294,10.783333,-0.361094,-0.349411,0.623187,-0.599301,203.359177,1361.850586,-638.359253
1295,10.791667,-0.361125,-0.349428,0.623142,-0.599319,203.358841,1361.852539,-638.356445
1296,10.800000,-0.361001,-0.349374,0.623290,-0.599271,203.362579,1361.848267,-638.362976
1297,10.808333,-0.361005,-0.349388,0.623252,-0.599299,203.367645,1361.853516,-638.359619
1298,10.816667,-0.361007,-0.349402,0.623218,-0.599326,203.372025,1361.858643,-638.356201
1299,10.825000,-0.361047,-0.349422,0.623171,-0.599340,203.370453,1361.859375,-638.354919
1300,10.833333,-0.360981,-0.349370,0.623296,-0.599279,203.366669,1361.850098,-638.362183
1301,10.841667,-0.361027,-0.349392,0.623236,-0.599301,203.365402,1361.852295,-638.359070
1302,10.850000,-0.361068,-0.349413,0.623185,-0.599317,203.363892,1361.853271,-638.357239
1303,10.858333,-0.361065,-0.349422,0.623156,-0.599344,203.368271,1361.858154,-638.354736
1304,10.866667,-0.361000,-0.349368,0.623279,-0.599286,203.364502,1361.849854,-638.360474
1305,10.875000,-0.361041,-0.349389,0.623227,-0.599303,203.363144,1361.850952,-638.358459
1306,10.883333,-0.361043,-0.349401,0.623196,-0.599328,203.367157,1361.855713,-638.355225
1307,10.891667,-0.361084,-0.349424,0.623149,-0.599339,203.365753,1361.855835,-638.354065
1308,10.900000,-0.360965,-0.349363,0.623298,-0.599292,203.367752,1361.849976,-638.359619
1309,10.908333,-0.361013,-0.349389,0.623238,-0.599309,203.366409,1361.850830,-638.357971
1310,10.916667,-0.361056,-0.349409,0.623188,-0.599324,203.364899,1361.851685,-638.355957
1311,10.925000,-0.361096,-0.349426,0.623141,-0.599338,203.363663,1361.852173,-638.354370
1312,10.933333,-0.361030,-0.349367,0.623269,-0.599279,203.359955,1361.842773,-638.360657
1313,10.941667,-0.361074,-0.349385,0.623212,-0.599302,203.359238,1361.844360,-638.357910
1314,10.950000,-0.361113,-0.349410,0.623160,-0.599318,203.359283,1361.845337,-638.356812
1315,10.958333,-0.361154,-0.349432,0.623116,-0.599326,203.357605,1361.846924,-638.355408
1316,10.966667,-0.361084,-0.349372,0.623242,-0.599272,203.355148,1361.838623,-638.360901
1317,10.975000,-0.361120,-0.349395,0.623188,-0.599293,203.355637,1361.841309,-638.358398
1318,10.983333,-0.361152,-0.349415,0.623143,-0.599309,203.355118,1361.843506,-638.356323
1319,10.991667,-0.361078,-0.349360,0.623272,-0.599252,203.352448,1361.834717,-638.362366
1320,11.000000,-0.361114,-0.349383,0.623216,-0.599274,203.352646,1361.836792,-638.360291
1321,11.008333,-0.361146,-0.349405,0.623165,-0.599295,203.353180,1361.839722,-638.357483
1322,11.016667,-0.361021,-0.349346,0.623312,-0.599252,203.356659,1361.835693,-638.362610
1323,11.025000,-0.361023,-0.349367,0.623270,-0.599282,203.361954,1361.842163,-638.359131
1324,11.033333,-0.361026,-0.349387,0.623231,-0.599310,203.366913,1361.847656,-638.356323
1325,11.041667,-0.361064,-0.349407,0.623181,-0.599328,203.366302,1361.848999,-638.353516
1326,11.050000,-0.360999,-0.349352,0.623307,-0.599268,203.362457,1361.840210,-638.359924
1327,11.058333,-0.361042,-0.349374,0.623250,-0.599288,203.361389,1361.842529,-638.357788
1328,11.066667,-0.361083,-0.349387,0.623193,-0.599315,203.359497,1361.844971,-638.353638
1329,11.075000,-0.361097,-0.349387,0.623148,-0.599353,203.357285,1361.849609,-638.348206
1330,11.083333,-0.361009,-0.349305,0.623272,-0.599325,203.347443,1361.843872,-638.348145
1331,11.091667,-0.361082,-0.349318,0.623183,-0.599366,203.336151,1361.842773,-638.331970
1332,11.100000,-0.361142,-0.349336,0.623109,-0.599397,203.319794,1361.838623,-638.302124
1333,11.108333,-0.361195,-0.349367,0.623056,-0.599402,203.299042,1361.826660,-638.255859
1334,11.116667,-0.361230,-0.349410,0.623016,-0.599397,203.276123,1361.805908,-638.191589
1335,11.125000,-0.361279,-0.349460,0.622967,-0.599389,203.247940,1361.778564,-638.111572
1336,11.133333,-0.361344,-0.349532,0.622890,-0.599388,203.213120,1361.745850,-638.015198
1337,11.141667,-0.361408,-0.349617,0.622803,-0.599390,203.175949,1361.709351,-637.903564
1338,11.150000,-0.361468,-0.349679,0.622688,-0.599437,203.153061,1361.671875,-637.766418
1339,11.158333,-0.361467,-0.349678,0.622717,-0.599408,203.125687,1361.619629,-637.618652
1340,11.166667,-0.361539,-0.349775,0.622614,-0.599415,203.071793,1361.566528,-637.451843
1341,11.175000,-0.361601,-0.349920,0.622482,-0.599430,203.012146,1361.500610,-637.260742
1342,11.183333,-0.361591,-0.350082,0.622376,-0.599452,202.961914,1361.431641,-637.042542
1343,11.191667,-0.361482,-0.350192,0.622441,-0.599386,202.900909,1361.344360,-636.806030
1344,11.200000,-0.361516,-0.350355,0.622266,-0.599452,202.850037,1361.260010,-636.520386
1345,11.208333,-0.267991,-0.268515,0.675186,-0.632617,203.237045,1363.580566,-637.421082
1346,11.216667,-0.278185,-0.277639,0.670060,-0.629722,203.097229,1363.242065,-636.977173
1347,11.225000,-0.287291,-0.285824,0.665296,-0.627017,202.961075,1362.917480,-636.525818
1348,11.233333,-0.295290,-0.293088,0.661079,-0.624401,202.826004,1362.596558,-636.077148
1349,11.241667,-0.302679,-0.299635,0.656916,-0.622146,202.672989,1362.293457,-635.618652
1350,11.250000,-0.309230,-0.305588,0.653173,-0.619965,202.535156,1362.007446,-635.150879
1351,11.258333,-0.315108,-0.310973,0.649717,-0.617957,202.395981,1361.729980,-634.671448
1352,11.266667,-0.320370,-0.315721,0.646568,-0.616144,202.239258,1361.442749,-634.208557
1353,11.275000,-0.325197,-0.320034,0.643599,-0.614496,202.079178,1361.170410,-633.722290
1354,11.283333,-0.329588,-0.324000,0.640875,-0.612923,201.914673,1360.902710,-633.213318
1355,11.291667,-0.333596,-0.327571,0.638321,-0.611521,201.738586,1360.633667,-632.706055
1356,11.300000,-0.337187,-0.330767,0.636017,-0.610230,201.559692,1360.374634,-632.184326
1357,11.308333,-0.340390,-0.333679,0.633886,-0.609083,201.393509,1360.123657,-631.657227
1358,11.316667,-0.343297,-0.336351,0.631915,-0.608028,201.229599,1359.875488,-631.127075
1359,11.325000,-0.345854,-0.338814,0.630161,-0.607032,201.094406,1359.641113,-630.578369
1360,11.333333,-0.348234,-0.341016,0.628464,-0.606196,200.937912,1359.402954,-630.034973
1361,11.341667,-0.350362,-0.343075,0.627014,-0.605310,200.774643,1359.166138,-629.485596
1362,11.350000,-0.352354,-0.344927,0.625592,-0.604572,200.597549,1358.928833,-628.945251
1363,11.358333,-0.354184,-0.346608,0.624253,-0.603924,200.419907,1358.690918,-628.409180
1364,11.366667,-0.355779,-0.348121,0.623091,-0.603316,200.248566,1358.470093,-627.860901
1365,11.375000,-0.357247,-0.349563,0.621969,-0.602772,200.083160,1358.248047,-627.315979
1366,11.383333,-0.358499,-0.350894,0.621007,-0.602248,199.936707,1358.043091,-626.763611
1367,11.391667,-0.359710,-0.352113,0.620052,-0.601798,199.771179,1357.827148,-626.222229
1368,11.400000,-0.360728,-0.353236,0.619263,-0.601342,199.616501,1357.624756,-625.666443
1369,11.408333,-0.361725,-0.354240,0.618452,-0.600988,199.447495,1357.416626,-625.116821
1370,11.416667,-0.362625,-0.355175,0.617700,-0.600667,199.277695,1357.209229,-624.560913
1371,11.425000,-0.363445,-0.356043,0.616993,-0.600384,199.105804,1357.002441,-624.000916
1372,11.433333,-0.364237,-0.356841,0.616294,-0.600149,198.929398,1356.797363,-623.443665
1373,11.441667,-0.364949,-0.357592,0.615632,-0.599948,198.760056,1356.588257,-622.881042
1374,11.450000,-0.365543,-0.358291,0.615051,-0.599765,198.606079,1356.394165,-622.308594
1375,11.458333,-0.366121,-0.358935,0.614468,-0.599625,198.447601,1356.193970,-621.742981
1376,11.466667,-0.366565,-0.359558,0.614032,-0.599428,198.300369,1356.008301,-621.159729
1377,11.475000,-0.366965,-0.360146,0.613624,-0.599247,198.145721,1355.822998,-620.580750
1378,11.483333,-0.367318,-0.360700,0.613246,-0.599084,197.991745,1355.641113,-620.004517
1379,11.491667,-0.367658,-0.361240,0.612893,-0.598912,197.831329,1355.455811,-619.427246
1380,11.500000,-0.367964,-0.361715,0.612568,-0.598770,197.672318,1355.272949,-618.852600
1381,11.508333,-0.368218,-0.362182,0.612248,-0.598659,197.517639,1355.093262,-618.278442
1382,11.516667,-0.368460,-0.362648,0.611939,-0.598543,197.369553,1354.910522,-617.705994
1383,11.525000,-0.368717,-0.363080,0.611652,-0.598417,197.211090,1354.717529,-617.131042
1384,11.533333,-0.368956,-0.363500,0.611383,-0.598289,197.050629,1354.524292,-616.556030
1385,11.541667,-0.369166,-0.363897,0.611124,-0.598183,196.889130,1354.334351,-615.981079
1386,11.550000,-0.369367,-0.364275,0.610840,-0.598119,196.733688,1354.145874,-615.405884
1387,11.558333,-0.369550,-0.364643,0.610558,-0.598069,196.572464,1353.958984,-614.834229
1388,11.566667,-0.369709,-0.365004,0.610297,-0.598018,196.412933,1353.772583,-614.261108
1389,11.575000,-0.369860,-0.365334,0.610042,-0.597982,196.253464,1353.585693,-613.691711
1390,11.583333,-0.370026,-0.365650,0.609781,-0.597953,196.091690,1353.397827,-613.126648
1391,11.591667,-0.370170,-0.365969,0.609524,-0.597931,195.928680,1353.213013,-612.568298
1392,11.600000,-0.370291,-0.366305,0.609272,-0.597907,195.770813,1353.031738,-612.016235
1393,11.608333,-0.370447,-0.366584,0.609053,-0.597862,195.607697,1352.848389,-611.466736
1394,11.616667,-0.370551,-0.366861,0.608835,-0.597850,195.452240,1352.671997,-610.923767
1395,11.625000,-0.370659,-0.367128,0.608617,-0.597842,195.295792,1352.495972,-610.381958
1396,11.633333,-0.370762,-0.367403,0.608390,-0.597840,195.141434,1352.318237,-609.841797
1397,11.641667,-0.370875,-0.367662,0.608158,-0.597846,194.983032,1352.137695,-609.298340
1398,11.650000,-0.371003,-0.367906,0.607957,-0.597821,194.815491,1351.951172,-608.752380
1399,11.658333,-0.371129,-0.368166,0.607746,-0.597798,194.650406,1351.763550,-608.208557
1400,11.666667,-0.371244,-0.368432,0.607522,-0.597790,194.488983,1351.579712,-607.663940
1401,11.675000,-0.371354,-0.368693,0.607301,-0.597785,194.333694,1351.396729,-607.122070
1402,11.683333,-0.371442,-0.368961,0.607105,-0.597764,194.179901,1351.214111,-606.581543
1403,11.691667,-0.371529,-0.369235,0.606899,-0.597750,194.025940,1351.032837,-606.042969
1404,11.700000,-0.371612,-0.369483,0.606701,-0.597746,193.870956,1350.854126,-605.508728
1405,11.708333,-0.371691,-0.369764,0.606494,-0.597734,193.722092,1350.675049,-604.976807
1406,11.716667,-0.371766,-0.370024,0.606291,-0.597732,193.578247,1350.500000,-604.452332
1407,11.725000,-0.371848,-0.370283,0.606079,-0.597735,193.430054,1350.323975,-603.926025
1408,11.733333,-0.371940,-0.370524,0.605873,-0.597738,193.280167,1350.147949,-603.398438
1409,11.741667,-0.372037,-0.370764,0.605669,-0.597735,193.128738,1349.970581,-602.871155
1410,11.750000,-0.372270,-0.371226,0.605354,-0.597623,192.984573,1349.767700,-602.385315
1411,11.758333,-0.372507,-0.371670,0.605042,-0.597514,192.833405,1349.563232,-601.893066
1412,11.766667,-0.372568,-0.371885,0.604858,-0.597529,192.673050,1349.383789,-601.358582
1413,11.775000,-0.372608,-0.372252,0.604653,-0.597484,192.546722,1349.198120,-600.842102
1414,11.783333,-0.372700,-0.372459,0.604463,-0.597489,192.384064,1349.021851,-600.309692
1415,11.791667,-0.372754,-0.372815,0.604249,-0.597450,192.259552,1348.839722,-599.793152
1416,11.800000,-0.372798,-0.373167,0.604036,-0.597418,192.132843,1348.655640,-599.278015
1417,11.808333,-0.373019,-0.373560,0.603744,-0.597330,191.981750,1348.456543,-598.790039
1418,11.816667,-0.373231,-0.373924,0.603453,-0.597264,191.827454,1348.263428,-598.300598
1419,11.825000,-0.373269,-0.374250,0.603238,-0.597253,191.692291,1348.087036,-597.794922
1420,11.833333,-0.373321,-0.374538,0.603035,-0.597245,191.558899,1347.913452,-597.296204
1421,11.841667,-0.373342,-0.374825,0.602850,-0.597238,191.429520,1347.742065,-596.796265
1422,11.850000,-0.373407,-0.374900,0.602719,-0.597283,191.261826,1347.582642,-596.279663
1423,11.858333,-0.373470,-0.375207,0.602512,-0.597260,191.131088,1347.407227,-595.780029
1424,11.866667,-0.373703,-0.375557,0.602216,-0.597193,190.979004,1347.215942,-595.299561
1425,11.875000,-0.373751,-0.375845,0.602022,-0.597177,190.844238,1347.037720,-594.789368
1426,11.883333,-0.373824,-0.376131,0.601814,-0.597160,190.707123,1346.856934,-594.278137
1427,11.891667,-0.373894,-0.376430,0.601601,-0.597144,190.573380,1346.676880,-593.773193
1428,11.900000,-0.373962,-0.376719,0.601388,-0.597134,190.443680,1346.498535,-593.265198
1429,11.908333,-0.374041,-0.376994,0.601171,-0.597128,190.310837,1346.322021,-592.758667
1430,11.916667,-0.374093,-0.377296,0.600960,-0.597117,190.175415,1346.145752,-592.259460
1431,11.925000,-0.374143,-0.377572,0.600779,-0.597094,190.039032,1345.973999,-591.755798
1432,11.933333,-0.374208,-0.377836,0.600597,-0.597070,189.901520,1345.804932,-591.260376
1433,11.941667,-0.374283,-0.378116,0.600408,-0.597035,189.765381,1345.636230,-590.763428
1434,11.950000,-0.374343,-0.378366,0.600233,-0.597015,189.629379,1345.469727,-590.266724
1435,11.958333,-0.374401,-0.378624,0.600055,-0.596995,189.490799,1345.300415,-589.768311
1436,11.966667,-0.374485,-0.378882,0.599868,-0.596966,189.351700,1345.130859,-589.275330
1437,11.975000,-0.374597,-0.378984,0.599710,-0.596989,189.175858,1344.965332,-588.757813
1438,11.983333,-0.374697,-0.379275,0.599498,-0.596954,189.036880,1344.788330,-588.260132
1439,11.991667,-0.374795,-0.379537,0.599300,-0.596925,188.894165,1344.612061,-587.760498
1440,12.000000,-0.374895,-0.379790,0.599111,-0.596892,188.748383,1344.434326,-587.261292
1441,12.008333,-0.374991,-0.380056,0.598928,-0.596845,188.605118,1344.257324,-586.763855
1442,12.016667,-0.375089,-0.380311,0.598732,-0.596819,188.463882,1344.080200,-586.265991
1443,12.025000,-0.375191,-0.380565,0.598523,-0.596802,188.318695,1343.904297,-585.768982
1444,12.033333,-0.375315,-0.380807,0.598309,-0.596784,188.174118,1343.728760,-585.275085
1445,12.041667,-0.375423,-0.381046,0.598103,-0.596770,188.029892,1343.555664,-584.784363
1446,12.050000,-0.375522,-0.381302,0.597890,-0.596758,187.885834,1343.385376,-584.299866
1447,12.058333,-0.375775,-0.381554,0.597614,-0.596714,187.727371,1343.208984,-583.830505
1448,12.066667,-0.376024,-0.381808,0.597342,-0.596667,187.572723,1343.035278,-583.360901
1449,12.075000,-0.376276,-0.382062,0.597089,-0.596599,187.412552,1342.861084,-582.891541
1450,12.083333,-0.376495,-0.382322,0.596833,-0.596549,187.253220,1342.683228,-582.417542
1451,12.091667,-0.376705,-0.382566,0.596552,-0.596542,187.094559,1342.500000,-581.942017
1452,12.100000,-0.376912,-0.382814,0.596278,-0.596527,186.937088,1342.313477,-581.461975
1453,12.108333,-0.377098,-0.383059,0.596018,-0.596511,186.780685,1342.130127,-580.980286
1454,12.116667,-0.377269,-0.383303,0.595765,-0.596499,186.629196,1341.946045,-580.497375
1455,12.125000,-0.377444,-0.383545,0.595501,-0.596497,186.480759,1341.763794,-580.012207
1456,12.133333,-0.377609,-0.383793,0.595244,-0.596489,186.335297,1341.583252,-579.529541
1457,12.141667,-0.377781,-0.384033,0.595001,-0.596468,186.182343,1341.402832,-579.052002
1458,12.150000,-0.377818,-0.384083,0.594862,-0.596552,186.016861,1341.247681,-578.544617
1459,12.158333,-0.377844,-0.384304,0.594685,-0.596569,185.883911,1341.084717,-578.057861
1460,12.166667,-0.377929,-0.384352,0.594534,-0.596634,185.719757,1340.932495,-577.557617
1461,12.175000,-0.377957,-0.384584,0.594348,-0.596653,185.595245,1340.770874,-577.075378
1462,12.183333,-0.378024,-0.384671,0.594196,-0.596705,185.434677,1340.614014,-576.576294
1463,12.191667,-0.378109,-0.384940,0.593998,-0.596675,185.302567,1340.441650,-576.095459
1464,12.200000,-0.378329,-0.385220,0.593749,-0.596604,185.149765,1340.258301,-575.627014
1465,12.208333,-0.378389,-0.385322,0.593599,-0.596649,184.996948,1340.096680,-575.119385
1466,12.216667,-0.378448,-0.385591,0.593402,-0.596633,184.873886,1339.924438,-574.630188
1467,12.225000,-0.378670,-0.385878,0.593145,-0.596562,184.728897,1339.737427,-574.158997
1468,12.233333,-0.378731,-0.385969,0.593013,-0.596596,184.571869,1339.573975,-573.652100
1469,12.241667,-0.378844,-0.386247,0.592803,-0.596553,184.434036,1339.394897,-573.171448
1470,12.250000,-0.378910,-0.386341,0.592649,-0.596603,184.280640,1339.234131,-572.668274
1471,12.258333,-0.379017,-0.386627,0.592435,-0.596562,184.146927,1339.058594,-572.197815
1472,12.266667,-0.379070,-0.386737,0.592294,-0.596598,183.991913,1338.902466,-571.706238
1473,12.275000,-0.379149,-0.387013,0.592092,-0.596569,183.869385,1338.737427,-571.236694
1474,12.283333,-0.379219,-0.387289,0.591902,-0.596534,183.744034,1338.573242,-570.769714
1475,12.291667,-0.379277,-0.387557,0.591717,-0.596505,183.622070,1338.410767,-570.300049
1476,12.300000,-0.379351,-0.387809,0.591528,-0.596483,183.500885,1338.246094,-569.831909
1477,12.308333,-0.379431,-0.388070,0.591325,-0.596463,183.373993,1338.078735,-569.359802
1478,12.316667,-0.379500,-0.388322,0.591134,-0.596445,183.245331,1337.909546,-568.881287
1479,12.325000,-0.379574,-0.388564,0.590950,-0.596423,183.108398,1337.736694,-568.403198
1480,12.333333,-0.379676,-0.388800,0.590752,-0.596400,182.970581,1337.561401,-567.925476
1481,12.341667,-0.379770,-0.389069,0.590552,-0.596362,182.834854,1337.385010,-567.446777
1482,12.350000,-0.379861,-0.389326,0.590354,-0.596334,182.699860,1337.207886,-566.968445
1483,12.358333,-0.379949,-0.389561,0.590157,-0.596319,182.563690,1337.035156,-566.489868
1484,12.366667,-0.380048,-0.389797,0.589946,-0.596310,182.434174,1336.862915,-566.013489
1485,12.375000,-0.380149,-0.390033,0.589735,-0.596300,182.301453,1336.692139,-565.539917
1486,12.383333,-0.380246,-0.390128,0.589574,-0.596335,182.140869,1336.534790,-565.051453
1487,12.391667,-0.380383,-0.390375,0.589356,-0.596301,182.004059,1336.366211,-564.591370
1488,12.400000,-0.380469,-0.390613,0.589169,-0.596275,181.875580,1336.201660,-564.122986
1489,12.408333,-0.380557,-0.390856,0.588984,-0.596242,181.746292,1336.036133,-563.654724
1490,12.416667,-0.380650,-0.391085,0.588813,-0.596203,181.607315,1335.865967,-563.184143
1491,12.425000,-0.380736,-0.391164,0.588678,-0.596229,181.440292,1335.702148,-562.693542
1492,12.433333,-0.380844,-0.391276,0.588526,-0.596237,181.278290,1335.533813,-562.206787
1493,12.441667,-0.380948,-0.391382,0.588379,-0.596246,181.117432,1335.365234,-561.717163
1494,12.450000,-0.381054,-0.391660,0.588166,-0.596206,180.987198,1335.184814,-561.241699
1495,12.458333,-0.381179,-0.391798,0.587990,-0.596209,180.829514,1335.014038,-560.753540
1496,12.466667,-0.381274,-0.392082,0.587782,-0.596167,180.704285,1334.835571,-560.282349
1497,12.475000,-0.381387,-0.392189,0.587622,-0.596182,180.548615,1334.669556,-559.800415
1498,12.483333,-0.381494,-0.392321,0.587452,-0.596193,180.394775,1334.506592,-559.324036
1499,12.491667,-0.381619,-0.392451,0.587274,-0.596203,180.242020,1334.345093,-558.855225
1500,12.500000,-0.381727,-0.392610,0.587096,-0.596205,180.093124,1334.185303,-558.389099
1501,12.508333,-0.381802,-0.392891,0.586899,-0.596166,179.977692,1334.020508,-557.939270
1502,12.516667,-0.381884,-0.393018,0.586749,-0.596177,179.826157,1333.868164,-557.471130
1503,12.525000,-0.381971,-0.393163,0.586593,-0.596179,179.675781,1333.711304,-557.004700
1504,12.533333,-0.382048,-0.393302,0.586444,-0.596185,179.526611,1333.550171,-556.532715
1505,12.541667,-0.382136,-0.393450,0.586288,-0.596184,179.374542,1333.385132,-556.058044
1506,12.550000,-0.382230,-0.393612,0.586113,-0.596189,179.230927,1333.219238,-555.582886
1507,12.558333,-0.382330,-0.393798,0.585940,-0.596172,179.082199,1333.047607,-555.106628
1508,12.566667,-0.382430,-0.393993,0.585756,-0.596160,178.942184,1332.875854,-554.632019
1509,12.575000,-0.382561,-0.394186,0.585561,-0.596140,178.797943,1332.700806,-554.160278
1510,12.583333,-0.382660,-0.394362,0.585384,-0.596133,178.659210,1332.532349,-553.687683
1511,12.591667,-0.382757,-0.394542,0.585204,-0.596129,178.517288,1332.360474,-553.218994
1512,12.600000,-0.382860,-0.394721,0.585025,-0.596121,178.375137,1332.190308,-552.752563
1513,12.608333,-0.382970,-0.394907,0.584839,-0.596109,178.232941,1332.023193,-552.289246
1514,12.616667,-0.383060,-0.395101,0.584659,-0.596099,178.094894,1331.857056,-551.828247
1515,12.625000,-0.383129,-0.395303,0.584490,-0.596086,177.958038,1331.692627,-551.362915
1516,12.633333,-0.383230,-0.395491,0.584304,-0.596079,177.823395,1331.526978,-550.899536
1517,12.641667,-0.383330,-0.395688,0.584120,-0.596065,177.687637,1331.360596,-550.433167
1518,12.650000,-0.383426,-0.395887,0.583946,-0.596042,177.548111,1331.190430,-549.964722
1519,12.658333,-0.383543,-0.396107,0.583760,-0.596001,177.404709,1331.013428,-549.496765
1520,12.666667,-0.383656,-0.396317,0.583578,-0.595968,177.262726,1330.838379,-549.028015
1521,12.675000,-0.383754,-0.396528,0.583399,-0.595939,177.121643,1330.663818,-548.556213
1522,12.683333,-0.383859,-0.396751,0.583212,-0.595908,176.984146,1330.487549,-548.086792
1523,12.691667,-0.383958,-0.396961,0.583030,-0.595882,176.849060,1330.313965,-547.619690
1524,12.700000,-0.384047,-0.397171,0.582853,-0.595857,176.712509,1330.142456,-547.152222
1525,12.708333,-0.384175,-0.397538,0.582623,-0.595754,176.598923,1329.960327,-546.710938
1526,12.716667,-0.384267,-0.397755,0.582442,-0.595727,176.465775,1329.795654,-546.250610
1527,12.725000,-0.384366,-0.397948,0.582272,-0.595700,176.334442,1329.636108,-545.795410
1528,12.733333,-0.384443,-0.398131,0.582127,-0.595670,176.201920,1329.479980,-545.343323
1529,12.741667,-0.384512,-0.398323,0.581984,-0.595637,176.073105,1329.322998,-544.891235
1530,12.750000,-0.384593,-0.398503,0.581846,-0.595600,175.941711,1329.161865,-544.436829
1531,12.758333,-0.384683,-0.398694,0.581692,-0.595564,175.809235,1328.997070,-543.980713
